TF	Target	Pval	Mode	weight
YGL096W	YBR006W	6.870493e-08	repressor	-1.23060335907827
YGL096W	YBR013C	0.005385881	repressor	-0.415005145069071
YGL096W	YBR014C	0.04789015	repressor	-0.149699284463199
YGL096W	YBR018C	3.424183e-15	repressor	-1.98617483643401
YGL096W	YBR022W	2.265714e-15	repressor	-2.00178352677677
YGL096W	YBR042C	0.03023847	repressor	-0.213190105637111
YGL096W	YBR049C	0.0121	repressor	-0.32618172742641
YGL096W	YBR050C	0.00974	repressor	-0.350864724121871
YGL096W	YBR053C	0.03736814	repressor	-0.184623828467393
YGL096W	YBR054W	0.002605786	repressor	-0.488097107611082
YGL096W	YBR055C	0.0183	repressor	-0.277059457242854
YGL096W	YBR060C	0.04715409	repressor	-0.151929133594845
YGL096W	YBR072W	0.01318847	repressor	-0.316184982222061
YGL096W	YBR077C	0.000111972	repressor	-0.757105583538034
YGL096W	YBR127C	0.00938	repressor	-0.355079795055046
YGL096W	YBR129C	1.999805e-15	activator	2.00648224163
YGL096W	YBR138C	0.0131406	repressor	-0.316609347377442
YGL096W	YBR147W	0.005466313	repressor	-0.413453494949459
YGL096W	YBR151W	0.004176439	repressor	-0.441238847898528
YGL096W	YBR167C	4.645826e-12	repressor	-1.69512075772231
YGL096W	YBR172C	0.02702718	repressor	-0.227920210250437
YGL096W	YBR182C	0.0009176188	repressor	-0.584702816668124
YGL096W	YBR186W	0.04975775	repressor	-0.144162108041644
YGL096W	YBR187W	0.0006571112	repressor	-0.613856749680521
YGL096W	YBR194W	3.817253e-15	repressor	-1.98205079315681
YGL096W	YBR196C	0.01443282	repressor	-0.30559498445695
YGL096W	YBR197C	0.002480299	repressor	-0.49287440647435
YGL096W	YBR233W	0.0358	repressor	-0.190495932470796
YGL096W	YBR234C	1.299916e-05	repressor	-0.911786177597384
YGL096W	YBR264C	0.04882708	repressor	-0.146900257412642
YGL096W	YBR266C	0.0116	repressor	-0.331037499406157
YGL096W	YCL001W	0.034	repressor	-0.197502046343921
YGL096W	YCL004W	0.034	repressor	-0.197502046343921
YGL096W	YCL005W	0.034	repressor	-0.197502046343921
YGL096W	YCL016C	0.034	repressor	-0.197502046343921
YGL096W	YCL017C	0.034	repressor	-0.197502046343921
YGL096W	YCL030C	0.02527764	repressor	-0.236570650644256
YGL096W	YCL033C	0.03563532	repressor	-0.191124746277593
YGL096W	YCL042W	0.0154	repressor	-0.297894127216792
YGL096W	YCL045C	0.0122	repressor	-0.325231513978383
YGL096W	YCL050C	4.385827e-05	repressor	-0.82668270896868
YGL096W	YCL052C	1.84607e-07	repressor	-1.17525456627812
YGL096W	YCL057W	0.022	repressor	-0.254227243605442
YGL096W	YCL075W	0.003056478	repressor	-0.472498033462049
YGL096W	YCR001W	0.034	repressor	-0.197502046343921
YGL096W	YCR003W	0.034	repressor	-0.197502046343921
YGL096W	YCR018C-A	0.02487937	repressor	-0.238609648421587
YGL096W	YCR026C	1.916384e-05	repressor	-0.885200851805122
YGL096W	YCR034W	0.0297	repressor	-0.215566314991777
YGL096W	YCR043C	5.728774e-07	repressor	-1.10943850990438
YGL096W	YCR057C	1.210798e-05	repressor	-0.916595675539819
YGL096W	YCR059C	3.797972e-14	repressor	-1.89314098483546
YGL096W	YCR061W	0.0381	repressor	-0.181951980734389
YGL096W	YCR062W	0.0381	repressor	-0.181951980734389
YGL096W	YCR066W	0.001721954	repressor	-0.527517732938469
YGL096W	YCR073W-A	0.002527747	repressor	-0.491042904751261
YGL096W	YCR081W	0.003925591	repressor	-0.447521064470862
YGL096W	YCR089W	0.0499	repressor	-0.143747199409767
YGL096W	YCR095C	0.006467569	repressor	-0.395665028789111
YGL096W	YCR097W	1.159858e-05	repressor	-0.919498374684128
YGL096W	YDL028C	4.151639e-05	repressor	-0.830642090261069
YGL096W	YDL033C	0.0445	repressor	-0.160208938333272
YGL096W	YDL035C	0.0177	repressor	-0.281125895129978
YGL096W	YDL045W-A	0.01307673	repressor	-0.317177636998198
YGL096W	YDL058W	1.16386e-10	repressor	-1.55139897290858
YGL096W	YDL065C	0.004847994	repressor	-0.425946044402234
YGL096W	YDL084W	0.0001542092	repressor	-0.732437372713651
YGL096W	YDL095W	0.0166	repressor	-0.288896887476388
YGL096W	YDL107W	0.0002908221	repressor	-0.682009769085014
YGL096W	YDL111C	0.03877036	repressor	-0.179541142096597
YGL096W	YDL115C	0.02327939	repressor	-0.247087596636372
YGL096W	YDL121C	0.006359584	repressor	-0.397461132389843
YGL096W	YDL125C	0.01672598	repressor	-0.287984951488212
YGL096W	YDL128W	2.034788e-08	repressor	-1.29634167592787
YGL096W	YDL131W	0.003690008	repressor	-0.453757468262116
YGL096W	YDL133C-A	0.001304445	repressor	-0.553125183936944
YGL096W	YDL144C	0.0265	repressor	-0.230476277466218
YGL096W	YDL147W	0.003987857	repressor	-0.445928855166055
YGL096W	YDL152W	0.002070006	repressor	-0.510187517685928
YGL096W	YDL155W	0.0154	repressor	-0.297894127216792
YGL096W	YDL160C	3.181993e-15	repressor	-1.98895473841266
YGL096W	YDL168W	0.007569763	repressor	-0.378707229605648
YGL096W	YDL174C	1.052066e-08	repressor	-1.33096419366876
YGL096W	YDL204W	0.008552503	repressor	-0.365332845825419
YGL096W	YDL215C	0.04060375	repressor	-0.173116732836434
YGL096W	YDL223C	9.093177e-07	activator	1.08177974058333
YGL096W	YDL224C	0.03434767	repressor	-0.196125465697409
YGL096W	YDL227C	3.138363e-06	repressor	-1.00505406224285
YGL096W	YDL229W	0.0309	repressor	-0.210318386529225
YGL096W	YDL230W	0.01621236	repressor	-0.291740561302444
YGL096W	YDL243C	7.585486e-08	repressor	-1.22514168929407
YGL096W	YDL247W	3.210753e-15	repressor	-1.98861392750566
YGL096W	YDR019C	2.526878e-09	repressor	-1.40361771230938
YGL096W	YDR034C-C	0.0172	repressor	-0.284605450582044
YGL096W	YDR034C-D	0.0172	repressor	-0.284605450582044
YGL096W	YDR052C	0.0386	repressor	-0.180150573972476
YGL096W	YDR080W	0.001808985	repressor	-0.522904513912152
YGL096W	YDR087C	0.03503658	repressor	-0.193431241389688
YGL096W	YDR109C	0.00640395	repressor	-0.396719955454153
YGL096W	YDR124W	0.01455932	repressor	-0.304562985154754
YGL096W	YDR153C	0.0124	repressor	-0.323351161949618
YGL096W	YDR169C	0.03702063	repressor	-0.185907495330464
YGL096W	YDR182W	0.001524712	repressor	-0.538813399497241
YGL096W	YDR186C	9.28874e-05	repressor	-0.771284226254807
YGL096W	YDR194C	0.003805235	repressor	-0.450663914263867
YGL096W	YDR201W	0.0004588373	repressor	-0.64438629412009
YGL096W	YDR204W	0.04753594	repressor	-0.150768889162284
YGL096W	YDR260C	0.0428	repressor	-0.165723680302558
YGL096W	YDR261C-D	0.0169	repressor	-0.28673488280231
YGL096W	YDR270W	0.014	repressor	-0.309185912992316
YGL096W	YDR281C	0.001659017	repressor	-0.530987967612029
YGL096W	YDR302W	0.0294	repressor	-0.216905727340665
YGL096W	YDR342C	6.174398e-05	repressor	-0.801728909397466
YGL096W	YDR356W	1.11e-16	repressor	-2.11286808262958
YGL096W	YDR378C	0.03834375	repressor	-0.181071402737294
YGL096W	YDR381W	0.01178456	repressor	-0.329224365091544
YGL096W	YDR392W	0.04641009	repressor	-0.154211575546988
YGL096W	YDR398W	0.0274	repressor	-0.226137574548897
YGL096W	YDR404C	2.317832e-09	repressor	-1.40792479766802
YGL096W	YDR425W	0.0233	repressor	-0.246975316072614
YGL096W	YDR442W	0.0303	repressor	-0.212920819005172
YGL096W	YDR446W	0.001267711	repressor	-0.555724491416868
YGL096W	YDR475C	3.184227e-12	repressor	-1.7113462381416
YGL096W	YDR476C	0.0004691388	repressor	-0.642522621123274
YGL096W	YDR477W	0.0316	repressor	-0.207334554126817
YGL096W	YDR481C	0.03681059	repressor	-0.186688144750921
YGL096W	YDR496C	0.009032611	repressor	-0.359283577399594
YGL096W	YDR500C	1.251097e-10	repressor	-1.54805443911872
YGL096W	YDR542W	2.330829e-06	repressor	-1.0238396324946
YGL096W	YDR543C	2.686926e-08	repressor	-1.28154252826033
YGL096W	YDR544C	2.706858e-10	repressor	-1.51198523918193
YGL096W	YDR545W	0.0078	repressor	-0.375442513966822
YGL096W	YEL020C	0.0002041605	activator	0.710393953289076
YGL096W	YEL043W	0.0173	repressor	-0.283902691482409
YGL096W	YEL074W	0.04203183	repressor	-0.168273817816982
YGL096W	YEL075C	1.751759e-10	repressor	-1.53240430686842
YGL096W	YEL076W-C	0.0352	repressor	-0.192798518809599
YGL096W	YER006W	0.03314088	repressor	-0.200954024310337
YGL096W	YER008C	0.001325258	repressor	-0.551682004647373
YGL096W	YER012W	0.0008675745	repressor	-0.589653269468044
YGL096W	YER013W	3.500559e-12	repressor	-1.70728968893778
YGL096W	YER026C	3.795361e-07	repressor	-1.13368190112091
YGL096W	YER027C	5.769615e-06	repressor	-0.965834969291611
YGL096W	YER029C	1.573995e-05	activator	0.89874633257841
YGL096W	YER030W	0.006336791	repressor	-0.397843692669896
YGL096W	YER031C	0.000340736	repressor	-0.669078032508728
YGL096W	YER035W	0.0212	repressor	-0.258871787097994
YGL096W	YER039C	0.0478	repressor	-0.14997090704155
YGL096W	YER067W	0.008653897	repressor	-0.364030935135772
YGL096W	YER079W	3.526981e-05	repressor	-0.842337489209982
YGL096W	YER083C	0.0141	repressor	-0.308347844165459
YGL096W	YER088C	0.02397924	repressor	-0.243320844600514
YGL096W	YER090W	0.0224	repressor	-0.251958243668175
YGL096W	YER100W	1.236305e-10	activator	1.54860517896862
YGL096W	YER106W	0.007727075	repressor	-0.37646729179155
YGL096W	YER109C	0.03578695	repressor	-0.190545675990223
YGL096W	YER121W	1.502674e-15	repressor	-2.0172051941733
YGL096W	YER128W	0.04503673	repressor	-0.158503100871539
YGL096W	YER136W	1.037878e-14	repressor	-1.94375387103658
YGL096W	YER143W	1.937347e-15	repressor	-2.00767504805693
YGL096W	YER150W	0.0008447291	repressor	-0.592001048038206
YGL096W	YER158C	0.001662303	repressor	-0.530803841067402
YGL096W	YER161C	2.558005e-10	repressor	-1.51465126463706
YGL096W	YER163C	0.003323982	repressor	-0.464194806778104
YGL096W	YER169W	0.0094363	repressor	-0.354411375019418
YGL096W	YER171W	0.0005459278	repressor	-0.629716462232369
YGL096W	YER178W	0.01279029	repressor	-0.319756158536886
YGL096W	YER189W	0.00795	repressor	-0.373360871492298
YGL096W	YER190W	0.00795	repressor	-0.373360871492298
YGL096W	YFL010C	4.79072e-16	repressor	-2.05963146653014
YGL096W	YFL012W	5.977094e-09	repressor	-1.36011347657755
YGL096W	YFL020C	0.0239976	repressor	-0.243223277666167
YGL096W	YFL034C-A	1.842348e-11	repressor	-1.63486964166444
YGL096W	YFL046W	0.03594191	repressor	-0.189955962003949
YGL096W	YFL052W	0.002972609	repressor	-0.475236276579946
YGL096W	YFL064C	0.0007944906	repressor	-0.597376571090733
YGL096W	YFL065C	0.0203	repressor	-0.264277581290099
YGL096W	YFL066C	0.0463672	repressor	-0.154344046126856
YGL096W	YFL067W	0.02328562	repressor	-0.247053647597352
YGL096W	YFL068W	0.002708673	repressor	-0.484332852191425
YGL096W	YFR003C	0.0259	repressor	-0.233437643247162
YGL096W	YFR004W	0.0259	repressor	-0.233437643247162
YGL096W	YFR006W	3.579916e-15	repressor	-1.98448777395985
YGL096W	YFR011C	0.000179378	repressor	-0.720610205091562
YGL096W	YFR017C	0.0483821	repressor	-0.1482242039906
YGL096W	YFR019W	0.0001286914	repressor	-0.746439922880732
YGL096W	YFR037C	0.0112	repressor	-0.335054756541158
YGL096W	YFR047C	0.004076366	repressor	-0.443703476230444
YGL096W	YFR053C	0.006892089	repressor	-0.38885171309236
YGL096W	YGL036W	4.600842e-08	repressor	-1.25254668715523
YGL096W	YGL047W	0.0001470278	repressor	-0.736144364719116
YGL096W	YGL054C	0.007863089	repressor	-0.374562735218261
YGL096W	YGL079W	1.468287e-07	repressor	-1.18824183811752
YGL096W	YGL097W	0.003719351	repressor	-0.452961548412324
YGL096W	YGL115W	5.798369e-17	repressor	-2.13615328945228
YGL096W	YGL128C	0.0299	repressor	-0.21467959755931
YGL096W	YGL140C	0.02538511	repressor	-0.236025058073142
YGL096W	YGL143C	1.537538e-05	repressor	-0.900350230875411
YGL096W	YGL160W	0.04386642	repressor	-0.162244051788797
YGL096W	YGL183C	0.03140342	repressor	-0.208166934381745
YGL096W	YGL198W	0.0228	repressor	-0.249723164491531
YGL096W	YGL209W	0.007323898	repressor	-0.38229155871886
YGL096W	YGL231C	1.11e-16	repressor	-2.11286808262958
YGL096W	YGL261C	0.004314626	repressor	-0.437920975137201
YGL096W	YGR006W	0.03308914	repressor	-0.201164260409598
YGL096W	YGR018C	3.679082e-11	repressor	-1.60395070205091
YGL096W	YGR019W	0.0241	repressor	-0.242680261100575
YGL096W	YGR022C	0.0302	repressor	-0.213358700784634
YGL096W	YGR025W	0.0394	repressor	-0.177307476275997
YGL096W	YGR037C	9.323632e-07	repressor	-1.08026729700298
YGL096W	YGR040W	1.662331e-05	repressor	-0.895001874270797
YGL096W	YGR065C	0.03352075	repressor	-0.19941871535446
YGL096W	YGR066C	0.004635046	repressor	-0.430578835142625
YGL096W	YGR082W	0.02137643	repressor	-0.257834913780727
YGL096W	YGR104C	0.000100382	repressor	-0.765415958769981
YGL096W	YGR122W	0.0271724	repressor	-0.22722341731409
YGL096W	YGR140W	0.01840128	repressor	-0.276384285712037
YGL096W	YGR141W	0.01143994	repressor	-0.332630338715768
YGL096W	YGR148C	8.462652e-06	repressor	-0.940604032950573
YGL096W	YGR161W-A	0.0121	repressor	-0.32618172742641
YGL096W	YGR161W-B	0.0121	repressor	-0.32618172742641
YGL096W	YGR202C	0.04130636	repressor	-0.170717077521908
YGL096W	YGR204W	0.03936418	repressor	-0.177433766415712
YGL096W	YGR211W	0.02156893	repressor	-0.256711819300413
YGL096W	YGR217W	0.02635096	repressor	-0.231206606544735
YGL096W	YGR236C	0.02425136	activator	0.24188115392881
YGL096W	YGR254W	0.01764514	repressor	-0.281503543160153
YGL096W	YGR286C	0.008520719	repressor	-0.365743743958925
YGL096W	YGR288W	0.0201319	repressor	-0.265309694134673
YGL096W	YGR289C	0.0376	repressor	-0.183772774494496
YGL096W	YGR296W	0.00967	repressor	-0.351673532306086
YGL096W	YHL004W	0.003073783	repressor	-0.471941477547672
YGL096W	YHL015W	6.048101e-11	repressor	-1.5814361258056
YGL096W	YHL021C	7.95818e-06	repressor	-0.944682654079845
YGL096W	YHL024W	0.002614907	repressor	-0.487758031028685
YGL096W	YHL028W	9.652546e-12	repressor	-1.66335532858133
YGL096W	YHL040C	3.977773e-08	repressor	-1.26044018536981
YGL096W	YHL044W	0.02947839	repressor	-0.216554647895648
YGL096W	YHL046C	2.941371e-11	repressor	-1.61400614267504
YGL096W	YHL049C	3.027167e-08	repressor	-1.27515669345098
YGL096W	YHL050C	0.006826527	repressor	-0.389879298448376
YGL096W	YHR039C	7.179529e-09	repressor	-1.35071531566234
YGL096W	YHR041C	1.489019e-07	repressor	-1.18744947911497
YGL096W	YHR044C	0.04483815	repressor	-0.159132311162248
YGL096W	YHR060W	1.9649e-14	repressor	-1.9189889920488
YGL096W	YHR066W	0.0005626034	repressor	-0.627157309205464
YGL096W	YHR083W	0.0454	repressor	-0.157357817522972
YGL096W	YHR091C	0.03602326	repressor	-0.189647210672434
YGL096W	YHR104W	0.0001544243	repressor	-0.732328851863765
YGL096W	YHR106W	0.002912094	repressor	-0.477255613241458
YGL096W	YHR117W	0.0162	repressor	-0.291832186613472
YGL096W	YHR120W	0.02209691	repressor	-0.253674345704968
YGL096W	YHR139C	0.0292	repressor	-0.217804986782173
YGL096W	YHR157W	0.0238199	repressor	-0.244170241001456
YGL096W	YHR163W	0.01023908	repressor	-0.345240906430356
YGL096W	YHR165C	0.04502717	repressor	-0.158533340972961
YGL096W	YHR181W	7.308147e-05	repressor	-0.789249916888983
YGL096W	YHR193C	0.0004961354	repressor	-0.637812731957637
YGL096W	YHR194W	0.01705403	repressor	-0.285637561476616
YGL096W	YHR199C	7.173982e-05	repressor	-0.790627488756474
YGL096W	YIL002C	1.818624e-06	repressor	-1.03933056952756
YGL096W	YIL006W	0.0159	repressor	-0.29407468542782
YGL096W	YIL014C-A	1.11e-16	repressor	-2.11286808262958
YGL096W	YIL020C	0.003734993	repressor	-0.452539562557658
YGL096W	YIL038C	0.01999738	repressor	-0.266140907678222
YGL096W	YIL042C	2.832406e-05	repressor	-0.857906530831909
YGL096W	YIL044C	1.950107e-05	repressor	-0.883993828383561
YGL096W	YIL063C	6.939825e-09	repressor	-1.3524600812443
YGL096W	YIL069C	0.0153	repressor	-0.298670761010235
YGL096W	YIL072W	0.004399492	repressor	-0.435930126291488
YGL096W	YIL086C	0.0264	repressor	-0.230965919444056
YGL096W	YIL087C	0.0264	repressor	-0.230965919444056
YGL096W	YIL089W	0.0210957	repressor	-0.259488192367332
YGL096W	YIL093C	0.0008503392	repressor	-0.591419147786598
YGL096W	YIL106W	0.002816097	repressor	-0.480537928555815
YGL096W	YIL107C	1.461174e-05	repressor	-0.903830366761046
YGL096W	YIL114C	3.260685e-05	repressor	-0.847931470391336
YGL096W	YIL133C	0.002622524	repressor	-0.487475683987096
YGL096W	YIL134W	0.0425	repressor	-0.166715167075807
YGL096W	YIL138C	3.157335e-15	repressor	-1.989249362834
YGL096W	YIL148W	0.02716862	repressor	-0.227241515034033
YGL096W	YIL160C	0.0003067135	repressor	-0.677682134725724
YGL096W	YIL174W	0.03310016	repressor	-0.201119459951536
YGL096W	YIL175W	0.0177	repressor	-0.281125895129978
YGL096W	YIL177C	1.498641e-16	repressor	-2.10203082289863
YGL096W	YIR017C	0.0125	repressor	-0.322420818281483
YGL096W	YIR019C	0.02518529	repressor	-0.237041038346161
YGL096W	YIR024C	0.02828513	repressor	-0.22198496584936
YGL096W	YIR036C	0.01570245	repressor	-0.295571261525086
YGL096W	YIR037W	0.0246	repressor	-0.240056317085268
YGL096W	YIR040C	0.0004310289	repressor	-0.649617891825534
YGL096W	YJL012C	0.000480389	repressor	-0.640530138838984
YGL096W	YJL034W	5.440914e-13	repressor	-1.78565993660472
YGL096W	YJL035C	0.0295	repressor	-0.216458001096552
YGL096W	YJL051W	2.987628e-08	repressor	-1.2758620181702
YGL096W	YJL052W	0.0259	repressor	-0.233437643247162
YGL096W	YJL065C	0.0325	repressor	-0.20357743502665
YGL096W	YJL067W	0.0103	repressor	-0.344570910241342
YGL096W	YJL076W	0.0128	repressor	-0.319667935537191
YGL096W	YJL079C	0.0261	repressor	-0.232444205509817
YGL096W	YJL080C	0.0294	repressor	-0.216905727340665
YGL096W	YJL085W	0.01428833	repressor	-0.306783318945023
YGL096W	YJL090C	0.002131414	repressor	-0.507408394266806
YGL096W	YJL096W	2.765674e-08	repressor	-1.27999754757489
YGL096W	YJL100W	0.02186775	repressor	-0.254985092975135
YGL096W	YJL104W	0.001026814	repressor	-0.574709524756516
YGL096W	YJL110C	0.0005216781	repressor	-0.633570078141548
YGL096W	YJL119C	0.0327	repressor	-0.202754201225509
YGL096W	YJL120W	0.01367327	repressor	-0.311960596161659
YGL096W	YJL126W	0.01624281	repressor	-0.291515088946588
YGL096W	YJL127C	1.746776e-05	repressor	-0.891595045440599
YGL096W	YJL148W	0.002691203	repressor	-0.484962811474892
YGL096W	YJL151C	0.04143443	repressor	-0.170283246122053
YGL096W	YJL159W	0.006056691	repressor	-0.402647201881826
YGL096W	YJL176C	0.0219	repressor	-0.254799930543252
YGL096W	YJL178C	0.01086147	repressor	-0.338553323759517
YGL096W	YJL201W	0.02350126	repressor	-0.245883248807036
YGL096W	YJL210W	0.0166	repressor	-0.288896887476388
YGL096W	YJL211C	0.0419	repressor	-0.168715245989342
YGL096W	YJL212C	0.0166	repressor	-0.288896887476388
YGL096W	YJL225C	1.050737e-16	repressor	-2.11484383267515
YGL096W	YJR019C	0.0294	repressor	-0.216905727340665
YGL096W	YJR033C	1.147121e-05	repressor	-0.920243113853528
YGL096W	YJR043C	8.441272e-07	repressor	-1.08626651386446
YGL096W	YJR044C	0.0158	repressor	-0.294830248027279
YGL096W	YJR050W	0.001953667	repressor	-0.515664272799153
YGL096W	YJR059W	6.7277e-16	repressor	-2.04710560299132
YGL096W	YJR069C	2.844529e-15	repressor	-1.99319714215178
YGL096W	YJR076C	0.02436387	repressor	-0.241289865390216
YGL096W	YJR082C	0.006661077	repressor	-0.392511770163337
YGL096W	YJR084W	3.901547e-05	repressor	-0.835110569092816
YGL096W	YJR088C	0.0003504754	repressor	-0.66676209338694
YGL096W	YJR094C	0.01760968	repressor	-0.281748177998786
YGL096W	YJR127C	0.0217	repressor	-0.255951961147194
YGL096W	YJR131W	6.349422e-09	repressor	-1.35702054168966
YGL096W	YJR146W	0.0217	repressor	-0.255951961147194
YGL096W	YJR148W	3.547996e-13	repressor	-1.80327181446948
YGL096W	YKL011C	5.31091e-10	repressor	-1.47993235216734
YGL096W	YKL058W	1.445115e-05	repressor	-0.904584183222258
YGL096W	YKL060C	6.856253e-16	repressor	-2.04640550074021
YGL096W	YKL070W	6.868636e-05	repressor	-0.793855416491473
YGL096W	YKL091C	0.0001986544	repressor	-0.712559491341967
YGL096W	YKL101W	0.0144	repressor	-0.305864005059855
YGL096W	YKL125W	0.001250962	repressor	-0.556932594519451
YGL096W	YKL126W	0.002349713	repressor	-0.498083783318373
YGL096W	YKL148C	6.661098e-13	repressor	-1.77727643181249
YGL096W	YKL179C	0.00262369	repressor	-0.487432528087001
YGL096W	YKL204W	0.03251744	repressor	-0.203505482998298
YGL096W	YKL217W	0.02378971	activator	0.244331713240956
YGL096W	YKL223W	9.280671e-05	repressor	-0.771349795913715
YGL096W	YKR006C	0.01236798	repressor	-0.323650431517233
YGL096W	YKR028W	0.0208	repressor	-0.261249885951573
YGL096W	YKR042W	1.512648e-06	repressor	-1.05072847304595
YGL096W	YKR047W	0.0224	repressor	-0.251958243668175
YGL096W	YKR049C	0.006244503	repressor	-0.399405223016523
YGL096W	YKR057W	0.03423033	repressor	-0.19658878129581
YGL096W	YKR067W	0.0335	repressor	-0.199502209120054
YGL096W	YKR097W	0.0127	repressor	-0.320579300671159
YGL096W	YKR101W	0.001184343	repressor	-0.56188913394025
YGL096W	YLL005C	0.022	repressor	-0.254227243605442
YGL096W	YLL011W	0.0248	repressor	-0.239019260580598
YGL096W	YLL018C	0.001181128	repressor	-0.562134736298873
YGL096W	YLL037W	0.0126	repressor	-0.321496896755389
YGL096W	YLL060C	0.0412	repressor	-0.171078196766125
YGL096W	YLL062C	0.02955943	repressor	-0.216192513944948
YGL096W	YLL065W	4.663266e-17	repressor	-2.14391800499389
YGL096W	YLL066C	1.132194e-15	repressor	-2.0277800424055
YGL096W	YLL067C	1.275673e-15	repressor	-2.02332852001945
YGL096W	YLR006C	0.01727566	repressor	-0.284073422876856
YGL096W	YLR074C	0.04431538	repressor	-0.160799529385586
YGL096W	YLR084C	0.03351912	repressor	-0.199425272601762
YGL096W	YLR089C	1.060273e-15	repressor	-2.03022519002245
YGL096W	YLR093C	0.002122831	repressor	-0.50779243177796
YGL096W	YLR136C	0.0496	repressor	-0.144623334463917
YGL096W	YLR201C	0.0109	repressor	-0.338150386091899
YGL096W	YLR202C	0.0109	repressor	-0.338150386091899
YGL096W	YLR218C	0.043	repressor	-0.165065805529312
YGL096W	YLR232W	0.001583408	repressor	-0.535319109697338
YGL096W	YLR240W	8.032072e-05	repressor	-0.782204339592718
YGL096W	YLR257W	0.02026665	repressor	-0.264481768381603
YGL096W	YLR258W	0.001221988	repressor	-0.5590578663136
YGL096W	YLR286C	0.0005859279	activator	0.623692982404284
YGL096W	YLR287C-A	3.227474e-10	repressor	-1.50367020840151
YGL096W	YLR290C	8.035743e-10	repressor	-1.4599688654223
YGL096W	YLR315W	0.0193	repressor	-0.270527743911887
YGL096W	YLR332W	0.001752321	repressor	-0.525884462547857
YGL096W	YLR345W	0.02118018	repressor	-0.258988724097958
YGL096W	YLR357W	0.0186	repressor	-0.27506868755944
YGL096W	YLR428C	0.0125	repressor	-0.322420818281483
YGL096W	YLR430W	0.0125	repressor	-0.322420818281483
YGL096W	YLR440C	0.0001928094	repressor	-0.71492056470084
YGL096W	YLR459W	0.006359248	repressor	-0.397466763032428
YGL096W	YLR460C	1.678579e-15	repressor	-2.01305743056072
YGL096W	YLR461W	9.002679e-11	repressor	-1.56323684487686
YGL096W	YLR462W	0.0115	repressor	-0.332030395282833
YGL096W	YLR463C	0.0094	repressor	-0.354841944781363
YGL096W	YLR464W	0.0115	repressor	-0.332030395282833
YGL096W	YLR465C	0.0094	repressor	-0.354841944781363
YGL096W	YLR466W	8.096506e-05	repressor	-0.781606532767901
YGL096W	YLR467W	0.0094	repressor	-0.354841944781363
YGL096W	YML003W	0.03980802	repressor	-0.175875475875056
YGL096W	YML006C	0.0365	repressor	-0.187849208129126
YGL096W	YML045W-A	0.0432	repressor	-0.164410398361175
YGL096W	YML048W	7.135397e-05	repressor	-0.79102816260116
YGL096W	YML078W	3.640215e-07	repressor	-1.1361189284132
YGL096W	YML102W	0.0355	repressor	-0.191643237129145
YGL096W	YML112W	0.03956051	repressor	-0.176742712526737
YGL096W	YML121W	0.0207	repressor	-0.261850455031015
YGL096W	YML122C	0.0207	repressor	-0.261850455031015
YGL096W	YML127W	0.0295	repressor	-0.216458001096552
YGL096W	YML128C	0.0295	repressor	-0.216458001096552
YGL096W	YML132W	2.427701e-06	repressor	-1.02128214229558
YGL096W	YML133C	1.342132e-16	repressor	-2.10601806241981
YGL096W	YMR031C	0.038	repressor	-0.182314573103487
YGL096W	YMR061W	0.02758	repressor	-0.225284137640359
YGL096W	YMR087W	0.0337	repressor	-0.198699215478744
YGL096W	YMR099C	0.002248767	repressor	-0.502293559421966
YGL096W	YMR113W	2.655353e-06	repressor	-1.01563714953112
YGL096W	YMR138W	1.99431e-06	repressor	-1.03359233985694
YGL096W	YMR142C	0.02904241	repressor	-0.21851716923033
YGL096W	YMR143W	0.0131	repressor	-0.316970312653556
YGL096W	YMR145C	0.01149194	repressor	-0.332110748835186
YGL096W	YMR146C	0.0004971274	repressor	-0.637644225283478
YGL096W	YMR172C-A	0.0277	repressor	-0.224717755687894
YGL096W	YMR173W	0.0277	repressor	-0.224717755687894
YGL096W	YMR218C	0.0006085623	repressor	-0.620450911943399
YGL096W	YMR222C	0.003507078	repressor	-0.45885142636329
YGL096W	YMR229C	0.0001564223	repressor	-0.731327542514482
YGL096W	YMR230W	1.929015e-15	repressor	-2.00783702530639
YGL096W	YMR256C	0.0176	repressor	-0.281815032356862
YGL096W	YMR262W	0.0326	repressor	-0.203165297448881
YGL096W	YMR276W	4.030349e-07	repressor	-1.13016763081271
YGL096W	YMR277W	0.04313847	repressor	-0.164611772874886
YGL096W	YMR290C	0.0201	repressor	-0.265506380589609
YGL096W	YMR291W	0.01554442	repressor	-0.296780119798364
YGL096W	YMR304W	0.03857012	repressor	-0.180257690038484
YGL096W	YMR310C	0.01877237	repressor	-0.273937192004384
YGL096W	YMR324C	2.464431e-06	repressor	-1.02033792860111
YGL096W	YNL032W	0.0005171752	repressor	-0.634303848231063
YGL096W	YNL037C	0.0131	repressor	-0.316970312653556
YGL096W	YNL052W	1.141921e-11	repressor	-1.65598593944779
YGL096W	YNL062C	2.053814e-14	repressor	-1.91726208806808
YGL096W	YNL063W	0.02281916	repressor	-0.249616936098662
YGL096W	YNL074C	4.307817e-13	repressor	-1.79529600945043
YGL096W	YNL079C	2.102729e-05	repressor	-0.878767627042933
YGL096W	YNL082W	0.005393263	repressor	-0.414861880197866
YGL096W	YNL092W	0.0184752	repressor	-0.275893501835266
YGL096W	YNL097C	3.709629e-11	repressor	-1.60357821925593
