KP	TF	p.value	q	sign	median_weight
YJL057C	YDR043C	6.00775614733732e-05	0.000487412526717142	-1	-0.00819434112651176
YJL057C	YDR049W	0.425055352578788	0.610652478618255	-1	-0.000363376589264459
YJL057C	YDR123C	4.73424368592056e-09	1.03034950612194e-07	-1	-0.0102716144333931
YJL057C	YDR146C	0.59876972588135	0.688413652629556	1	0.000333371301627019
YJL057C	YDR174W	0.619935902520152	0.69581598272621	1	0.00738027172854475
YJL057C	YDR207C	0.00546313044660638	0.0246981236152163	-1	-0.00454219088979092
YJL057C	YDR213W	0.486782294424539	0.642367189159515	-1	-7.81447540903838e-05
YJL057C	YDR216W	0.138042630968014	0.3374673359383	-1	-0.00180734926796999
YJL057C	YDR253C	0.000539814439981219	0.00331828253500569	-1	-0.00640468776117786
YJL057C	YDR259C	9.67307255085188e-09	1.94681218283257e-07	-1	-0.0094427958960929
YJL057C	YDR266C	0.404577762035743	0.598851090161277	-1	-0.000581294344833985
YJL057C	YDR277C	0.00470893615514517	0.0217380830097821	-1	-0.00493062730066137
YJL057C	YDR310C	0.999988613388417	0.786772623098459	1	0.01030445679
YJL057C	YDR421W	0.91458535285925	0.771413014963805	1	0.0028744740197438
YJL057C	YDR423C	0.00210797352755868	0.0108490148753435	-1	-0.0067906607256616
YJL057C	YDR451C	0.485117267078137	0.641579667357367	-1	-3.76457783357746e-05
YJL057C	YDR463W	0.430470068306428	0.613657837925798	-1	-0.000305811081367254
YJL057C	YDR501W	0.341115085705075	0.557261725280151	-1	-0.000763789346785426
YJL057C	YDR520C	0.791086354280023	0.744833311359497	1	0.00286535889731042
YJL057C	YEL009C	0.0740604314530957	0.214622757728255	-1	-0.00237957812776169
YJL057C	YER028C	0.997240569133235	0.786310602986754	1	0.0113791377992204
YJL057C	YER040W	0.273496585951456	0.502281345118575	-1	-0.00129524883473288
YJL057C	YER045C	0.772027897401935	0.740170898547983	1	0.00289574145109598
YJL057C	YER051W	0.409225707890701	0.601592070188131	-1	-0.000479567908364752
YJL057C	YER068W	0.4249214941244	0.610577590075313	-1	-0.000437858372158949
YJL057C	YER088C	0.0178207883687645	0.0672769125426342	-1	-0.00691970008244034
YJL057C	YER109C	1.57544299920213e-07	2.42002745927133e-06	-1	-0.015830506168549
YJL057C	YER111C	0.0248822820542618	0.0888294301356297	-1	-0.0037643866568045
YJL057C	YER130C	0.755825099352731	0.736070970915985	1	0.00145479131391309
YJL057C	YER161C	0.863058527785969	0.761027100129475	1	0.00322109378948429
YJL057C	YER169W	0.81712117159609	0.750938462193163	1	0.00214316558641959
YJL057C	YER184C	0.876697704255028	0.763867010851463	1	0.00404068407394558
YJL057C	YFL021W	0.801999303229266	0.747428457021006	1	0.00207758917290076
YJL057C	YFL031W	0.994963982392008	0.785926328409037	1	0.00773404481836961
YJL057C	YFL044C	0.977828233545295	0.782988953315717	1	0.00535482641620725
YJL057C	YFL052W	0.705910846289171	0.722585957002466	1	0.00119327161913287
YJL057C	YFR034C	0.0141348766132755	0.0554444188367011	-1	-0.00432114075752353
YJL057C	YGL013C	0.504928860494573	0.650730978737877	1	1.23324127907496e-06
YJL057C	YGL035C	0.0742827425864786	0.215128406965891	-1	-0.00328125226595117
YJL057C	YGL071W	0.235612761554154	0.465063503528718	-1	-0.00121229185822118
YJL057C	YGL073W	0.0489641143253312	0.154779579839082	-1	-0.00319683307453689
YJL057C	YGL096W	0.600107778596274	0.688892253725665	1	0.000303890118681239
YJL057C	YGL131C	0.887204761215128	0.766009150824651	1	0.00371084893203617
YJL057C	YGL162W	0.000391981929807314	0.00251211706840702	-1	-0.00889757187035639
YJL057C	YGL166W	0.399677056144455	0.595919907170898	-1	-0.00205706127934311
YJL057C	YGL181W	0.903355130607791	0.769227086708105	1	0.00308949609367533
YJL057C	YGL192W	0.820782072246567	0.751773591668872	1	0.00222801712090891
YJL057C	YGL197W	0.624221834321178	0.697272263385245	1	0.000891293565760175
YJL057C	YGL209W	0.815606196508358	0.750591217898595	1	0.0022298906907475
YJL057C	YGL237C	0.161189710631611	0.372950052127245	-1	-0.00260288011624552
YJL057C	YGL252C	0.298968341250179	0.524523803816901	-1	-0.0270149403979723
YJL057C	YGL254W	0.281079371440141	0.509117338011979	-1	-0.00139602100143256
YJL057C	YGR044C	0.169925344912399	0.385372853418554	-1	-0.00270367899395758
YJL057C	YGR067C	0.840279392705575	0.756128659258994	1	0.0022915754098471
YJL057C	YGR089W	0.927731516330598	0.773919841009288	1	0.00370341769486079
YJL057C	YGR097W	0.86693743409647	0.761841682333443	1	0.00324834627668453
YJL057C	YGR249W	0.70463943887338	0.722224448579292	1	0.000917567982369156
YJL057C	YGR288W	0.90521683897885	0.769592348799434	1	0.00415533097943355
YJL057C	YHL009C	0.98321624431195	0.783921206046458	1	0.00573866445725367
YJL057C	YHL020C	0.774904301264732	0.740885461763976	1	0.00317840444237542
YJL057C	YHL027W	0.638274545630519	0.701950815767006	1	0.000639950788281074
YJL057C	YHR006W	0.975083620443413	0.782510971309234	1	0.00526235194991518
YJL057C	YHR084W	4.62736079005605e-05	0.00038515322991097	-1	-0.00488378360792826
YJL057C	YHR124W	8.20183517394546e-06	8.21220112214879e-05	-1	-0.0053968612451482
YJL057C	YHR178W	0.187352590354838	0.408741269298197	-1	-0.00195353858108711
YJL057C	YHR206W	1.32161647254644e-14	1.15878178875489e-12	-1	-0.0144732577203708
YJL057C	YIL036W	0.970725277252548	0.781747612004824	1	0.00482102101410065
YJL057C	YIL101C	0.046128011379806	0.147604251522275	-1	-0.00307143839242773
YJL057C	YIL119C	0.960453483540414	0.779927144242504	1	0.00419875383166527
YJL057C	YIL122W	0.0390136840557574	0.128830387291339	-1	-0.00423372479435187
YJL057C	YIL128W	0.998955891920388	0.78659922937477	1	0.0101545447031525
YJL057C	YIL131C	3.16152190601854e-06	3.52618747333547e-05	-1	-0.00551321819709476
YJL057C	YIR017C	0.897106100036095	0.767992531065814	1	0.00367665124335157
YJL057C	YIR018W	0.0774768770470241	0.222322278586575	-1	-0.00269446789613619
YJL057C	YIR023W	0.0828941709364832	0.234226300599033	-1	-0.00278094314679514
YJL057C	YIR033W	0.146264797093338	0.350522103327232	-1	-0.0097410960490439
YJL057C	YJL056C	0.996246703305395	0.786143014031245	1	0.00710029717044412
YJL057C	YJL089W	0.973276460699049	0.782195098118263	1	0.00472833038722386
YJL057C	YJL103C	0.0853400986670032	0.239482411861892	-1	-0.0166909900802893
YJL057C	YJL110C	0.999456054439048	0.786683241761388	1	0.00785424434388122
YJL057C	YJL127C	0.787168383014597	0.743888542756968	1	0.00261045838083499
YJL057C	YJL206C	0.90503220182122	0.76955617515229	1	0.00254902372872087
YJL057C	YJR060W	0.0124207985982601	0.0497608799198984	-1	-0.00383778512458629
YJL057C	YJR094C	0.643931221556516	0.703793517377812	1	0.00113846443565811
YJL057C	YJR127C	0.715853811426978	0.725380985136733	1	0.00153274364648546
YJL057C	YJR140C	0.855808083341387	0.759489446060288	1	0.00284022687367279
YJL057C	YJR147W	0.613235287094593	0.693510949081761	1	0.000613241880138067
YJL057C	YKL005C	0.954406715020027	0.778841205677167	1	0.00487073848462887
YJL057C	YKL015W	0.0995673283325295	0.268680083877051	-1	-0.00314475953747511
YJL057C	YKL020C	1.21283293049718e-12	6.39367117572782e-11	-1	-0.00951815055342323
YJL057C	YKL032C	0.0135450235324657	0.0535155881240696	-1	-0.00412120659857241
YJL057C	YKL038W	0.634311967568979	0.700646262932102	1	0.000952609918107787
YJL057C	YKL043W	0.00544948922604569	0.0246456311498809	-1	-0.00524414662301971
YJL057C	YKL062W	0.000204549771408383	0.00143045293267335	-1	-0.00508333668847398
YJL057C	YKL072W	0.91550344445459	0.771589888987851	1	0.00438648854604801
YJL057C	YKL109W	0.141903882410429	0.343662796842036	-1	-0.0023141590686672
YJL057C	YKL112W	0.00656067093978091	0.0288510559377376	-1	-0.00422649489984462
YJL057C	YKL185W	3.21673690075788e-07	4.59916251468211e-06	-1	-0.0123438709447186
YJL057C	YKL222C	0.993165663546874	0.785621804227129	1	0.00536241565812089
YJL057C	YKR034W	0.999639545290354	0.786714046169368	1	0.0080406570048818
YJL057C	YKR064W	0.926183213249055	0.773627457147548	1	0.00308593241067987
YJL057C	YKR099W	0.266305387740867	0.495620119354834	-1	-0.00145049965042608
YJL057C	YLR013W	0.999948478260142	0.786765889681343	1	0.00949454695461345
YJL057C	YLR014C	0.837071962495829	0.755422755899446	1	0.00242101436669062
YJL057C	YLR098C	0.932758543654975	0.774863966939713	1	0.00310687480183485
YJL057C	YLR131C	0.0494737340676761	0.156050512099965	-1	-0.00381303044961374
YJL057C	YLR176C	0.0703166436170188	0.206008524986115	-1	-0.00281433632762855
YJL057C	YLR182W	0.0538905731848299	0.166840087299117	-1	-0.00335353109447196
YJL057C	YLR183C	0.0516522960836134	0.16142185692984	-1	-0.00306075242321782
YJL057C	YLR228C	0.519550157956414	0.65719064185398	1	0.000112911154301894
YJL057C	YLR256W	2.92359933004892e-06	3.29088913184696e-05	-1	-0.0101796319294514
YJL057C	YLR266C	0.132716911574901	0.328727655554984	-1	-0.0711460521167968
YJL057C	YLR278C	0.755646737596117	0.736025118447065	1	0.00144326565553234
YJL057C	YLR403W	0.558767340333398	0.673392557054339	1	0.000184529738210967
YJL057C	YLR451W	0.316998200479032	0.539103085820154	-1	-0.000972533237493438
YJL057C	YML007W	0.000847519643574978	0.00491304296559472	-1	-0.00595209951359608
YJL057C	YML027W	0.073068855482786	0.212359450067294	-1	-0.00255748246903903
YJL057C	YML051W	0.761977988635706	0.737643034400583	1	0.00183518942390354
YJL057C	YML076C	0.539997155061817	0.665833479627986	1	0.000160674032802608
YJL057C	YML081W	0.911395868161523	0.770796413356945	1	0.00440871454578579
YJL057C	YML099C	0.71598677715942	0.725417981041222	1	0.00147405079687567
YJL057C	YML113W	0.999877244384471	0.786753937821459	1	0.0112568066944493
YJL057C	YMR016C	9.54697382183727e-05	0.000736286935181565	-1	-0.00634431195315878
YJL057C	YMR019W	0.982764198029795	0.783843299317128	1	0.00486044704883589
YJL057C	YMR021C	0.561989541335906	0.674655933619925	1	0.000259186806493625
YJL057C	YMR037C	3.83299347255704e-15	3.79138172262102e-13	-1	-0.0103067814139549
YJL057C	YMR042W	0.0400292966902065	0.131581239932724	-1	-0.00471857320517745
YJL057C	YMR043W	0.00045122754842113	0.00284076093424155	-1	-0.00706377236860082
YJL057C	YMR053C	0.985324401600128	0.784283790482651	1	0.00512402247588693
YJL057C	YMR070W	0.203640681461737	0.429030784513735	-1	-0.00183808620633956
YJL057C	YMR075W	0.587180733359188	0.684206006688243	1	0.000678142883218723
YJL057C	YMR164C	0.922682152405497	0.772963514933197	1	0.00348609810610471
YJL057C	YMR172W	1.21886680676313e-05	0.000117292896621549	-1	-0.0352144075406074
YJL057C	YMR182C	0.999457947529933	0.786683559618541	1	0.00784275419043444
YJL057C	YMR280C	0.686056064062472	0.716830886188371	1	0.00307430675095187
YJL057C	YNL027W	0.0206056591757576	0.0759465569786019	-1	-0.0059464599533854
YJL057C	YNL068C	0.000269787456789651	0.00182190533191748	-1	-0.00446811355280269
YJL057C	YNL139C	0.534043979676311	0.66336240736021	1	0.000186377594322118
YJL057C	YNL167C	1.13187471047575e-07	1.8054117860175e-06	-1	-0.0112109510925923
YJL057C	YNL199C	0.509927052720471	0.652966381539639	1	4.29263855991122e-05
YJL057C	YNL216W	0.00200430613664461	0.010391253199011	-1	-0.00386706125486945
YJL057C	YNL257C	0.888762594844445	0.766323452211102	1	0.00364390071056191
YJL057C	YNL309W	0.17629142432719	0.394120302247861	-1	-0.00255909269672144
YJL057C	YNL314W	0.359832881079599	0.57039820710244	-1	-0.000682637901833155
YJL057C	YNR063W	0.986526668955645	0.784490025511374	1	0.00487157795675544
YJL057C	YOL028C	0.401637130282481	0.597097381004093	-1	-0.000417560458320899
YJL057C	YOL067C	0.945473214113506	0.777217082338202	1	0.00330400694473952
YJL057C	YOL089C	0.865261184694719	0.761490347208888	1	0.00281301619964469
YJL057C	YOL108C	1.84918927883725e-07	2.79954566771266e-06	-1	-0.00777516111151609
YJL057C	YOL116W	0.374287657968625	0.580021327833196	-1	-0.000933460140895445
YJL057C	YOR028C	1.2521573339557e-05	0.000120197050179294	-1	-0.00669842481022889
YJL057C	YOR032C	0.57735786184521	0.680549578788978	1	0.000466507216085722
YJL057C	YOR038C	0.785283033413938	0.743431417101094	1	0.00233698890472079
YJL057C	YOR113W	0.018583708894483	0.0696837700657225	-1	-0.00547050492342173
YJL057C	YOR140W	0.243042982722733	0.472795546533956	-1	-0.00156693753975511
YJL057C	YOR162C	0.522822391800846	0.658603722677514	1	3.39081127160067e-05
YJL057C	YOR229W	0.986411518030788	0.784470289782448	1	0.00785987049999117
YJL057C	YOR230W	0.74369495105777	0.732915875003639	1	0.0024522794810272
YJL057C	YOR337W	0.00848946382522628	0.036002409303902	-1	-0.0273872698632708
YJL057C	YOR344C	0.311965318152354	0.535124132917297	-1	-0.00100346763481319
YJL057C	YOR358W	0.0300691669605835	0.103792904307438	-1	-0.00462685304369678
YJL057C	YOR363C	0.155446019828055	0.364504719902107	-1	-0.00206214172550731
YJL057C	YOR380W	0.821357955612212	0.751904453413688	1	0.00205661588825671
YJL057C	YPL038W	0.917959197947616	0.772061657229904	1	0.00327055759003602
YJL057C	YPL049C	0.976258573575688	0.782715850176644	1	0.00418169497412928
YJL057C	YPL075W	0.999422592096413	0.786677623150566	1	0.00838147758354664
YJL057C	YPL089C	0.819304141920086	0.751437119274894	1	0.00251823034034801
YJL057C	YPL133C	7.01406679594314e-09	1.46992099679582e-07	-1	-0.0251295232193676
YJL057C	YPL139C	0.998247484490657	0.786480124751903	1	0.00610630644963328
YJL057C	YPL177C	0.0383412921587986	0.126995258915933	-1	-0.0051893336663977
YJL057C	YPL202C	0.398522442999234	0.595223070616115	-1	-0.000389295651656265
YJL057C	YPL230W	0.0776291335555059	0.22266190127719	-1	-0.00386081964066252
YJL057C	YPL248C	0.999928791416392	0.786762586690276	1	0.0082603360265798
YJL057C	YPR008W	0.751643892108041	0.734991876957744	1	0.00286675178371797
YJL057C	YPR009W	0.691362184389323	0.718392159509515	1	0.0021866535638971
YJL057C	YPR022C	0.941725584883549	0.776528633597444	1	0.00322764633159126
YJL057C	YPR065W	0.000757979742276133	0.00445821061857073	-1	-0.00733507361952614
YJL057C	YPR196W	0.872576711497874	0.763016091118654	1	0.00341220167347532
YJL057C	YPR199C	0.908144160983572	0.770164348774944	1	0.00386793070584431
YJL095W	YAL051W	0.00238952019906908	0.0120989545349884	-1	-0.00619449157679602
YJL095W	YBL005W	0.674442282283362	0.713352490886476	1	0.00130339283498555
YJL095W	YBL008W	0.537145645966162	0.664654404373318	1	0.00020307966160508
YJL095W	YBL021C	0.0544245660057106	0.168133971269838	-1	-0.00472954588198488
YJL095W	YBL054W	0.85953507751872	0.76028231999197	1	0.00346485471116779
YJL095W	YBL103C	0.846413765194651	0.757467448352902	1	0.00226934006945692
YJL095W	YBR033W	0.883768718139598	0.765312912558651	1	0.00327723634843191
YJL095W	YBR049C	0.659851808321722	0.708859543307886	1	0.000735940827322312
YJL095W	YBR083W	0.0029940312487887	0.0147055182117308	-1	-0.00646442491516891
YJL095W	YBR112C	0.0831158856810699	0.234705741077318	-1	-0.0359390502137326
YJL095W	YBR150C	0.792765225169641	0.745236019605644	1	0.00324287861343055
YJL095W	YBR182C	0.852203122601699	0.758717527161986	1	0.00242117928452402
YJL095W	YBR239C	0.595130088558508	0.687104328093678	1	0.000662310296864336
YJL095W	YBR240C	0.926402562703409	0.773668925398074	1	0.00443617974817652
YJL095W	YBR297W	0.0722204608330189	0.210412577929875	-1	-0.00384903708365411
YJL095W	YCL055W	0.659220773280395	0.708662044570409	1	0.0125373644540408
YJL095W	YCR065W	0.690323110891355	0.71808777949521	1	0.000996999261887059
YJL095W	YCR084C	0.182621007342217	0.402574194312916	-1	-0.00312908818445247
YJL095W	YCR106W	0.218122630009176	0.445935627410492	-1	-0.00206246457508858
YJL095W	YDL020C	0.998722535922522	0.786560009882787	1	0.0061921187310034
YJL095W	YDL048C	0.992106851492644	0.785442101273119	1	0.00874197668603763
YJL095W	YDL056W	0.000157885801525389	0.00114389267076388	-1	-0.00814193975751513
YJL095W	YDL106C	0.0436584485324734	0.141211245765663	-1	-0.00367848830571161
YJL095W	YDL170W	0.722044967880368	0.727093081285378	1	0.00146232083057919
YJL095W	YDR009W	0.954524024266281	0.778862375163448	1	0.00511212275806456
YJL095W	YDR026C	0.833655105154529	0.754666251585914	1	0.00276831678717492
YJL095W	YDR034C	0.890250809640737	0.766622920035958	1	0.0313578793370578
YJL095W	YDR043C	0.000146342752696199	0.00107122659242715	-1	-0.00886602370350996
YJL095W	YDR049W	0.758616719428133	0.736786558434876	1	0.00174439758123673
YJL095W	YDR123C	8.45532577236627e-11	2.7628143254846e-09	-1	-0.0138813275867579
YJL095W	YDR146C	0.393893668366662	0.592405196115324	-1	-0.000469120085174776
YJL095W	YDR174W	0.866789761697224	0.761810772374985	1	0.027211171385062
YJL095W	YDR207C	0.00093756945179419	0.00535994669334442	-1	-0.00646817409192489
YJL095W	YDR213W	0.825915831672418	0.752935322130477	1	0.00272578635644008
YJL095W	YDR216W	0.188591276222932	0.410334781823263	-1	-0.00171256533872339
YJL095W	YDR253C	0.049459496298024	0.15601507980762	-1	-0.00354202224902824
YJL095W	YDR259C	3.68742232728544e-05	0.000315056526190176	-1	-0.00752219610564307
YJL095W	YDR266C	0.332891022049603	0.551232434733318	-1	-0.00134344552640809
YJL095W	YDR277C	0.0895911644083041	0.248447970510239	-1	-0.00277581100114728
YJL095W	YDR310C	0.998815583157793	0.786575649800141	1	0.00863677502216958
YJL095W	YDR421W	0.899414990043355	0.768450209893633	1	0.00303146705667477
YJL095W	YDR423C	0.0188144111482337	0.0704052062568622	-1	-0.00547728364080767
YJL095W	YDR451C	0.782378118013285	0.742723882541027	1	0.00180795965986635
YJL095W	YDR463W	0.996739361052613	0.786226120459503	1	0.00671646227705189
YJL095W	YDR501W	0.141085280338735	0.342359029965396	-1	-0.00257139740751759
YJL095W	YDR520C	0.452087467006003	0.625207716014736	-1	-0.000407030799025425
YJL095W	YEL009C	0.285038227166818	0.512612225666355	-1	-0.000954357016852748
YJL095W	YER028C	0.999603473129271	0.786707991084671	1	0.015627644667498
YJL095W	YER040W	0.00383535473234503	0.0181855192563884	-1	-0.00784252848280953
YJL095W	YER045C	0.746142168835941	0.733558464824724	1	0.00284620291706138
YJL095W	YER051W	0.940961077576192	0.776387668857355	1	0.00422266878423061
YJL095W	YER068W	0.616003650745933	0.69446749702224	1	0.000801254160016949
YJL095W	YER088C	0.0509965595285212	0.159815544078698	-1	-0.00626928635589975
YJL095W	YER109C	1.15271187041146e-05	0.00011147860244497	-1	-0.0149266618293193
YJL095W	YER111C	3.43387625893412e-06	3.79239321438311e-05	-1	-0.0111357041681527
YJL095W	YER130C	0.671819868752076	0.712555203265009	1	0.00108944562807699
YJL095W	YER161C	0.987739603972206	0.784697691233645	1	0.00757565049374843
YJL095W	YER169W	0.989121591709678	0.784933813113465	1	0.00620317365481022
YJL095W	YER184C	0.991535345217926	0.785344979236293	1	0.00928433048957359
YJL095W	YFL021W	0.604540511933188	0.690467324787165	1	0.000681223288658677
YJL095W	YFL031W	0.981677592245562	0.783655801079344	1	0.00715992763869785
YJL095W	YFL044C	0.964540006576411	0.780655023500135	1	0.0054679371385453
YJL095W	YFL052W	0.907124257754622	0.769965381898919	1	0.00345907370513904
YJL095W	YFR034C	0.100242949526582	0.270010961811605	-1	-0.00279327476365137
YJL095W	YGL013C	0.846435037420878	0.75747206531137	1	0.00228688703533148
YJL095W	YGL035C	0.683595294032427	0.716100937909759	1	0.00114446222010997
YJL095W	YGL071W	0.999991092309456	0.786773038969802	1	0.00869403408081228
YJL095W	YGL073W	0.00440442395742496	0.0205107935783715	-1	-0.00602970164380596
YJL095W	YGL096W	0.847243805632425	0.757647471381004	1	0.00197637350646705
YJL095W	YGL131C	0.973906568437762	0.782305338691352	1	0.0070201096625284
YJL095W	YGL162W	0.000587101086994278	0.00356938466514521	-1	-0.0101012259620192
YJL095W	YGL166W	0.7804165235763	0.742243896206166	1	0.00741011988091618
YJL095W	YGL181W	0.986944208106665	0.784561557286226	1	0.00615797096404175
YJL095W	YGL192W	0.984649160198478	0.784167787454454	1	0.00607711614729794
YJL095W	YGL197W	0.994954467556127	0.78592471945995	1	0.00810848633984296
YJL095W	YGL209W	0.951867125601628	0.778381918697735	1	0.0047387929345707
YJL095W	YGL237C	0.116328778000168	0.300326575957477	-1	-0.0037259749454262
YJL095W	YGL252C	0.0981829620849655	0.265937862909923	-1	-0.110137534116377
YJL095W	YGL254W	0.790280778813046	0.744639626829423	1	0.00221983905227368
YJL095W	YGR044C	0.799369180838307	0.746807842624609	1	0.00247048709518367
YJL095W	YGR067C	0.641454667573142	0.702989574350732	1	0.000893301146421488
YJL095W	YGR089W	0.483832121863706	0.640969445904305	-1	-5.22240649016364e-05
YJL095W	YGR097W	0.988911549272197	0.784897959334592	1	0.00752886683772985
YJL095W	YGR249W	0.280648788886062	0.508734194143782	-1	-0.00118581700510006
YJL095W	YGR288W	0.811006499260017	0.749530972885585	1	0.00310258157136799
YJL095W	YHL009C	0.478844499892114	0.638581377926812	-1	-4.90892307296715e-06
YJL095W	YHL020C	0.997828758722784	0.786409661802359	1	0.0137029248547399
YJL095W	YHL027W	0.0588831246641048	0.178825808863888	-1	-0.00409616733248147
YJL095W	YHR006W	0.959909818507663	0.779829943998861	1	0.0053399999999926
YJL095W	YHR084W	1.17061362195027e-08	2.31542239450224e-07	-1	-0.00822582137043099
YJL095W	YHR124W	4.34623587760013e-06	4.67596565040013e-05	-1	-0.00650251688788975
YJL095W	YHR178W	0.398025826151621	0.594922610782062	-1	-0.00060079331961892
YJL095W	YHR206W	2.43999812194773e-08	4.48550604885881e-07	-1	-0.0116649030845399
YJL095W	YIL036W	0.980143006130107	0.783390447258739	1	0.00605866014352055
YJL095W	YIL101C	0.00846262106760923	0.0359049360433089	-1	-0.00507447531664259
YJL095W	YIL119C	0.733022433924466	0.730076869342001	1	0.0016846613002957
YJL095W	YIL122W	0.591568843008925	0.685812509338554	1	0.000650894130284019
YJL095W	YIL128W	0.999664498037115	0.7867182345444	1	0.0129199530630271
YJL095W	YIL131C	4.17639591971665e-05	0.000351829724505371	-1	-0.00548831208665192
YJL095W	YIR017C	0.793524568408856	0.745417744952197	1	0.00274237576157094
YJL095W	YIR018W	0.00357439162513579	0.0171252319491815	-1	-0.00614342229315812
YJL095W	YIR023W	0.00607424743634342	0.0270260585848994	-1	-0.00603845086952769
YJL095W	YIR033W	0.199472508190359	0.423972386700647	-1	-0.0095069640127072
YJL095W	YJL056C	0.989397663105294	0.784980919714206	1	0.00715247895611712
YJL095W	YJL089W	0.99174284658076	0.78538025227744	1	0.00666056219618148
YJL095W	YJL103C	0.234895841820003	0.464305447659778	-1	-0.00974399752646227
YJL095W	YJL110C	0.999095715335748	0.786622722201749	1	0.00866614763295647
YJL095W	YJL127C	0.622290120750562	0.696617632485009	1	0.00112296919586405
YJL095W	YJL206C	0.993359995293266	0.785654753773636	1	0.00559008606312097
YJL095W	YJR060W	0.00834059425791853	0.0354607011763107	-1	-0.00478772088380284
YJL095W	YJR094C	0.230978437764402	0.460125026719223	-1	-0.00274447478878652
YJL095W	YJR127C	0.474525411820421	0.636487588269577	-1	-0.000137546369550306
YJL095W	YJR140C	0.997138277941049	0.786293366433027	1	0.00839927219362103
YJL095W	YJR147W	0.549827566531654	0.669835472079973	1	0.000244802240473597
YJL095W	YKL005C	0.778859720924339	0.74186168253536	1	0.00256787707228145
YJL095W	YKL015W	0.0671627201250396	0.198603515023176	-1	-0.00417482794597997
YJL095W	YKL020C	3.57926067986855e-07	5.06047588940731e-06	-1	-0.00761273314828153
YJL095W	YKL032C	0.00379920609743172	0.0180399583677838	-1	-0.00585327649030026
YJL095W	YKL038W	0.799858262848289	0.746923479144639	1	0.00267806240292133
YJL095W	YKL043W	0.00613559202433097	0.0272581989960326	-1	-0.0059525962357897
YJL095W	YKL062W	0.000578337304986387	0.00352315333110953	-1	-0.00536769495812205
YJL095W	YKL072W	0.939214782826284	0.776065007854133	1	0.00566004388277404
YJL095W	YKL109W	0.404220126312583	0.598638622269683	-1	-0.000471746089544079
YJL095W	YKL112W	0.100712593645141	0.270933243833243	-1	-0.00239657519099282
YJL095W	YKL185W	2.84296041642483e-09	6.48839212112068e-08	-1	-0.0178864557258745
YJL095W	YKL222C	0.983003168559045	0.783884491063303	1	0.00535960200454541
YJL095W	YKR034W	0.994683007462383	0.785878805643446	1	0.00704334774614323
YJL095W	YKR064W	0.82860354270243	0.753539204429971	1	0.00231113563606084
YJL095W	YKR099W	0.630567384932698	0.699402939688213	1	0.000826566505097728
YJL095W	YLR013W	0.996154485963785	0.786127450709108	1	0.00770137296637515
YJL095W	YLR014C	0.484385777324301	0.641232590952308	-1	-0.000102644052138906
YJL095W	YLR098C	0.784193571356555	0.743166519245103	1	0.00184635635311387
YJL095W	YLR131C	0.00279377340208832	0.0138538699511103	-1	-0.00771857648837623
YJL095W	YLR176C	0.0814026764917449	0.230985383655688	-1	-0.00307381448139999
YJL095W	YLR182W	4.25018256277791e-05	0.000357337246493925	-1	-0.0105810190105653
YJL095W	YLR183C	0.537642835532222	0.664860586653576	1	0.000166333112574155
YJL095W	YLR228C	0.579933832826797	0.681516614324564	1	0.000592119395142958
YJL095W	YLR256W	2.22515550389929e-07	3.3071110780147e-06	-1	-0.0139059629906348
YJL095W	YLR266C	0.205498356170859	0.431256706151589	-1	-0.0509233512606597
YJL095W	YLR278C	0.69609346137631	0.719769842219609	1	0.00121679027335181
YJL095W	YLR403W	0.921972694575425	0.772828498288801	1	0.00296862639576961
YJL095W	YLR451W	0.925585435713856	0.773514369488796	1	0.00347056589512244
YJL095W	YML007W	0.0105991375192129	0.0434800490577999	-1	-0.00488736939046913
YJL095W	YML027W	0.491258553771331	0.64446730553653	-1	-1.02783216459799e-05
YJL095W	YML051W	0.954261662740869	0.778815024111426	1	0.00496441243028428
YJL095W	YML076C	0.926415641806879	0.773671397536717	1	0.00388963720081183
YJL095W	YML081W	0.875722288676783	0.763666155460596	1	0.00435145336186065
YJL095W	YML099C	0.917986515758665	0.772066894221921	1	0.0042959772325618
YJL095W	YML113W	0.999525935544144	0.786694974436575	1	0.0118619931448282
YJL095W	YMR016C	1.97748156574058e-06	2.32852149731409e-05	-1	-0.00938318899632126
YJL095W	YMR019W	0.883549172071882	0.765268285542566	1	0.00318410742498907
YJL095W	YMR021C	0.791256628202939	0.744874212714696	1	0.00227421310907021
YJL095W	YMR037C	7.13731499440368e-12	3.10011101298505e-10	-1	-0.0102088676079123
YJL095W	YMR042W	0.65513198705836	0.707375831597679	1	0.00112273533681587
YJL095W	YMR043W	0.0888866291498572	0.246976737715019	-1	-0.003040609746932
YJL095W	YMR053C	0.997035386261017	0.786276025888813	1	0.00740067322119305
YJL095W	YMR070W	0.47300316020475	0.635743843698534	-1	-7.54695158264742e-06
YJL095W	YMR075W	0.918768307864365	0.772216666644109	1	0.00523630435937112
YJL095W	YMR164C	0.288261506800607	0.515421203053695	-1	-0.00155329746220534
YJL095W	YMR172W	1.05413580237788e-05	0.000102744631284725	-1	-0.0371949025507437
YJL095W	YMR182C	0.988356763580105	0.784803201132962	1	0.00634911031821271
YJL095W	YMR280C	0.480417197633103	0.639337805984618	-1	-0.000354484269618897
YJL095W	YNL027W	1.98417820532128e-06	2.33562415122595e-05	-1	-0.0179889784616099
YJL095W	YNL068C	5.48767406018476e-05	0.000449227739481626	-1	-0.0058282696652369
