KP	TF	p	sign	weight
YJL141C	YDR501W	0.034616372197623	-1	-0.154791068687562
YJL141C	YDR520C	0.575260554353082	1	0.0272679402854764
YJL141C	YEL009C	0.0552511689316903	1	0.134798878856188
YJL141C	YER028C	0.992593882693222	1	0.00037161487208811
YJL141C	YER040W	0.374003418617147	-1	-0.0479850276405281
YJL141C	YER045C	0.526325291163638	-1	-0.0315823146639813
YJL141C	YER051W	0.409646208570486	-1	-0.0436421060065953
YJL141C	YER068W	0.0816943266657049	-1	-0.117713579617517
YJL141C	YER088C	0.124493821805922	1	0.0989323666393983
YJL141C	YER109C	0.102948000043882	-1	-0.107453408749294
YJL141C	YER111C	0.0112496949354077	1	0.200981127526348
YJL141C	YER130C	0.812991308151633	1	0.010298348138948
YJL141C	YER161C	0.880107280716656	1	0.00636522900428423
YJL141C	YER169W	0.562394710399397	-1	-0.0283674366132949
YJL141C	YER184C	0.850488706195732	-1	-0.0080645132325491
YJL141C	YFL021W	0.0176795080527445	1	0.182715036466564
YJL141C	YFL031W	0.954193144520252	-1	-0.00234171242643389
YJL141C	YFL044C	0.922359628350895	-1	-0.00403285008224675
YJL141C	YFL052W	0.655043774146829	-1	-0.0209305123134273
YJL141C	YFR034C	0.430878952274622	-1	-0.0412226539269291
YJL141C	YGL013C	0.237163246558292	-1	-0.0694228822182703
YJL141C	YGL035C	0.124676138124586	1	0.0988664335817342
YJL141C	YGL071W	0.3927221000663	1	0.0456574950361615
YJL141C	YGL073W	0.00249250059617669	1	0.258976870925306
YJL141C	YGL096W	0.36943939722493	-1	-0.0485693009325405
YJL141C	YGL131C	0.800272999392195	-1	-0.011078296678243
YJL141C	YGL162W	0.0166953247828753	1	0.185052290232225
YJL141C	YGL166W	0.278838989847933	1	0.0618599537229025
YJL141C	YGL181W	0.726516258934032	1	0.0158478016990603
YJL141C	YGL192W	0.895697215756658	-1	-0.00549250334118197
YJL141C	YGL197W	0.610082105380563	1	0.0244053403749276
YJL141C	YGL209W	0.485075056051764	1	0.0355261719573831
YJL141C	YGL237C	0.339968300301958	-1	-0.0525159206904279
YJL141C	YGL252C	0.307734302382586	1	0.0572233983325507
YJL141C	YGL254W	0.931512761608681	1	0.00354098532099066
YJL141C	YGR044C	0.499883070523836	-1	-0.0340749669728829
YJL141C	YGR067C	0.400439856353969	-1	-0.044728403561734
YJL141C	YGR089W	0.458999648018035	-1	-0.0381870556716554
YJL141C	YGR097W	0.59334833185847	-1	-0.0257610552880614
YJL141C	YGR249W	0.113135899953774	1	0.103232166918851
YJL141C	YGR288W	0.728723057739838	-1	-0.0156985484306952
YJL141C	YHL009C	0.860507075093511	-1	-0.00748352996481049
YJL141C	YHL020C	0.643512780212858	1	0.0217995487628351
YJL141C	YHL027W	0.0828254772034024	-1	-0.117106748320339
YJL141C	YHR006W	0.995342130460849	-1	-0.000233410316418179
YJL141C	YHR084W	0.000350520359510727	1	0.328206708898832
YJL141C	YHR124W	2.04095528938583e-08	1	0.587435671847577
YJL141C	YHR178W	0.169124412919619	-1	-0.0850227095444741
YJL141C	YHR206W	2.19069418848422e-10	1	0.671126342840967
YJL141C	YIL036W	0.580384122948017	-1	-0.0268365795771411
YJL141C	YIL101C	0.000437806771954936	-1	-0.320696075304046
YJL141C	YIL119C	0.514005196269388	-1	-0.0327285362945004
YJL141C	YIL122W	0.245560208895082	1	0.0678025733748525
YJL141C	YIL128W	0.98490547609961	1	0.000760191196426845
YJL141C	YIL131C	4.26815210146044e-06	-1	-0.461095271311289
YJL141C	YIR017C	0.88937730242728	1	0.0058445399027197
YJL141C	YIR018W	0.169874013032523	1	0.0848203652320653
YJL141C	YIR023W	0.0472672242186424	-1	-0.141524303140625
YJL141C	YIR033W	0.160471668146771	1	0.0874221606097029
YJL141C	YJL056C	0.980022949601672	-1	-0.00100845564802482
YJL141C	YJL089W	0.694962685989502	-1	-0.0180303291677035
YJL141C	YJL103C	0.062449548564284	1	0.129484586603964
YJL141C	YJL110C	0.884475384720106	1	0.00611923054674477
YJL141C	YJL127C	0.522273722951937	1	0.0319564206731789
YJL141C	YJL206C	0.520822424279333	1	0.0320910989135772
YJL141C	YJR060W	0.185043101022205	1	0.0808981402075043
YJL141C	YJR094C	0.717380386235321	1	0.016470309224304
YJL141C	YJR127C	0.423144543250455	-1	-0.0420905951301092
YJL141C	YJR140C	0.694700661155473	1	0.0180488443007304
YJL141C	YJR147W	0.6957580250061	-1	-0.0179741697099496
YJL141C	YKL005C	0.356161081941962	1	0.0503089982906734
YJL141C	YKL015W	0.0173653302126069	1	0.183447425731946
YJL141C	YKL020C	2.25828103187939e-08	1	0.585343097341532
YJL141C	YKL032C	9.87008588632242e-07	-1	-0.499140348960964
YJL141C	YKL038W	0.498143034859093	-1	-0.0342433592816762
YJL141C	YKL043W	0.0418249152266063	1	0.146758926444236
YJL141C	YKL062W	0.026697650516384	1	0.165697294010584
YJL141C	YKL072W	0.926590590197028	1	0.00380491595525221
YJL141C	YKL109W	0.52929075079496	-1	-0.0313102257216908
YJL141C	YKL112W	0.257020287638076	-1	-0.0656741379056367
YJL141C	YKL185W	4.75745522729678e-05	-1	-0.392048778353796
YJL141C	YKL222C	0.837434246895329	1	0.00883139854749224
YJL141C	YKR034W	0.525091633550397	1	0.031695935272953
YJL141C	YKR064W	0.49065851568207	1	0.0349741052139749
YJL141C	YKR099W	0.752838929493726	-1	-0.0140949221629602
YJL141C	YLR013W	0.981823725801228	1	0.000916754125671773
YJL141C	YLR014C	0.926250685109739	-1	-0.00382319105951508
YJL141C	YLR098C	0.861239481674487	1	0.00744130882042759
YJL141C	YLR131C	0.0519974714434362	-1	-0.137420542242419
YJL141C	YLR176C	0.00987028147695929	-1	-0.206190162171011
YJL141C	YLR182W	0.00654979261069937	1	0.22230129201916
YJL141C	YLR183C	0.316225821695671	-1	-0.0559394139420551
YJL141C	YLR228C	0.490193708540923	-1	-0.0350198348684496
YJL141C	YLR256W	4.06116398761653e-05	1	0.396840008634176
YJL141C	YLR266C	0.284647453268604	-1	-0.0608923785659492
YJL141C	YLR278C	0.114882129177361	-1	-0.10254511922145
YJL141C	YLR403W	0.132474676223018	-1	-0.0961286030612329
YJL141C	YLR451W	0.708007920864555	-1	-0.0171168138103727
YJL141C	YML007W	7.30564725913728e-06	1	0.446416757721207
YJL141C	YML027W	0.417819371453284	1	0.0426969809086343
YJL141C	YML051W	0.379757207299046	1	0.0472580208855369
YJL141C	YML076C	0.358072893040162	-1	-0.0500547570732098
YJL141C	YML081W	0.671628847722544	1	0.0197057233024003
YJL141C	YML099C	0.960990240506553	-1	-0.00198757343592763
YJL141C	YML113W	0.997732571594678	1	0.00011349370477816
YJL141C	YMR016C	0.00138416748527175	-1	-0.280452560385305
YJL141C	YMR019W	0.536489043362379	1	0.0306557402613594
YJL141C	YMR021C	0.625149332428779	-1	-0.02321453478265
YJL141C	YMR037C	5.40027021742754e-10	1	0.655950623945891
YJL141C	YMR042W	0.0157484228064879	1	0.187427999658743
YJL141C	YMR043W	0.043218520046677	-1	-0.145359450634045
YJL141C	YMR053C	0.965386924727394	1	0.0017597647819604
YJL141C	YMR070W	0.230712459213335	1	0.0707051028074897
YJL141C	YMR075W	0.446171416975042	-1	-0.0395492782611835
YJL141C	YMR164C	0.0977344353018229	-1	-0.109769682584912
YJL141C	YMR172W	8.12938461182035e-06	1	0.443451670479937
YJL141C	YMR182C	0.896671121172944	1	0.00543846407775456
YJL141C	YMR280C	0.91091074970708	1	0.00465465118322492
YJL141C	YNL027W	0.00770568279585358	1	0.215955782104056
YJL141C	YNL068C	0.000643522155348511	1	0.307486609817338
YJL141C	YNL139C	0.366392626327221	1	0.048963169068297
YJL141C	YNL167C	4.45147337307069e-08	-1	-0.571031710645656
YJL141C	YNL199C	0.920164340634467	1	0.0041515082530234
YJL141C	YNL216W	0.00363980652929432	-1	-0.244814026464488
YJL141C	YNL257C	0.503306785365441	-1	-0.0337452557940611
YJL141C	YNL309W	0.0664354124397398	1	0.126787424024609
YJL141C	YNL314W	0.124650127635371	-1	-0.0988758344375419
YJL141C	YNR063W	0.93668630417311	-1	-0.00326500026790242
YJL141C	YOL028C	0.0969040020846193	-1	-0.110149424446283
YJL141C	YOL067C	0.760782728243503	1	0.013577358282821
YJL141C	YOL089C	0.513072937166672	1	0.0328163297078146
YJL141C	YOL108C	4.31180827832483e-05	-1	-0.395031207384452
YJL141C	YOL116W	0.0402451875725937	1	0.148399911707104
YJL141C	YOR028C	0.00117615967865835	1	0.286287481501171
YJL141C	YOR032C	0.849624632041765	1	0.00811492658384862
YJL141C	YOR038C	0.92434535686764	1	0.0039257497341326
YJL141C	YOR113W	0.253383089509163	-1	-0.0663397242548924
YJL141C	YOR140W	0.303185580784855	-1	-0.0579251124982916
YJL141C	YOR162C	0.15459889543926	-1	-0.0891217767563831
YJL141C	YOR229W	0.875057130920102	-1	-0.00665108806108384
YJL141C	YOR230W	0.514522618012211	-1	-0.0326798745168575
YJL141C	YOR337W	0.0739069373350725	-1	-0.122121808512382
YJL141C	YOR344C	0.441628534551071	-1	-0.0400406205526285
YJL141C	YOR358W	0.297116703112039	1	0.0588770733597047
YJL141C	YOR363C	0.00302606250756087	1	0.25175487715299
YJL141C	YOR380W	0.886802235032812	-1	-0.00598866010485643
YJL141C	YPL038W	0.952940857138563	1	0.00240721983418471
YJL141C	YPL049C	0.549825714174844	1	0.029464887006279
YJL141C	YPL075W	0.987670304874787	-1	-0.00062012446548563
YJL141C	YPL089C	0.899353106625791	-1	-0.00528993597423525
YJL141C	YPL133C	2.56857168359987e-08	1	0.582665215280474
YJL141C	YPL139C	0.934513014551991	1	0.0033807585942122
YJL141C	YPL177C	0.0846793757125313	1	0.116129005000953
YJL141C	YPL202C	0.730922959762306	1	0.0155501883795312
YJL141C	YPL230W	0.0707558667982547	1	0.124032238924026
YJL141C	YPL248C	0.999429120559449	-1	-2.8551715105152e-05
YJL141C	YPR008W	0.757687594163963	1	0.0137784029379193
YJL141C	YPR009W	0.597332976012839	1	0.0254349680622701
YJL141C	YPR022C	0.63606200223516	-1	-0.0223689813013636
YJL141C	YPR065W	0.000902377842898034	1	0.295680972600706
YJL141C	YPR196W	0.931607238580937	-1	-0.00353593236307872
YJL141C	YPR199C	0.919629896510219	1	0.00418043636079842
YJL164C	YAL051W	0.00166853277686033	1	0.273698841116911
YJL164C	YBL005W	0.568881270679125	1	0.0278101517732989
YJL164C	YBL008W	0.717159210524652	1	0.0164854730583032
YJL164C	YBL021C	0.181510800508926	1	0.0817834344561336
YJL164C	YBL054W	0.791055023580022	1	0.0116509830372175
YJL164C	YBL103C	0.895495857717141	1	0.00550368309383134
YJL164C	YBR033W	0.465483043844362	1	0.0375122887465572
YJL164C	YBR049C	0.198742907289914	-1	-0.0776100085451522
YJL164C	YBR083W	0.253307356750593	-1	-0.0663536791539585
YJL164C	YBR112C	0.553335259818674	1	0.0291560752628336
YJL164C	YBR150C	0.331532617003812	-1	-0.0537055061568169
YJL164C	YBR182C	0.641364717086083	-1	-0.0219630711724526
YJL164C	YBR239C	0.674393257349798	1	0.0195043731883184
YJL164C	YBR240C	0.891492946166271	1	0.0057264288441571
YJL164C	YBR297W	0.199616190926232	1	0.0774077795315893
YJL164C	YCL055W	0.959872533569023	1	0.00204564385619326
YJL164C	YCR065W	0.383498984795852	-1	-0.046790831612908
YJL164C	YCR084C	0.667739487159814	1	0.019990348150149
YJL164C	YCR106W	0.559261810381084	-1	-0.0286387862161994
YJL164C	YDL020C	0.999897264187969	-1	-5.1370412911597e-06
YJL164C	YDL048C	0.829482316649201	-1	-0.00930412068919462
YJL164C	YDL056W	0.0556990023525412	1	0.134449581251429
YJL164C	YDL106C	0.0763221620707502	1	0.120709191770803
YJL164C	YDL170W	0.534676025136585	1	0.0308197945064872
YJL164C	YDR009W	0.687261737396638	1	0.0185772786963156
YJL164C	YDR026C	0.964564606965347	-1	-0.00180229710594561
YJL164C	YDR034C	0.564170920864805	1	0.0282142310326357
YJL164C	YDR043C	0.122049654740259	-1	-0.0998252479387953
YJL164C	YDR049W	0.880433282318391	1	0.00634682956853698
YJL164C	YDR123C	8.03746639068436e-06	1	0.443768014975324
YJL164C	YDR146C	0.532518237043238	-1	-0.0310157360537863
YJL164C	YDR174W	0.00534425999981428	-1	-0.230170802033931
YJL164C	YDR207C	0.00114457779909595	-1	-0.287258140292722
YJL164C	YDR213W	0.867183250254684	-1	-0.00709992376388053
YJL164C	YDR216W	0.144721822855029	1	0.0921236536712873
YJL164C	YDR253C	0.0457251627497783	1	0.142946835114753
YJL164C	YDR259C	8.77495449567912e-07	-1	-0.502076935757384
YJL164C	YDR266C	0.794614815490383	1	0.0114290757008319
YJL164C	YDR277C	0.000987871350622859	-1	-0.292486029967524
YJL164C	YDR310C	0.998806488384071	1	5.97094382271587e-05
YJL164C	YDR421W	0.871948118118908	-1	-0.00682785129389461
YJL164C	YDR423C	0.0342261162817736	1	0.155270072060949
YJL164C	YDR451C	0.427195961608402	-1	-0.0416340902627516
YJL164C	YDR463W	0.992456968863722	1	0.000378509530650979
YJL164C	YDR501W	0.0437345521946182	-1	-0.144852098727768
YJL164C	YDR520C	0.85456584571103	1	0.00782729204528534
YJL164C	YEL009C	0.0290786477772811	-1	-0.162126007184264
YJL164C	YER028C	0.998865823703092	1	5.67393883388368e-05
YJL164C	YER040W	0.191371109002369	1	0.0793515661914028
YJL164C	YER045C	0.744975511901034	1	0.0146123841154718
YJL164C	YER051W	0.876338265119694	1	0.00657842257163255
YJL164C	YER068W	0.594847394255506	-1	-0.0256381346411102
YJL164C	YER088C	0.00794862576726211	1	0.214737962553478
YJL164C	YER109C	0.00986185469965666	1	0.206224061776394
YJL164C	YER111C	0.000152076474308824	-1	-0.355677790159278
YJL164C	YER130C	0.868635777499158	1	0.00701683473967653
YJL164C	YER161C	0.857861753181482	1	0.00763631006157873
YJL164C	YER169W	0.773891171371884	-1	-0.012734423265461
YJL164C	YER184C	0.99455269526735	-1	-0.000273072478806103
YJL164C	YFL021W	0.164516714361936	1	0.0862855326942474
YJL164C	YFL031W	0.998349004224712	1	8.261459576435e-05
YJL164C	YFL044C	0.892896987807926	1	0.00564819164487377
YJL164C	YFL052W	0.978813208522237	-1	-0.0010701496258793
YJL164C	YFR034C	0.669432659648373	-1	-0.0198662480983301
YJL164C	YGL013C	0.443093281508082	-1	-0.0398816762107344
YJL164C	YGL035C	0.684015830246266	-1	-0.0188095610623651
YJL164C	YGL071W	0.853988173713849	-1	-0.00786083741264931
YJL164C	YGL073W	0.000563616150529831	-1	-0.312062202754703
YJL164C	YGL096W	0.282817863167492	-1	-0.0611951126637698
YJL164C	YGL131C	0.954407614901701	1	0.00233050162943899
YJL164C	YGL162W	0.0794243879061819	1	0.118955805486808
YJL164C	YGL166W	0.172078764609	-1	-0.0842301017611735
YJL164C	YGL181W	0.946103506166296	-1	-0.00276633170142495
YJL164C	YGL192W	0.820874042117329	1	0.00982073854547895
YJL164C	YGL197W	0.79016213477671	-1	-0.0117067920033869
YJL164C	YGL209W	0.988092353211976	-1	-0.000598776196534233
YJL164C	YGL237C	0.448227807734805	1	0.0393284269360625
YJL164C	YGL252C	0.0731316064281953	1	0.122584593957584
YJL164C	YGL254W	0.93932513854395	1	0.00312478762071495
YJL164C	YGR044C	0.880376997229069	-1	-0.00635000582033046
YJL164C	YGR067C	0.742274169728588	1	0.0147913473625339
YJL164C	YGR089W	0.752830215650459	-1	-0.0140954927411557
YJL164C	YGR097W	0.559663996012401	1	0.0286038710718049
YJL164C	YGR249W	0.107880082241043	1	0.105362571778934
YJL164C	YGR288W	0.820933054640538	-1	-0.00981717947439178
YJL164C	YHL009C	0.691083413339706	-1	-0.0183051255834982
YJL164C	YHL020C	0.839710633604716	1	0.00869685814060639
YJL164C	YHL027W	0.0703659882496621	-1	-0.124274210471264
YJL164C	YHR006W	0.957095920244035	1	0.00219018116603687
YJL164C	YHR084W	8.01874335896173e-09	1	0.606263827054463
YJL164C	YHR124W	8.99211242594073e-06	1	0.440637836472606
YJL164C	YHR178W	0.195680627306436	-1	-0.0783258828906831
YJL164C	YHR206W	1.02063067621726e-07	1	0.552860094317905
YJL164C	YIL036W	0.957214008752815	-1	-0.00218402593300237
YJL164C	YIL101C	0.353930752302414	-1	-0.0506072411719812
YJL164C	YIL119C	0.91790991116217	1	0.00427364334294009
YJL164C	YIL122W	0.265900235196996	-1	-0.0640860166053669
YJL164C	YIL128W	0.960619918212557	-1	-0.0020068064053689
YJL164C	YIL131C	0.0277240122346061	-1	-0.164122174799013
YJL164C	YIR017C	0.735621182598234	1	0.0152347583001756
YJL164C	YIR018W	1.18017559506949e-05	1	0.432981365893552
YJL164C	YIR023W	0.182997062031725	1	0.0814089580944746
YJL164C	YIR033W	0.601487575749405	-1	-0.0250971655856688
YJL164C	YJL056C	0.627777035606759	1	0.0230096564058668
YJL164C	YJL089W	0.564524740493223	-1	-0.028183767348579
YJL164C	YJL103C	0.160978363117555	1	0.0872783014138412
YJL164C	YJL110C	0.98774958618743	1	0.000616113555817392
YJL164C	YJL127C	0.985529929422928	1	0.000728523650972694
YJL164C	YJL206C	0.869378577727207	1	0.00697439527844859
YJL164C	YJR060W	0.00233076615537437	-1	-0.261458447246378
YJL164C	YJR094C	0.443866158481838	1	0.0397980099425491
YJL164C	YJR127C	0.354586208854024	1	0.0505194077536546
YJL164C	YJR140C	0.988193459353145	1	0.000593663279205298
YJL164C	YJR147W	0.492561183220752	1	0.0347873409121937
YJL164C	YKL005C	0.613036769800257	1	0.0241696389488124
YJL164C	YKL015W	0.0709863996899878	1	0.123889757794754
YJL164C	YKL020C	3.45267342642839e-05	1	0.401715467532622
YJL164C	YKL032C	0.00571734520563141	-1	-0.227568954212666
YJL164C	YKL038W	0.185002956539381	-1	-0.0809081110389934
YJL164C	YKL043W	0.168106207966183	1	0.0852989290071317
YJL164C	YKL062W	5.69695223192614e-06	1	0.453258388003922
YJL164C	YKL072W	0.672865152576161	1	0.0196155779662153
YJL164C	YKL109W	0.364241867504124	1	0.0492430840942316
YJL164C	YKL112W	0.23631459302748	-1	-0.0695896624907283
YJL164C	YKL185W	3.38650594389416e-06	-1	-0.467293995423326
YJL164C	YKL222C	0.990794248740319	1	0.000462312402990315
YJL164C	YKR034W	0.929042891921164	-1	-0.00367325559236652
YJL164C	YKR064W	0.998501080870674	1	7.49993690285634e-05
YJL164C	YKR099W	0.941553568101556	-1	-0.00300667267672786
YJL164C	YLR013W	0.885118703845734	-1	-0.00608309829686353
YJL164C	YLR014C	0.305466657312596	1	0.0575719785443825
YJL164C	YLR098C	0.967621451794887	1	0.00164436307041957
YJL164C	YLR131C	0.00293942343773741	1	0.252840870166535
YJL164C	YLR176C	0.0413023844050376	-1	-0.147295104729935
YJL164C	YLR182W	0.191032904249788	1	0.0794329863589779
YJL164C	YLR183C	0.226185718587599	-1	-0.0716253803392506
YJL164C	YLR228C	0.00400856883332691	1	0.241161307132315
YJL164C	YLR256W	1.24203897754065e-05	1	0.431531033091482
YJL164C	YLR266C	0.87270510237023	-1	-0.00678475779977197
YJL164C	YLR278C	0.961581642487847	-1	-0.00195687312098333
YJL164C	YLR403W	0.590846573043581	-1	-0.0259668539319318
YJL164C	YLR451W	0.464580070955199	-1	-0.0376057295443596
YJL164C	YML007W	0.0107666030123308	1	0.202732730890338
YJL164C	YML027W	0.98182005157833	1	0.000916941066614825
YJL164C	YML051W	0.642387363467267	-1	-0.0218851569091382
YJL164C	YML076C	0.924127449247217	-1	-0.0039374919080272
YJL164C	YML081W	0.760339399974169	1	0.0136061069726382
YJL164C	YML099C	0.650127575649667	1	0.0212992314321382
YJL164C	YML113W	0.997590131481702	1	0.000120631569675027
YJL164C	YMR016C	0.00181138746166083	1	0.270709480623731
YJL164C	YMR019W	0.910308952773764	1	0.00468754045534881
YJL164C	YMR021C	0.420921138321459	-1	-0.0423428912456596
YJL164C	YMR037C	1.62714309399536e-11	1	0.71121722365842
YJL164C	YMR042W	0.761922027315799	-1	-0.0135035506290268
YJL164C	YMR043W	0.0376741001695041	1	0.151206305929436
YJL164C	YMR053C	0.995509814327126	1	0.000224989527821502
YJL164C	YMR070W	0.408964999695366	1	0.0437216862179612
YJL164C	YMR075W	0.961133348179921	-1	-0.00198014291641556
YJL164C	YMR164C	0.434851330700608	1	0.040782617672717
YJL164C	YMR172W	4.29456637970683e-06	1	0.460929003782483
YJL164C	YMR182C	0.526727164791808	-1	-0.0315453564885653
YJL164C	YMR280C	0.527551818539481	1	0.0314696012888286
YJL164C	YNL027W	7.93277347974969e-05	-1	-0.376306450154458
YJL164C	YNL068C	0.000196506646914412	1	0.347367251848458
YJL164C	YNL139C	0.691094276466092	-1	-0.0183043540271518
YJL164C	YNL167C	5.02010723608305e-06	1	0.456705073154865
YJL164C	YNL199C	0.642310876312008	1	0.0218909802999493
YJL164C	YNL216W	5.65298769196744e-06	-1	-0.453470131052031
YJL164C	YNL257C	0.676330549426798	-1	-0.0193637342265607
YJL164C	YNL309W	0.722295252006814	1	0.0161344863290908
YJL164C	YNL314W	0.0465511369259315	1	0.142179314496
YJL164C	YNR063W	0.710817844737775	-1	-0.0169221384591038
YJL164C	YOL028C	0.753212701755602	-1	-0.0140704536425147
YJL164C	YOL067C	0.945286826430022	-1	-0.0028093901322103
YJL164C	YOL089C	0.890763857333514	1	0.00576710193734986
YJL164C	YOL108C	0.000198655612014457	1	0.347012238124771
YJL164C	YOL116W	0.162144729769685	1	0.0869487784052282
YJL164C	YOR028C	0.0161080563768159	1	0.186510115387065
YJL164C	YOR032C	0.920219441901716	1	0.00414852666860797
YJL164C	YOR038C	0.490796954097573	-1	-0.0349604930223864
YJL164C	YOR113W	0.11050008719671	-1	-0.104288539395666
YJL164C	YOR140W	0.891277438696344	-1	-0.00573844789548855
YJL164C	YOR162C	0.0259745444722568	1	0.166841945873401
YJL164C	YOR229W	0.811793308750479	-1	-0.0103713189486629
YJL164C	YOR230W	0.973305960698202	1	0.00135192509248298
YJL164C	YOR337W	0.0683838425088561	1	0.12552444247644
YJL164C	YOR344C	0.586406804395654	1	0.0263341229548123
YJL164C	YOR358W	0.000174354330958002	1	0.351258565211751
YJL164C	YOR363C	0.484441350099567	1	0.0355892109028236
YJL164C	YOR380W	0.93129317890477	-1	-0.003552731250689
YJL164C	YPL038W	0.999510197983741	-1	-2.44958003954724e-05
YJL164C	YPL049C	0.949340727871672	1	0.00259599984725394
YJL164C	YPL075W	0.970540463930462	1	0.0014939920481824
YJL164C	YPL089C	0.863154352618191	-1	-0.00733108295013375
YJL164C	YPL133C	1.06973280747009e-05	1	0.435760136508833
YJL164C	YPL139C	0.77603446122212	1	0.0125978912987091
YJL164C	YPL177C	0.178648924434333	1	0.0825127868322895
YJL164C	YPL202C	0.861113631100404	1	0.00744856131842152
YJL164C	YPL230W	0.93244646353792	1	0.00349106904208545
YJL164C	YPL248C	0.983349169864203	-1	-0.000839198350907816
YJL164C	YPR008W	0.304315101277789	1	0.0577499368848011
YJL164C	YPR009W	0.369128259088625	1	0.0486093812358429
YJL164C	YPR022C	0.966498861339625	-1	-0.00170230735149914
YJL164C	YPR065W	0.00539060510628338	1	0.229838373632054
YJL164C	YPR196W	0.694099031316093	-1	-0.0180913816342482
YJL164C	YPR199C	0.922851632158572	-1	-0.00400629343883487
YJL165C	YAL051W	0.000297333746106171	-1	-0.333711664729738
YJL165C	YBL005W	0.517067340872192	1	0.0324412263754314
YJL165C	YBL008W	0.891468235855782	1	0.00572780682096772
YJL165C	YBL021C	0.0595789244787676	1	0.131530376018664
YJL165C	YBL054W	0.763881535580309	1	0.0133768519381757
YJL165C	YBL103C	0.618295538206181	-1	-0.0237527902213557
YJL165C	YBR033W	0.76320761612749	1	0.0134203916295729
YJL165C	YBR049C	0.00863437366497897	1	0.211482126587563
YJL165C	YBR083W	0.403784531840583	-1	-0.044331032323501
YJL165C	YBR112C	0.0241795381672442	1	0.169819744681494
YJL165C	YBR150C	0.329112772010237	-1	-0.0540520577174961
YJL165C	YBR182C	0.967832260605524	-1	-0.00163348896322318
YJL165C	YBR239C	0.558207898699809	1	0.0287303932594611
YJL165C	YBR240C	0.983398364812952	-1	-0.000836699111679207
YJL165C	YBR297W	0.533111448870983	1	0.0309617933950174
YJL165C	YCL055W	0.584782534187521	-1	-0.0264691470519573
YJL165C	YCR065W	0.0739541103450906	1	0.122093800582381
YJL165C	YCR084C	0.159322163163493	1	0.0877501309066414
YJL165C	YCR106W	0.732163495637863	-1	-0.0154667143392445
YJL165C	YDL020C	0.801100186459214	1	0.0110272127428387
YJL165C	YDL048C	0.964341014880289	-1	-0.00181386780233435
YJL165C	YDL056W	0.10157442939918	1	0.108052649933087
YJL165C	YDL106C	0.00458596597903702	-1	-0.236038379213964
YJL165C	YDL170W	0.991478316087453	1	0.000427818512917168
YJL165C	YDR009W	0.652363532721833	-1	-0.0211312054943938
YJL165C	YDR026C	0.649283076096503	1	0.0213628360839586
YJL165C	YDR034C	0.514319181643861	1	0.0326990014759706
YJL165C	YDR043C	0.000170672982640764	1	0.351950411912174
YJL165C	YDR049W	0.77040102008225	1	0.0129575237103804
YJL165C	YDR123C	2.46805484746069e-09	-1	-0.628791646909419
YJL165C	YDR146C	0.999046367785029	-1	-4.77032227381317e-05
YJL165C	YDR174W	0.27103691786819	-1	-0.0631902059442572
YJL165C	YDR207C	0.000509768320056676	1	0.315507581643805
YJL165C	YDR213W	0.726705970779463	1	0.0158349539359549
YJL165C	YDR216W	0.178534600554918	1	0.0825421524147321
YJL165C	YDR253C	0.0045726055339492	-1	-0.236149817226543
YJL165C	YDR259C	1.61450645504069e-06	1	0.486663684287268
YJL165C	YDR266C	0.654666121964157	1	0.0209587431765833
YJL165C	YDR277C	0.31393870304515	-1	-0.0562819905529939
YJL165C	YDR310C	0.815473329519115	1	0.0101474913316852
YJL165C	YDR421W	0.842664103776824	-1	-0.00852281580563595
YJL165C	YDR423C	0.0286021548093855	1	0.162817892983128
YJL165C	YDR451C	0.579128478479663	-1	-0.0269419584735304
YJL165C	YDR463W	0.506315999101742	1	0.0334572166303818
YJL165C	YDR501W	0.206490553247029	-1	-0.0758445917449946
YJL165C	YDR520C	0.763508097846999	1	0.0134009739963107
YJL165C	YEL009C	7.17851357273995e-05	1	0.379414353917315
YJL165C	YER028C	0.998267694665698	1	8.66866180108069e-05
YJL165C	YER040W	0.212859070714975	-1	-0.0744399346149297
YJL165C	YER045C	0.730930359961755	-1	-0.0155496900308461
YJL165C	YER051W	0.575152112161543	1	0.0272771095777268
YJL165C	YER068W	0.110485235348914	1	0.104294559218814
YJL165C	YER088C	0.160427623715184	-1	-0.0874346859401259
YJL165C	YER109C	0.00308803558582205	-1	-0.250996038291897
YJL165C	YER111C	0.0128392566004021	-1	-0.195683470585211
YJL165C	YER130C	0.93060334574404	1	0.0035896489664505
YJL165C	YER161C	0.992062039345785	1	0.000398402316197089
YJL165C	YER169W	0.497514915648081	-1	-0.0343042829397958
YJL165C	YER184C	0.422468398818245	1	0.0421671856507833
YJL165C	YFL021W	0.244862909887878	1	0.0679351068024987
YJL165C	YFL031W	0.853576464525209	-1	-0.00788475849207032
YJL165C	YFL044C	0.948626930298464	1	0.00263351003336768
YJL165C	YFL052W	0.897297742554371	1	0.00540372409726524
YJL165C	YFR034C	0.060153853817011	-1	-0.131113253481127
YJL165C	YGL013C	0.916074204349176	-1	-0.00437330455460643
YJL165C	YGL035C	0.297575063906116	1	0.0588045331656235
YJL165C	YGL071W	0.536125962514959	1	0.030688552070823
YJL165C	YGL073W	0.00250464037650938	-1	-0.258796828606115
YJL165C	YGL096W	0.889039042423778	-1	-0.00586344885147977
YJL165C	YGL131C	0.997243671810605	1	0.000137997170347398
