KP_reg	p.value	estimate	sign	KP
YPR073C	3.8238525758482e-08	0.00654785045331046	1	YIL095W
YPR106W	1.44612848042792e-10	0.00822888580147067	1	YIL095W
YPR111W	4.9583579417928e-16	0.00948272820366781	1	YIL095W
YPR119W	5.38687579141101e-18	0.00842684576385089	1	YIL095W
YPR120C	2.16443422772443e-12	0.00683822989335066	1	YIL095W
YAL009W	2.53518525171297e-17	0.00838492152285664	1	YIL095W
YAL017W	5.69563758519969e-10	0.00831043603348081	1	YIL113W
YAR018C	3.90269122833513e-12	0.00861768723276062	1	YIL113W
YBL009W	9.34467145364682e-13	0.00846552419627672	1	YIL113W
YBL016W	1.54773830443283e-11	0.00795265546313947	1	YIL113W
YBL056W	2.43658719900509e-10	0.0100839096169912	1	YIL113W
YBL088C	5.16351825816415e-09	0.0073471445894599	1	YIL113W
YBR028C	3.11454198431078e-10	0.00783587654947998	1	YIL113W
YBR059C	5.68486408796219e-12	0.00919592109950287	1	YIL113W
YBR097W	1.51784741113984e-12	0.00884417647667772	1	YIL113W
YBR125C	3.69115113720818e-10	0.00808890305062233	1	YIL113W
YBR274W	1.05589215766186e-09	0.00952932913734569	1	YIL113W
YBR276C	1.29083482982465e-10	0.00974988792595291	1	YIL113W
YCL024W	1.32082287755118e-10	0.00771125423902527	1	YIL113W
YCR008W	1.98947960642501e-09	0.00673852221921927	1	YIL113W
YCR073C	1.75496899272098e-10	0.0100008166232028	1	YIL113W
YCR079W	0.0111864510388338	0.00940762977839548	1	YIL113W
YCR091W	3.89421079940149e-12	0.00895036965864026	1	YIL113W
YDL006W	1.74109327810218e-10	0.00727801321901557	1	YIL113W
YDL025C	9.23627168166504e-06	0.00664559188018962	1	YIL113W
YDL047W	2.12565928887535e-09	0.00685647429732295	1	YIL113W
YDL079C	3.47433975391759e-10	0.00764901299286449	1	YIL113W
YDL101C	1.12900519757624e-11	0.00772865481621515	1	YIL113W
YDL127W	3.05637431144592e-11	0.00861411850318601	1	YIL113W
YDL134C	6.24375603940649e-09	0.00720358408734027	1	YIL113W
YDL159W	8.68497904720159e-12	0.00813714529628695	1	YIL113W
YDL188C	1.5951366520871e-11	0.00850998191808766	1	YIL113W
YDL214C	4.96680118241063e-13	0.00884237594735381	1	YIL113W
YDL230W	4.02119910923e-10	0.0071743248170369	1	YIL113W
YDR028C	6.00845099852408e-11	0.0076704361773562	1	YIL113W
YDR075W	1.06176379198551e-10	0.00750629538495711	1	YIL113W
YDR122W	6.91421708342098e-11	0.00767511403302277	1	YIL113W
YDR147W	4.7330483455434e-10	0.0077132924813228	1	YIL113W
YDR247W	4.55254085253317e-13	0.00871616554051851	1	YIL113W
YDR283C	2.37442010596901e-08	0.0122952123601622	1	YIL113W
YDR436W	2.08876411030379e-09	0.00968905940806447	1	YIL113W
YDR466W	7.6105380730049e-11	0.00833731085236692	1	YIL113W
YDR477W	7.76519279586102e-10	0.00854303548369372	1	YIL113W
YDR490C	7.84817740834056e-13	0.010120506375924	1	YIL113W
YDR507C	1.16660405315777e-11	0.00793617317570256	1	YIL113W
YDR523C	2.23585667584743e-12	0.0108892409557654	1	YIL113W
YER075C	3.80962536418223e-12	0.00854208657866455	1	YIL113W
YER089C	5.71284038365805e-10	0.00713513234665848	1	YIL113W
YER123W	3.45504390166172e-11	0.00773157569285214	1	YIL113W
YER129W	1.4119849399832e-11	0.00876133443040646	1	YIL113W
YFL029C	1.64746489345696e-09	0.00689399680238484	1	YIL113W
YFL033C	2.96543699772185e-10	0.0105867174091545	1	YIL113W
YFR014C	1.56276821228362e-05	0.00999486541795014	1	YIL113W
YFR019W	6.67460720416818e-10	0.00762323942404735	1	YIL113W
YGL019W	3.57180871561177e-09	0.00681982924989839	1	YIL113W
YGL021W	1.14509395811649e-12	0.00851399908768756	1	YIL113W
YGL059W	2.0935889307299e-11	0.00883885585734607	1	YIL113W
YGL083W	4.52912958703732e-11	0.00902232646267368	1	YIL113W
YGL119W	4.22529195684177e-12	0.00844334258002669	1	YIL113W
YGL124C	6.09931865653367e-10	0.00716482875182641	1	YIL113W
YGL134W	3.55978803316624e-10	0.0108363877924332	1	YIL113W
YGL158W	5.24660255285732e-11	0.00924690725317389	1	YIL113W
YGL179C	1.62007211559911e-11	0.00876124253080868	1	YIL113W
YGL180W	3.65313931968322e-12	0.00884849245391659	1	YIL113W
YGR040W	9.86814040226881e-11	0.00837399485981508	1	YIL113W
YGR052W	6.36015846298654e-11	0.00769601828345645	1	YIL113W
YGR080W	7.63505032292334e-11	0.00758825703725835	1	YIL113W
YGR092W	3.49415233056652e-10	0.00724721339995752	1	YIL113W
YGR109C	1.21536572060412e-08	0.0090902328058125	1	YIL113W
YGR123C	2.04866272854294e-11	0.0078380107712816	1	YIL113W
YGR188C	3.83319206055955e-10	0.00735494497715515	1	YIL113W
YGR203W	1.0078821809571e-10	0.00745794083343978	1	YIL113W
YGR262C	0.0122931076959702	0.0101668663650149	1	YIL113W
YHL007C	9.1955385773557e-11	0.00753601780191763	1	YIL113W
YHR004C	1.42015259874149e-10	0.00786835964673424	1	YIL113W
YHR030C	4.98527970112386e-13	0.00856206816978454	1	YIL113W
YHR071W	3.79546917462451e-10	0.00762144112346047	1	YIL113W
YHR076W	2.34054802070233e-11	0.00800608100182905	1	YIL113W
YHR079C	1.22789635028101e-09	0.0105420542336213	1	YIL113W
YHR082C	2.16187884734872e-07	0.00603916735720512	1	YIL113W
YHR135C	8.66638170645836e-11	0.00778417201355616	1	YIL113W
YIL035C	5.98421646126892e-11	0.00749776376493079	1	YIL113W
YIL042C	6.28837915457831e-10	0.00892662199661128	1	YIL113W
YIL095W	1.41682959711086e-11	0.00831590791453746	1	YIL113W
YIL113W	1.64558604917123e-11	0.0081445965828638	1	YIL113W
YIR026C	4.85217343433838e-09	0.00679077710040802	1	YIL113W
YJL057C	5.25248749748072e-12	0.0100089855258167	1	YIL113W
YJL095W	1.2136289681519e-11	0.00907403939960776	1	YIL113W
YJL106W	2.13391029817867e-10	0.00776725925226066	1	YIL113W
YJL128C	2.96098658902587e-11	0.008299887924293	1	YIL113W
YJL141C	1.36562889091118e-11	0.0101008909841289	1	YIL113W
YJL164C	7.96154456406937e-11	0.00866306805582522	1	YIL113W
YJL165C	1.24803864932245e-09	0.00733096364995666	1	YIL113W
YJL187C	1.43780061723518e-10	0.00822602212346701	1	YIL113W
YJR059W	1.46319121983058e-09	0.00828795877497433	1	YIL113W
YJR066W	3.95494724011421e-11	0.00842246725410131	1	YIL113W
YKL025C	5.06054694608562e-12	0.0117553749019182	1	YIL113W
YKL048C	2.84698489629429e-10	0.00737642555447816	1	YIL113W
YKL101W	1.14850042790741e-10	0.00819947686601762	1	YIL113W
YKL116C	2.50558847061676e-08	0.00737503947713951	1	YIL113W
YKL126W	1.5819287250648e-10	0.00824366938529373	1	YIL113W
YKL139W	9.97147232227229e-08	0.00713662859891499	1	YIL113W
YKL161C	4.69375340419648e-10	0.00824256839916588	1	YIL113W
YKL166C	1.05803243587031e-10	0.00844670750035787	1	YIL113W
YKL168C	6.59713093283963e-10	0.00702050853072005	1	YIL113W
YKL171W	6.61612258904194e-09	0.00717454074491481	1	YIL113W
YKL190W	2.45851445410774e-09	0.00820984635521658	1	YIL113W
YKL198C	9.41707651258786e-11	0.00764611575929104	1	YIL113W
YLL010C	3.21451446314529e-10	0.0072897184847296	1	YIL113W
YLL019C	8.32398520858184e-12	0.008673304353838	1	YIL113W
YLR019W	1.43617321839819e-11	0.00805465269848742	1	YIL113W
YLR096W	2.65116655731099e-10	0.00784086031699466	1	YIL113W
YLR113W	2.08492967276428e-10	0.00801516927746878	1	YIL113W
YLR133W	1.87152538536522e-09	0.00700590315522065	1	YIL113W
YLR210W	5.4792634428897e-09	0.00751537472524612	1	YIL113W
YLR226W	1.38479577330789e-10	0.00921831201898867	1	YIL113W
YLR240W	4.8492207335208e-10	0.00734836785441413	1	YIL113W
YLR248W	8.41935136079412e-13	0.00865080337106942	1	YIL113W
YLR253W	1.54872428856062e-09	0.00847734376921316	1	YIL113W
YLR260W	2.30086702269739e-14	0.0109830846118051	1	YIL113W
YLR361C	2.21235933241755e-14	0.0106610263654147	1	YIL113W
YLR362W	4.53068061383509e-11	0.00814291271450181	1	YIL113W
YLR433C	3.08059893455069e-10	0.00720816182044528	1	YIL113W
YML016C	1.16211106998259e-10	0.00750877142731764	1	YIL113W
YML057W	2.62929927393753e-10	0.00752736150775442	1	YIL113W
YMR036C	1.98579543316332e-12	0.00843796699730664	1	YIL113W
YMR104C	9.17132461124609e-11	0.00747824185145225	1	YIL113W
YMR139W	2.53029158672679e-08	0.00713018262741364	1	YIL113W
YMR216C	1.80792980097662e-09	0.00752060884789893	1	YIL113W
YMR291W	7.20115666802179e-09	0.00987309318903595	1	YIL113W
YNL020C	1.08359329689229e-11	0.0102476364942543	1	YIL113W
YNL025C	6.7327917283115e-12	0.00781381098443398	1	YIL113W
YNL032W	7.54122696108243e-10	0.00741133022802605	1	YIL113W
YNL053W	5.05499614117854e-10	0.00786470473149884	1	YIL113W
YNL056W	3.00145246865266e-12	0.00847670263979991	1	YIL113W
YNL099C	2.37294573200569e-10	0.00735317382444378	1	YIL113W
YNL154C	8.29352908222457e-05	0.00539694816767154	1	YIL113W
YNL183C	2.01526068350862e-10	0.00816499317876988	1	YIL113W
YNL201C	6.30681275401861e-12	0.00825505938497248	1	YIL113W
YNL289W	1.00701580263214e-13	0.00962704441034803	1	YIL113W
YNL298W	2.10304539997007e-11	0.00899019859504263	1	YIL113W
YNL307C	8.20703866232369e-09	0.00724439110392508	1	YIL113W
YNR031C	3.81049628345557e-11	0.00826203960489673	1	YIL113W
YNR032W	8.84336205279e-11	0.00747880767390695	1	YIL113W
YNR047W	4.33839350961678e-10	0.00774299397586746	1	YIL113W
YOL001W	1.62786670888729e-08	0.00681606111789848	1	YIL113W
YOL016C	4.74998327893724e-07	0.00902974394018851	1	YIL113W
YOL045W	3.12514265051844e-11	0.00891127404577861	1	YIL113W
YOL100W	0.012268297084029	0.0101732540538731	1	YIL113W
YOL113W	9.86076740526925e-12	0.00847633317066831	1	YIL113W
YOL128C	2.25510976232437e-12	0.0138652925642693	1	YIL113W
YOR014W	1.50220867695044e-12	0.00812710224529062	1	YIL113W
YOR039W	7.2483416231067e-08	0.00610956862275311	1	YIL113W
YOR061W	1.26768807794119e-09	0.00713049652399509	1	YIL113W
YOR090C	3.90077277838531e-11	0.00756848481650572	1	YIL113W
YOR171C	2.28147089277446e-10	0.00799565969334119	1	YIL113W
YOR208W	1.25417325979911e-09	0.00723469616801711	1	YIL113W
YOR231W	3.36370156228105e-11	0.00821028291064334	1	YIL113W
YOR233W	1.29340840916961e-11	0.00804485074205901	1	YIL113W
YOR267C	8.84275519953605e-10	0.00692843110070464	1	YIL113W
YOR351C	6.71568704941187e-12	0.00956390593532143	1	YIL113W
YPL026C	1.06358732807005e-09	0.00808100170948646	1	YIL113W
YPL031C	7.95156689672938e-10	0.00805503171383077	1	YIL113W
YPL042C	1.46003507221003e-11	0.00795274362009802	1	YIL113W
YPL109C	4.23115878629455e-08	0.00673283479994073	1	YIL113W
YPL140C	1.5809921006365e-12	0.00842868130254992	1	YIL113W
YPL141C	1.90886942267948e-10	0.00753932093601797	1	YIL113W
YPL150W	1.025148023072e-08	0.00733373715107181	1	YIL113W
YPL179W	4.01800289521657e-08	0.0078398617982279	1	YIL113W
YPL203W	4.92111488938001e-13	0.00893319547960863	1	YIL113W
YPL236C	3.99116062639307e-09	0.00756423124406897	1	YIL113W
YPL256C	5.67902631713609e-12	0.00775553817580647	1	YIL113W
YPR054W	2.21827816492736e-08	0.00752237582296455	1	YIL113W
YPR073C	3.46699219507996e-07	0.00728129615145181	1	YIL113W
YPR106W	6.68015242174706e-13	0.011518700011932	1	YIL113W
YPR111W	2.8065617832683e-09	0.00821691659089711	1	YIL113W
YPR119W	2.89280483017838e-12	0.00811836824777999	1	YIL113W
YPR120C	3.14769643714968e-10	0.00736537835530057	1	YIL113W
YAL009W	3.68482557235514e-11	0.00776351100892918	1	YIL113W
YAL017W	4.31420637623334e-09	0.0280930683748863	1	YIR026C
YAR018C	1.88219490901607e-08	0.0237572630071811	1	YIR026C
YBL009W	4.29135710831613e-11	0.0274804270604309	1	YIR026C
YBL016W	4.10292041257299e-09	0.0241527530043614	1	YIR026C
YBL056W	2.80202383666219e-08	0.0306922704005744	1	YIR026C
YBL088C	7.54381240109483e-09	0.0251070378391161	1	YIR026C
YBR028C	7.39711042786048e-10	0.0272177346801217	1	YIR026C
YBR059C	3.53697030083657e-10	0.0287325280965288	1	YIR026C
YBR097W	8.49118437933764e-10	0.0265540021177683	1	YIR026C
YBR125C	1.89960787776346e-10	0.028910439960541	1	YIR026C
YBR274W	8.99217126525629e-08	0.0290801060486719	1	YIR026C
YBR276C	2.3635791300695e-09	0.0318865296135459	1	YIR026C
YCL024W	5.21791159648803e-10	0.0263038811955635	1	YIR026C
YCR008W	5.25735463918547e-14	0.0311731127080082	1	YIR026C
YCR073C	1.99427905871959e-07	0.0272101865391437	1	YIR026C
YCR079W	0.161873147441567	0.0120285600017877	1	YIR026C
YCR091W	1.36439377009309e-09	0.0271180621535584	1	YIR026C
YDL006W	1.53260079435816e-13	0.0304655875567593	1	YIR026C
YDL025C	0.00186593021519642	0.0149593199763191	1	YIR026C
YDL047W	9.14953118479623e-13	0.0299347131929904	1	YIR026C
YDL079C	2.45704261850735e-08	0.0234610366361254	1	YIR026C
YDL101C	8.29337301559362e-13	0.0290716727903566	1	YIR026C
YDL127W	4.347420391565e-09	0.0266421819599484	1	YIR026C
YDL134C	1.33503357431084e-08	0.0245199207138687	1	YIR026C
YDL159W	2.967943287758e-11	0.0277346316034821	1	YIR026C
YDL188C	3.28798443178651e-09	0.0261255416641349	1	YIR026C
YDL214C	8.04634730586703e-10	0.0259090793305381	1	YIR026C
YDL230W	2.36463136872527e-11	0.0273397376076073	1	YIR026C
YDR028C	1.76880034009178e-13	0.0312891739058497	1	YIR026C
YDR075W	7.90904650133255e-13	0.0297828086115629	1	YIR026C
YDR122W	7.86909838826062e-09	0.0235066596131651	1	YIR026C
YDR147W	2.66167888740529e-09	0.0258331872355919	1	YIR026C
YDR247W	4.04343927880203e-11	0.0280280617477708	1	YIR026C
YDR283C	0.000468745271787218	0.0237425617777715	1	YIR026C
YDR436W	7.2372917462233e-13	0.0435367939101567	1	YIR026C
YDR466W	3.38263063053876e-09	0.0264045256717871	1	YIR026C
YDR477W	4.96343945279666e-10	0.0313771982691956	1	YIR026C
YDR490C	2.60554037981165e-08	0.0261546008597686	1	YIR026C
YDR507C	1.37287760784466e-08	0.0228367818880127	1	YIR026C
YDR523C	1.19781572053225e-08	0.0303535579990612	1	YIR026C
YER075C	9.91061246085823e-11	0.0277358879040734	1	YIR026C
YER089C	1.82280013502675e-10	0.0260840018995805	1	YIR026C
YER123W	2.72688563632511e-14	0.0322859740148565	1	YIR026C
YER129W	3.95934965754528e-09	0.0265006962403657	1	YIR026C
YFL029C	1.47128984417774e-13	0.030678998002085	1	YIR026C
YFL033C	4.85950690858806e-06	0.0253528261795216	1	YIR026C
YFR014C	3.54471846546809e-05	0.0336344176531764	1	YIR026C
YFR019W	3.02633947669701e-08	0.0237204272898959	1	YIR026C
YGL019W	4.56715863384495e-12	0.0290121402335656	1	YIR026C
YGL021W	1.20148348369547e-11	0.0287672083919236	1	YIR026C
YGL059W	3.37215134097943e-10	0.0291842711125952	1	YIR026C
YGL083W	8.08522896003748e-10	0.0295207172046646	1	YIR026C
YGL119W	2.86496857902241e-09	0.0250487473961956	1	YIR026C
YGL124C	6.38339722450677e-14	0.0316989218429438	1	YIR026C
YGL134W	1.14508187892627e-05	0.0242438430274931	1	YIR026C
YGL158W	1.04535895235337e-09	0.029985571598393	1	YIR026C
YGL179C	1.79371522995425e-08	0.0254729959141612	1	YIR026C
YGL180W	8.48022529885825e-11	0.0290531697006442	1	YIR026C
YGR040W	9.94950590654975e-09	0.025768770186845	1	YIR026C
YGR052W	5.33016360958063e-12	0.0288332285766493	1	YIR026C
YGR080W	2.02877897632219e-13	0.0312181393933681	1	YIR026C
YGR092W	1.38861428615708e-12	0.0292073725102085	1	YIR026C
YGR109C	6.67676288773856e-06	0.0239193765260545	1	YIR026C
YGR123C	2.21588892453137e-12	0.0292152998136642	1	YIR026C
YGR188C	3.45365065846623e-12	0.0289993858499204	1	YIR026C
YGR203W	3.63280979160096e-13	0.0302828176215685	1	YIR026C
YGR262C	0.273072874756787	0.00801832545892692	1	YIR026C
YHL007C	2.98028229953666e-13	0.0303772709058567	1	YIR026C
YHR004C	5.8441424401974e-14	0.0339993007709156	1	YIR026C
YHR030C	2.41664556584841e-09	0.0245857363979966	1	YIR026C
YHR071W	1.43706011141892e-11	0.0294004717056163	1	YIR026C
YHR076W	1.27628828549108e-10	0.0272130106907621	1	YIR026C
YHR079C	1.56204712233436e-08	0.0342342746183428	1	YIR026C
YHR082C	3.47528343173292e-11	0.0285074187952632	1	YIR026C
YHR135C	2.99663460464388e-09	0.0248987768188235	1	YIR026C
YIL035C	1.18299526398193e-12	0.0290485776319436	1	YIR026C
YIL042C	9.92512740682962e-07	0.0237674600799457	1	YIR026C
YIL095W	8.63794409474322e-09	0.024323390020773	1	YIR026C
YIL113W	6.88744452998532e-09	0.0244376464759999	1	YIR026C
YIR026C	4.45052059229124e-12	0.0292827519107319	1	YIR026C
YJL057C	2.00765442481316e-08	0.0280597676267119	1	YIR026C
YJL095W	3.54115820727803e-08	0.0248987478062276	1	YIR026C
YJL106W	3.15878985570673e-13	0.0324148964536559	1	YIR026C
YJL128C	4.95684672897285e-08	0.02318719931817	1	YIR026C
YJL141C	4.04876793252867e-09	0.0306890712900793	1	YIR026C
YJL164C	8.66781377453585e-09	0.0261602755422918	1	YIR026C
YJL165C	2.46023846479608e-13	0.0326941662351556	1	YIR026C
YJL187C	2.09054778483923e-09	0.0268935416902361	1	YIR026C
YJR059W	9.49333192169325e-08	0.0253688738721486	1	YIR026C
YJR066W	2.85988360504878e-07	0.022113487610442	1	YIR026C
YKL025C	7.46849958573065e-07	0.0276371128275526	1	YIR026C
YKL048C	5.65070987031311e-12	0.0288877796892315	1	YIR026C
YKL101W	2.58567538517035e-08	0.0241804741480991	1	YIR026C
YKL116C	2.37812494329176e-07	0.0240713430854617	1	YIR026C
YKL126W	4.237505546676e-09	0.0263013026697876	1	YIR026C
YKL139W	1.92341176912995e-12	0.0353317392817895	1	YIR026C
YKL161C	3.21115006548664e-09	0.0273559650488219	1	YIR026C
YKL166C	2.17894079277787e-08	0.0257038813718213	1	YIR026C
YKL168C	5.40574885389452e-13	0.0296044735595188	1	YIR026C
YKL171W	3.68933856003287e-13	0.0332594748451768	1	YIR026C
YKL190W	1.8211603523787e-05	0.0197035458263388	1	YIR026C
YKL198C	1.01263687121478e-13	0.0317698692410123	1	YIR026C
YLL010C	5.36940838254062e-14	0.0318116269890064	1	YIR026C
YLL019C	1.28891689426179e-10	0.028877008702453	1	YIR026C
YLR019W	2.25697465794107e-14	0.0327630059372359	1	YIR026C
YLR096W	7.50337003508386e-15	0.0357034014909912	1	YIR026C
YLR113W	5.31866067138627e-09	0.0258343512203774	1	YIR026C
YLR133W	1.98472785500479e-11	0.0281139233393989	1	YIR026C
YLR210W	6.01964226148191e-08	0.0245476485458751	1	YIR026C
YLR226W	8.61036346183189e-12	0.0354406566197484	1	YIR026C
YLR240W	1.68364631913888e-12	0.0296428936346055	1	YIR026C
YLR248W	3.37634670962079e-10	0.0265736517181332	1	YIR026C
YLR253W	1.76688087530337e-08	0.0276902537659098	1	YIR026C
YLR260W	1.31108132875791e-09	0.0295365521558251	1	YIR026C
YLR361C	9.60890090374216e-11	0.0310301174417018	1	YIR026C
YLR362W	2.78196682325154e-07	0.0215243710637947	1	YIR026C
YLR433C	2.16189876502127e-13	0.0305779523769285	1	YIR026C
YML016C	1.72582959014859e-15	0.0341653645992645	1	YIR026C
YML057W	4.34557389819081e-13	0.0315245049770109	1	YIR026C
YMR036C	1.63437898297787e-09	0.0249408401993249	1	YIR026C
YMR104C	6.09356411785089e-13	0.02966086362991	1	YIR026C
YMR139W	1.83783757475725e-08	0.0252605412617347	1	YIR026C
YMR216C	5.54980045854816e-10	0.0281556256462613	1	YIR026C
YMR291W	2.12594168730383e-05	0.023853479819863	1	YIR026C
YNL020C	2.52387085159817e-10	0.0339169983430518	1	YIR026C
YNL025C	6.13935526102884e-14	0.0309269291070889	1	YIR026C
YNL032W	3.53608126248483e-12	0.0304463364188012	1	YIR026C
YNL053W	1.94966089101162e-09	0.0267149972172569	1	YIR026C
YNL056W	8.96603258819128e-11	0.0274958891435562	1	YIR026C
YNL099C	5.58879388186512e-14	0.0317789057106347	1	YIR026C
YNL154C	0.000192606646602428	0.0179475586714297	1	YIR026C
YNL183C	8.07330150897026e-09	0.02590743723818	1	YIR026C
YNL201C	6.44549720666883e-11	0.0277668249487295	1	YIR026C
YNL289W	9.13337237306348e-10	0.0270718666613444	1	YIR026C
YNL298W	5.44997187329535e-10	0.0293411312799329	1	YIR026C
YNL307C	1.44126705805646e-06	0.0208451798843833	1	YIR026C
YNR031C	2.90852190272893e-09	0.0258076914086757	1	YIR026C
YNR032W	7.22295366527773e-12	0.028325551082718	1	YIR026C
YNR047W	6.95813220687893e-08	0.022824533930463	1	YIR026C
YOL001W	5.3052120446719e-13	0.0324686146648669	1	YIR026C
YOL016C	3.46972418276415e-06	0.0290528059133494	1	YIR026C
YOL045W	2.01999155956668e-09	0.027735482613005	1	YIR026C
YOL100W	0.271613923535466	0.00804710279798296	1	YIR026C
YOL113W	4.20358137198146e-11	0.0291192892927096	1	YIR026C
YOL128C	1.18443405956956e-10	0.0445981722426112	1	YIR026C
YOR014W	8.98835685040674e-13	0.0294146503065124	1	YIR026C
YOR039W	7.13051439696626e-10	0.0253757157307228	1	YIR026C
YOR061W	1.58520541322321e-11	0.0285138324584228	1	YIR026C
YOR090C	1.61783257441203e-12	0.0290869653264182	1	YIR026C
YOR171C	5.65165748382216e-09	0.0255248258901687	1	YIR026C
YOR208W	5.2551773829556e-10	0.0265226365491595	1	YIR026C
YOR231W	3.32549518428679e-09	0.0258046342485561	1	YIR026C
YOR233W	2.16926428941283e-10	0.0263924134527321	1	YIR026C
YOR267C	2.95499853568263e-12	0.0285702048714817	1	YIR026C
YOR351C	3.90642230486444e-08	0.0258925688061874	1	YIR026C
YPL026C	5.27183722134536e-08	0.0250663071596527	1	YIR026C
YPL031C	1.10243077733275e-08	0.0264024290153451	1	YIR026C
YPL042C	6.11928659447866e-09	0.0237618533474385	1	YIR026C
YPL109C	1.4325898010897e-12	0.0326995839403026	1	YIR026C
YPL140C	6.05428130021862e-11	0.0273620925670485	1	YIR026C
YPL141C	7.90933980094096e-12	0.0292803953998421	1	YIR026C
YPL150W	5.7613395314653e-07	0.0225576368307475	1	YIR026C
YPL179W	2.09815667168202e-12	0.0377290732238607	1	YIR026C
YPL203W	3.13636011556885e-09	0.0251945003933195	1	YIR026C
YPL236C	2.94555347582886e-06	0.0203185491545114	1	YIR026C
YPL256C	1.59257511700191e-13	0.0297775242088316	1	YIR026C
YPR054W	1.86044177671827e-11	0.033931953081761	1	YIR026C
YPR073C	2.82373589905954e-06	0.0229772332378521	1	YIR026C
YPR106W	1.58668257902893e-09	0.0334386134768813	1	YIR026C
YPR111W	7.31924880219723e-08	0.025655267882337	1	YIR026C
YPR119W	9.52266987032639e-10	0.0247464999425749	1	YIR026C
YPR120C	1.97141510671506e-14	0.0330532289384232	1	YIR026C
YAL009W	1.39055096687399e-14	0.0328635319226685	1	YIR026C
YAL017W	0.000115366770942006	0.0058853375545943	1	YJL057C
YAR018C	5.73190743665896e-07	0.00718791636763991	1	YJL057C
YBL009W	2.62183209877672e-06	0.00644037780609048	1	YJL057C
YBL016W	1.51537751451221e-06	0.00655774278977223	1	YJL057C
YBL056W	2.55096110220869e-05	0.00761473056532859	1	YJL057C
YBL088C	1.10817463179428e-08	0.00852974897838513	1	YJL057C
YBR028C	5.42015034929941e-05	0.00573091510261913	1	YJL057C
YBR059C	1.47772343927216e-10	0.010069359265475	1	YJL057C
YBR097W	8.9930633149677e-08	0.00780234615014938	1	YJL057C
YBR125C	3.76374297001024e-07	0.00772453486329081	1	YJL057C
YBR274W	9.08112646680198e-07	0.00903728150115066	1	YJL057C
YBR276C	3.06850209285323e-06	0.00809636103921441	1	YJL057C
YCL024W	1.24782097693498e-05	0.0060295539340203	1	YJL057C
YCR008W	2.78232304231301e-06	0.0062140775038054	1	YJL057C
YCR073C	2.28976476505087e-05	0.0074390313477028	1	YJL057C
YCR079W	0.0335931425376389	0.00803702647442106	1	YJL057C
YCR091W	2.91752946898065e-06	0.00693090351594023	1	YJL057C
YDL006W	8.72179030925559e-06	0.00581655009424366	1	YJL057C
YDL025C	1.30576636579712e-05	0.00783032865294841	1	YJL057C
YDL047W	2.25323347051044e-05	0.00567841427792064	1	YJL057C
YDL079C	2.46825206830877e-05	0.00587265789208215	1	YJL057C
YDL101C	3.0687928072612e-06	0.00610532383523337	1	YJL057C
YDL127W	6.43784455305714e-05	0.00589612005174754	1	YJL057C
YDL134C	7.48978925059988e-06	0.00644886358661283	1	YJL057C
YDL159W	2.09014860736555e-05	0.00574368864911442	1	YJL057C
YDL188C	8.74669994033782e-05	0.00555792988278964	1	YJL057C
YDL214C	4.01409221129061e-07	0.00716988136742661	1	YJL057C
YDL230W	0.000149592543785439	0.00493489628501303	1	YJL057C
YDR028C	1.38942020668418e-06	0.00658839779877031	1	YJL057C
YDR075W	4.06241635293424e-06	0.0062256394851579	1	YJL057C
YDR122W	3.02748734247538e-06	0.00635026961360823	1	YJL057C
YDR147W	0.000121578997319181	0.00540021522572921	1	YJL057C
YDR247W	4.57433877584573e-06	0.00639683074764747	1	YJL057C
YDR283C	3.86239827723876e-06	0.0116727156179376	1	YJL057C
YDR436W	1.6844662530109e-05	0.00813612120247143	1	YJL057C
YDR466W	2.0824401639985e-06	0.00709209999181479	1	YJL057C
YDR477W	9.95015957079526e-06	0.00713286978872232	1	YJL057C
YDR490C	4.14583437149212e-07	0.00817807292304236	1	YJL057C
YDR507C	1.44747469578904e-06	0.00650349311067162	1	YJL057C
YDR523C	3.70024840285403e-07	0.00897021790008998	1	YJL057C
YER075C	7.1141814657293e-05	0.00543500314531101	1	YJL057C
YER089C	1.21390677420388e-05	0.00582536253721669	1	YJL057C
YER123W	2.23511714421921e-05	0.00569971440952094	1	YJL057C
YER129W	6.14384380197755e-08	0.00820487874880824	1	YJL057C
YFL029C	0.00011257590722377	0.00503470752211497	1	YJL057C
YFL033C	3.51579908448988e-07	0.00993907117954934	1	YJL057C
YFR014C	0.0097882196119026	0.00630594897339217	1	YJL057C
YFR019W	6.56945199117881e-06	0.00643259823472113	1	YJL057C
YGL019W	0.000121095200154474	0.0050722206944154	1	YJL057C
YGL021W	4.54245987002061e-07	0.00702466923910802	1	YJL057C
YGL059W	1.26250033878909e-07	0.00818886304669707	1	YJL057C
YGL083W	2.61923673990162e-06	0.00738935891572089	1	YJL057C
YGL119W	2.71906344620868e-06	0.0065881047193508	1	YJL057C
YGL124C	1.61212469933174e-05	0.00575822158789197	1	YJL057C
YGL134W	1.03379582622876e-06	0.00978214296302821	1	YJL057C
YGL158W	3.032894844849e-06	0.00756621899050028	1	YJL057C
YGL179C	5.01265535411905e-05	0.0059265767473498	1	YJL057C
YGL180W	0.000107540103105434	0.00552592755118715	1	YJL057C
YGR040W	1.01747202173383e-05	0.00651291127619192	1	YJL057C
YGR052W	8.33099440464603e-06	0.00604772452148364	1	YJL057C
YGR080W	8.53669582711322e-06	0.00595849664567908	1	YJL057C
