KP	Target	p
YIR026C	YDR451C	0.299414575156435
YIR026C	YDR463W	0.777592115964905
YIR026C	YDR501W	0.0199827202160391
YIR026C	YDR520C	0.757090488333778
YIR026C	YEL009C	4.74294984883423e-13
YIR026C	YER028C	0.995314890719728
YIR026C	YER040W	0.0448736089282057
YIR026C	YER045C	0.499539654257064
YIR026C	YER051W	0.676715759314711
YIR026C	YER068W	0.830364990857572
YIR026C	YER088C	0.00137981578716623
YIR026C	YER109C	0.0021678615911003
YIR026C	YER111C	0.00679213331002353
YIR026C	YER130C	0.854940789581181
YIR026C	YER161C	0.625998601028377
YIR026C	YER169W	0.545570619233854
YIR026C	YER184C	0.948960556421413
YIR026C	YFL021W	0.00916395256657596
YIR026C	YFL031W	0.659308666120373
YIR026C	YFL044C	0.999284171461954
YIR026C	YFL052W	0.472714378482152
YIR026C	YFR034C	0.184866745504419
YIR026C	YGL013C	0.99512147387554
YIR026C	YGL035C	0.891986012264166
YIR026C	YGL071W	0.805798243267301
YIR026C	YGL073W	0.0137756513359547
YIR026C	YGL096W	0.397433618678513
YIR026C	YGL131C	0.999432415993235
YIR026C	YGL162W	0.000260506709606158
YIR026C	YGL166W	0.305250208239333
YIR026C	YGL181W	0.819754614227758
YIR026C	YGL192W	0.998936681853518
YIR026C	YGL197W	0.880498436075679
YIR026C	YGL209W	0.960020313017497
YIR026C	YGL237C	0.333360966212598
YIR026C	YGL252C	0.232847728502761
YIR026C	YGL254W	0.616542650232011
YIR026C	YGR044C	0.759458982350613
YIR026C	YGR067C	0.567420851951567
YIR026C	YGR089W	0.332452126225974
YIR026C	YGR097W	0.990259470795414
YIR026C	YGR249W	0.582665145655492
YIR026C	YGR288W	0.729745471799792
YIR026C	YHL009C	0.826553818037382
YIR026C	YHL020C	0.872569913872837
YIR026C	YHL027W	0.483995693393356
YIR026C	YHR006W	0.998339569493907
YIR026C	YHR084W	0.566223181727334
YIR026C	YHR124W	0.706663761885755
YIR026C	YHR178W	0.740823847925565
YIR026C	YHR206W	1.11348695972479e-11
YIR026C	YIL036W	0.796486672071095
YIR026C	YIL101C	0.0301193556781792
YIR026C	YIL119C	0.750468421734113
YIR026C	YIL122W	0.261483206568518
YIR026C	YIL128W	0.999683823392218
YIR026C	YIL131C	0.0891067893252625
YIR026C	YIR017C	0.99858827014178
YIR026C	YIR018W	0.594745008278179
YIR026C	YIR023W	5.05457044027244e-06
YIR026C	YIR033W	0.000716276127840746
YIR026C	YJL056C	0.99678866471096
YIR026C	YJL089W	0.995792491025826
YIR026C	YJL103C	0.12565857659103
YIR026C	YJL110C	0.999942427169003
YIR026C	YJL127C	0.423313152751919
YIR026C	YJL206C	0.956387193226196
YIR026C	YJR060W	0.000488318213040156
YIR026C	YJR094C	0.338591822356548
YIR026C	YJR127C	0.439076608364407
YIR026C	YJR140C	0.522404898629475
YIR026C	YJR147W	0.540620528424489
YIR026C	YKL005C	0.713941974087492
YIR026C	YKL015W	0.00267828016203084
YIR026C	YKL020C	0.982196275427259
YIR026C	YKL032C	0.735272600980434
YIR026C	YKL038W	0.527962964826039
YIR026C	YKL043W	0.474675528185951
YIR026C	YKL062W	0.00483622038896849
YIR026C	YKL072W	0.98267193889485
YIR026C	YKL109W	0.993954253824861
YIR026C	YKL112W	0.387489756367607
YIR026C	YKL185W	0.00236957973034592
YIR026C	YKL222C	0.563927870053551
YIR026C	YKR034W	0.999622238168993
YIR026C	YKR064W	0.500772963391031
YIR026C	YKR099W	0.973341868232087
YIR026C	YLR013W	0.99731743283453
YIR026C	YLR014C	0.779082351760677
YIR026C	YLR098C	0.990977301421191
YIR026C	YLR131C	0.140758799819437
YIR026C	YLR176C	0.317215788887228
YIR026C	YLR182W	0.00646300722423154
YIR026C	YLR183C	0.060361037602964
YIR026C	YLR228C	0.0818477509471984
YIR026C	YLR256W	0.106144090954817
YIR026C	YLR266C	0.726955281090117
YIR026C	YLR278C	0.540043620762025
YIR026C	YLR403W	0.636744002290363
YIR026C	YLR451W	0.181022208703204
YIR026C	YML007W	0.000945402714969611
YIR026C	YML027W	0.874533786253715
YIR026C	YML051W	0.853620905898251
YIR026C	YML076C	0.538390103607227
YIR026C	YML081W	0.961412122532284
YIR026C	YML099C	0.993633352059949
YIR026C	YML113W	0.999858238804077
YIR026C	YMR016C	0.0519883272332216
YIR026C	YMR019W	0.177516693912659
YIR026C	YMR021C	0.825795953916376
YIR026C	YMR037C	2.6895796610406e-08
YIR026C	YMR042W	0.227419666036493
YIR026C	YMR043W	0.603656633207416
YIR026C	YMR053C	0.730869334018958
YIR026C	YMR070W	0.155300762440892
YIR026C	YMR075W	0.654597965457035
YIR026C	YMR164C	0.918029486802686
YIR026C	YMR172W	1.52917625008807e-05
YIR026C	YMR182C	0.99488229629132
YIR026C	YMR280C	0.00944340405120145
YIR026C	YNL027W	0.999320351066623
YIR026C	YNL068C	0.00251372172455476
YIR026C	YNL139C	0.812025689183548
YIR026C	YNL167C	0.00109750285318912
YIR026C	YNL199C	0.1541948516769
YIR026C	YNL216W	0.339614885312862
YIR026C	YNL257C	0.898361371081609
YIR026C	YNL309W	0.690629679421835
YIR026C	YNL314W	0.106145995769794
YIR026C	YNR063W	0.249230790252878
YIR026C	YOL028C	0.000107655029220097
YIR026C	YOL067C	0.925183077875077
YIR026C	YOL089C	0.858312207970272
YIR026C	YOL108C	2.54802209013027e-08
YIR026C	YOL116W	0.62841144421388
YIR026C	YOR028C	6.78058421477323e-05
YIR026C	YOR032C	0.961752315353343
YIR026C	YOR038C	0.424899345816806
YIR026C	YOR113W	0.378064712928582
YIR026C	YOR140W	0.342078267519599
YIR026C	YOR162C	0.636367136137709
YIR026C	YOR229W	0.985621393093125
YIR026C	YOR230W	0.962444285534852
YIR026C	YOR337W	0.00559151870596761
YIR026C	YOR344C	0.525302177553896
YIR026C	YOR358W	0.00145223359336289
YIR026C	YOR363C	0.510070326558494
YIR026C	YOR380W	0.412076303838641
YIR026C	YPL038W	0.609431292020344
YIR026C	YPL049C	0.908040548646351
YIR026C	YPL075W	0.945423969297211
YIR026C	YPL089C	0.362034599695601
YIR026C	YPL133C	1.07374137297716e-09
YIR026C	YPL139C	0.999019092324532
YIR026C	YPL177C	0.159231549626276
YIR026C	YPL202C	0.90317865286767
YIR026C	YPL230W	0.74943183273821
YIR026C	YPL248C	0.99995636217913
YIR026C	YPR008W	0.676166015138567
YIR026C	YPR009W	0.503877744587989
YIR026C	YPR022C	0.333728232890027
YIR026C	YPR065W	0.0719747044994481
YIR026C	YPR196W	0.93801888592541
YIR026C	YPR199C	0.99490010976341
YJL057C	YAL051W	0.888143519329893
YJL057C	YBL005W	0.545115100603668
YJL057C	YBL008W	0.848830978354824
YJL057C	YBL021C	0.72326167182965
YJL057C	YBL054W	0.0978191600515806
YJL057C	YBL103C	0.896298390857279
YJL057C	YBR033W	0.975647646537346
YJL057C	YBR049C	0.195056278938707
YJL057C	YBR083W	0.997449391370611
YJL057C	YBR112C	0.299313378191185
YJL057C	YBR150C	0.0277292908215826
YJL057C	YBR182C	0.767333537148877
YJL057C	YBR239C	0.860694076932893
YJL057C	YBR240C	0.631998087764934
YJL057C	YBR297W	0.992802616957597
YJL057C	YCL055W	0.84039181933005
YJL057C	YCR065W	0.807507188999427
YJL057C	YCR084C	0.232684176383905
YJL057C	YCR106W	0.647500510866338
YJL057C	YDL020C	0.525621583973704
YJL057C	YDL048C	0.88989137653656
YJL057C	YDL056W	0.00297964151972498
YJL057C	YDL106C	0.0129540549698632
YJL057C	YDL170W	0.791283179719
YJL057C	YDR009W	0.619457469201977
YJL057C	YDR026C	0.283777504758633
YJL057C	YDR034C	0.213097985641355
YJL057C	YDR043C	4.92277564417101e-05
YJL057C	YDR049W	0.432689780584703
YJL057C	YDR123C	0.0356280898884862
YJL057C	YDR146C	0.718868444883309
YJL057C	YDR174W	0.620580433189388
YJL057C	YDR207C	0.00286647656299928
YJL057C	YDR213W	0.481919034663286
YJL057C	YDR216W	0.994839520681868
YJL057C	YDR253C	0.252184424991644
YJL057C	YDR259C	0.0419128661515552
YJL057C	YDR266C	0.410668594030733
YJL057C	YDR277C	0.00502816139659855
YJL057C	YDR310C	0.999882506224961
YJL057C	YDR421W	0.924574697906723
YJL057C	YDR423C	0.73563514424733
YJL057C	YDR451C	0.596460476492603
YJL057C	YDR463W	0.525712307952746
YJL057C	YDR501W	0.352475743310426
YJL057C	YDR520C	0.794508292345023
YJL057C	YEL009C	0.41855390972842
YJL057C	YER028C	0.99731821059561
YJL057C	YER040W	0.26630068230025
YJL057C	YER045C	0.775282222886134
YJL057C	YER051W	0.41642501791738
YJL057C	YER068W	0.506561222262982
YJL057C	YER088C	0.0183663689239291
YJL057C	YER109C	1.68966481238632e-07
YJL057C	YER111C	0.00531516386549321
YJL057C	YER130C	0.738232900387484
YJL057C	YER161C	0.865874915612458
YJL057C	YER169W	0.793606487903262
YJL057C	YER184C	0.881603690623944
YJL057C	YFL021W	0.854713227626918
YJL057C	YFL031W	0.993546110867768
YJL057C	YFL044C	0.979126494316433
YJL057C	YFL052W	0.68574354521344
YJL057C	YFR034C	0.0411119877024831
YJL057C	YGL013C	0.959472518735073
YJL057C	YGL035C	0.119652345264837
YJL057C	YGL071W	0.206060752306331
YJL057C	YGL073W	0.0905439783932306
YJL057C	YGL096W	0.652654583405496
YJL057C	YGL131C	0.889392326192235
YJL057C	YGL162W	0.000589169338395232
YJL057C	YGL166W	0.401798695511216
YJL057C	YGL181W	0.87258706156934
YJL057C	YGL192W	0.825071780522619
YJL057C	YGL197W	0.629894515496648
YJL057C	YGL209W	0.823247985739307
YJL057C	YGL237C	0.530166552010582
YJL057C	YGL252C	0.299662410212914
YJL057C	YGL254W	0.593490245798876
YJL057C	YGR044C	0.0734647953274877
YJL057C	YGR067C	0.844415048979534
YJL057C	YGR089W	0.929956419367478
YJL057C	YGR097W	0.86988229900549
YJL057C	YGR249W	0.940491393277632
YJL057C	YGR288W	0.93243928608809
YJL057C	YHL009C	0.976644762887552
YJL057C	YHL020C	0.786933530885011
YJL057C	YHL027W	0.652244002951944
YJL057C	YHR006W	0.995375990991077
YJL057C	YHR084W	0.795256902514737
YJL057C	YHR124W	0.871615377737523
YJL057C	YHR178W	0.869133160950529
YJL057C	YHR206W	1.81213548156503e-11
YJL057C	YIL036W	0.98909135153762
YJL057C	YIL101C	0.0828058011176753
YJL057C	YIL119C	0.961984680345077
YJL057C	YIL122W	0.0404860304218873
YJL057C	YIL128W	0.998996051824839
YJL057C	YIL131C	0.0531351837540352
YJL057C	YIR017C	0.77048116995208
YJL057C	YIR018W	0.853998087359937
YJL057C	YIR023W	0.0582414570604975
YJL057C	YIR033W	0.14712743910831
YJL057C	YJL056C	0.996093981521378
YJL057C	YJL089W	0.945906642377063
YJL057C	YJL103C	0.0858727668478422
YJL057C	YJL110C	0.999498734587362
YJL057C	YJL127C	0.790710659090179
YJL057C	YJL206C	0.960832727530483
YJL057C	YJR060W	0.0641103931071853
YJL057C	YJR094C	0.662895815132625
YJL057C	YJR127C	0.830215022299155
YJL057C	YJR140C	0.859013996690205
YJL057C	YJR147W	0.619284068455886
YJL057C	YKL005C	0.955687656946761
YJL057C	YKL015W	0.104900051293156
YJL057C	YKL020C	0.495857015448228
YJL057C	YKL032C	0.220369330939725
YJL057C	YKL038W	0.519162049258659
YJL057C	YKL043W	0.0949936283878189
YJL057C	YKL062W	0.0124875181927529
YJL057C	YKL072W	0.917280990921212
YJL057C	YKL109W	0.132610426432999
YJL057C	YKL112W	0.0159519057789484
YJL057C	YKL185W	1.27340347053405e-05
YJL057C	YKL222C	0.993525185741751
YJL057C	YKR034W	0.999686017690866
YJL057C	YKR064W	0.924729480354591
YJL057C	YKR099W	0.406234805447616
YJL057C	YLR013W	0.999912226382848
YJL057C	YLR014C	0.83517257524132
YJL057C	YLR098C	0.945169551459962
YJL057C	YLR131C	0.0534857768921042
YJL057C	YLR176C	0.79442291327226
YJL057C	YLR182W	0.0650024248988002
YJL057C	YLR183C	0.0585037048052555
YJL057C	YLR228C	0.594118957833912
YJL057C	YLR256W	0.0367803556841358
YJL057C	YLR266C	0.132943560280175
YJL057C	YLR278C	0.761619880129715
YJL057C	YLR403W	0.295916996366338
YJL057C	YLR451W	0.185881990490005
YJL057C	YML007W	0.724146232434586
YJL057C	YML027W	0.064000124559361
YJL057C	YML051W	0.76713473869659
YJL057C	YML076C	0.534698653926222
YJL057C	YML081W	0.913204381015915
YJL057C	YML099C	0.738629928434626
YJL057C	YML113W	0.999882895226153
YJL057C	YMR016C	0.148088555802938
YJL057C	YMR019W	0.983552358194009
YJL057C	YMR021C	0.761505362936281
YJL057C	YMR037C	7.1893915965748e-07
YJL057C	YMR042W	0.0459086667103988
YJL057C	YMR043W	0.156008719161873
YJL057C	YMR053C	0.985965272905945
YJL057C	YMR070W	0.236231460410091
YJL057C	YMR075W	0.592126063308336
YJL057C	YMR164C	0.992397885289028
YJL057C	YMR172W	1.24083934664472e-05
YJL057C	YMR182C	0.999423242902481
YJL057C	YMR280C	0.687990616989046
YJL057C	YNL027W	0.997518120067266
YJL057C	YNL068C	0.000609117834578514
YJL057C	YNL139C	0.538708208677278
YJL057C	YNL167C	0.037069915640572
YJL057C	YNL199C	0.530808398549002
YJL057C	YNL216W	0.0677424141384534
YJL057C	YNL257C	0.891317145183933
YJL057C	YNL309W	0.180146524094616
YJL057C	YNL314W	0.614169769325278
YJL057C	YNR063W	0.987157587212698
YJL057C	YOL028C	0.415741342257045
YJL057C	YOL067C	0.960278975039118
YJL057C	YOL089C	0.734726711795952
YJL057C	YOL108C	1.07256124516474e-07
YJL057C	YOL116W	0.750710592785627
YJL057C	YOR028C	0.00401814845500078
YJL057C	YOR032C	0.439993902197403
YJL057C	YOR038C	0.788407145614067
YJL057C	YOR113W	0.033368347038952
YJL057C	YOR140W	0.324554823615499
YJL057C	YOR162C	0.88506863141364
YJL057C	YOR229W	0.98676263610207
YJL057C	YOR230W	0.746999343388598
YJL057C	YOR337W	0.00856423118980823
YJL057C	YOR344C	0.370451870609397
YJL057C	YOR358W	0.0840789096648288
YJL057C	YOR363C	0.937824082987412
YJL057C	YOR380W	0.825963431453734
YJL057C	YPL038W	0.948830762344843
YJL057C	YPL049C	0.978037896431788
YJL057C	YPL075W	0.999972335649704
YJL057C	YPL089C	0.396806257181894
YJL057C	YPL133C	7.41651952285767e-09
YJL057C	YPL139C	0.998355663928081
YJL057C	YPL177C	0.107757009351244
YJL057C	YPL202C	0.424231928200432
YJL057C	YPL230W	0.0393795605473833
YJL057C	YPL248C	0.999974792913826
YJL057C	YPR008W	0.662482893997362
YJL057C	YPR009W	0.694276530419343
YJL057C	YPR022C	0.944062929116458
YJL057C	YPR065W	0.00374230205467485
YJL057C	YPR196W	0.875367568764163
YJL057C	YPR199C	0.90162916822873
YJL095W	YAL051W	0.734422348741428
YJL095W	YBL005W	0.723356463639595
YJL095W	YBL008W	0.527744924650832
YJL095W	YBL021C	0.360142331549477
YJL095W	YBL054W	0.854096929374883
YJL095W	YBL103C	0.970040218973353
YJL095W	YBR033W	0.87826013048293
YJL095W	YBR049C	0.956319138788609
YJL095W	YBR083W	0.98841646893217
YJL095W	YBR112C	0.0824412246055163
YJL095W	YBR150C	0.834077620478065
YJL095W	YBR182C	0.702116505694144
YJL095W	YBR239C	0.913710914302152
YJL095W	YBR240C	0.957293459488619
YJL095W	YBR297W	0.235690727815608
YJL095W	YCL055W	0.658178970255537
YJL095W	YCR065W	0.652394545232152
YJL095W	YCR084C	0.177235670681531
YJL095W	YCR106W	0.210020938775703
YJL095W	YDL020C	0.999131154164614
YJL095W	YDL048C	0.991663501785051
YJL095W	YDL056W	2.90268624231688e-05
YJL095W	YDL106C	0.0198448597723448
YJL095W	YDL170W	0.913663742570797
YJL095W	YDR009W	0.952087470387112
YJL095W	YDR026C	0.855685090941858
YJL095W	YDR034C	0.88968694114991
YJL095W	YDR043C	0.000376340981357622
YJL095W	YDR049W	0.74902272424316
YJL095W	YDR123C	0.560824462442091
YJL095W	YDR146C	0.776713285240005
YJL095W	YDR174W	0.866124421706522
YJL095W	YDR207C	0.00236093716058254
YJL095W	YDR213W	0.823628045334106
YJL095W	YDR216W	0.99575876226184
YJL095W	YDR253C	0.969651521014403
YJL095W	YDR259C	0.13814724581029
YJL095W	YDR266C	0.324129651312375
YJL095W	YDR277C	0.0834517205484628
YJL095W	YDR310C	0.997083745139454
YJL095W	YDR421W	0.865487672594348
YJL095W	YDR423C	0.826320909412913
YJL095W	YDR451C	0.842963678524956
YJL095W	YDR463W	0.999546436882631
YJL095W	YDR501W	0.245351590140003
YJL095W	YDR520C	0.445556750842002
YJL095W	YEL009C	0.460027383375789
YJL095W	YER028C	0.999580922988328
YJL095W	YER040W	0.00120327742011776
YJL095W	YER045C	0.740770694172926
YJL095W	YER051W	0.95013712193865
YJL095W	YER068W	0.518223464144256
YJL095W	YER088C	0.066487197343033
YJL095W	YER109C	1.04515157002919e-05
YJL095W	YER111C	1.6666732879811e-05
YJL095W	YER130C	0.683814388707356
YJL095W	YER161C	0.987054519536539
YJL095W	YER169W	0.984188611531164
YJL095W	YER184C	0.986803136383304
YJL095W	YFL021W	0.674356027215233
YJL095W	YFL031W	0.98782813378967
YJL095W	YFL044C	0.97605770348952
YJL095W	YFL052W	0.9315843869001
YJL095W	YFR034C	0.351332963750397
YJL095W	YGL013C	0.99313038403379
YJL095W	YGL035C	0.76096631949173
YJL095W	YGL071W	0.99997725455465
YJL095W	YGL073W	0.0205590084240304
YJL095W	YGL096W	0.8966876145503
YJL095W	YGL131C	0.972701433782391
YJL095W	YGL162W	0.000590940056576006
YJL095W	YGL166W	0.778002819978816
YJL095W	YGL181W	0.976162851901329
YJL095W	YGL192W	0.983574440623271
YJL095W	YGL197W	0.99634749662243
YJL095W	YGL209W	0.988457578816733
YJL095W	YGL237C	0.483949237473018
YJL095W	YGL252C	0.0981631702740773
YJL095W	YGL254W	0.921112340219752
YJL095W	YGR044C	0.86768514937384
YJL095W	YGR067C	0.630812864643963
YJL095W	YGR089W	0.52189054636346
YJL095W	YGR097W	0.991877912451454
YJL095W	YGR249W	0.914108334685669
YJL095W	YGR288W	0.793763210674064
YJL095W	YHL009C	0.556328758624842
YJL095W	YHL020C	0.996644032313458
YJL095W	YHL027W	0.164481335355708
YJL095W	YHR006W	0.997757875356534
YJL095W	YHR084W	0.0403033646899171
YJL095W	YHR124W	0.815081597440877
YJL095W	YHR178W	0.995823046271741
YJL095W	YHR206W	3.12741722234604e-08
YJL095W	YIL036W	0.998340160353588
YJL095W	YIL101C	0.0111905501438531
YJL095W	YIL119C	0.723971699324378
YJL095W	YIL122W	0.623113323663267
YJL095W	YIL128W	0.999640033007419
YJL095W	YIL131C	0.0319046923308577
YJL095W	YIR017C	0.777698816513727
YJL095W	YIR018W	0.888571488233105
YJL095W	YIR023W	0.0353150116597091
YJL095W	YIR033W	0.197873393128491
YJL095W	YJL056C	0.973902435327371
YJL095W	YJL089W	0.983785959552344
YJL095W	YJL103C	0.233198917465772
YJL095W	YJL110C	0.999379669647688
YJL095W	YJL127C	0.614966901081402
YJL095W	YJL206C	0.997274477546277
YJL095W	YJR060W	0.0326038469159177
YJL095W	YJR094C	0.27429629131043
YJL095W	YJR127C	0.634187400970004
YJL095W	YJR140C	0.997930451548067
YJL095W	YJR147W	0.539383562135951
YJL095W	YKL005C	0.81233726207204
YJL095W	YKL015W	0.0610085533240093
YJL095W	YKL020C	0.949324789046515
YJL095W	YKL032C	0.541905367310376
YJL095W	YKL038W	0.845237172919354
YJL095W	YKL043W	0.0983613325815463
YJL095W	YKL062W	0.166448130808037
YJL095W	YKL072W	0.936641889749939
YJL095W	YKL109W	0.390697411538846
YJL095W	YKL112W	0.197401054145288
YJL095W	YKL185W	4.47593610866385e-08
YJL095W	YKL222C	0.981664284107327
YJL095W	YKR034W	0.998902002770466
YJL095W	YKR064W	0.82123145521406
YJL095W	YKR099W	0.835580563628932
YJL095W	YLR013W	0.996916770485733
YJL095W	YLR014C	0.50159553078847
YJL095W	YLR098C	0.785786529729912
YJL095W	YLR131C	0.00493574110129998
YJL095W	YLR176C	0.899205452554072
YJL095W	YLR182W	4.28733439207664e-05
YJL095W	YLR183C	0.64714076308354
YJL095W	YLR228C	0.61306010191986
YJL095W	YLR256W	0.00128597618092949
YJL095W	YLR266C	0.20530786394202
YJL095W	YLR278C	0.685306244481974
YJL095W	YLR403W	0.836198587995703
YJL095W	YLR451W	0.847416219030118
YJL095W	YML007W	0.457253271793136
YJL095W	YML027W	0.333211813666354
YJL095W	YML051W	0.951714070483635
YJL095W	YML076C	0.92185334322721
YJL095W	YML081W	0.871728752878356
YJL095W	YML099C	0.852768470956016
YJL095W	YML113W	0.999710000922821
YJL095W	YMR016C	0.00159039123379394
YJL095W	YMR019W	0.899071867047507
YJL095W	YMR021C	0.953855400286543
YJL095W	YMR037C	5.88956210277196e-05
YJL095W	YMR042W	0.819558272761902
YJL095W	YMR043W	0.184292662817145
YJL095W	YMR053C	0.996769116266876
YJL095W	YMR070W	0.634542210671138
YJL095W	YMR075W	0.91574996827993
YJL095W	YMR164C	0.559804139494301
YJL095W	YMR172W	1.01391346903732e-05
YJL095W	YMR182C	0.995592319106609
YJL095W	YMR280C	0.47636464904232
YJL095W	YNL027W	0.791857579524425
YJL095W	YNL068C	2.10397186295069e-06
YJL095W	YNL139C	0.879490391478692
YJL095W	YNL167C	0.0166022411616961
YJL095W	YNL199C	0.903816117061685
YJL095W	YNL216W	0.1291511047195
YJL095W	YNL257C	0.926644523186505
YJL095W	YNL309W	0.111576951835578
YJL095W	YNL314W	0.347325162248042
YJL095W	YNR063W	0.573175162122022
YJL095W	YOL028C	0.0745263322705547
YJL095W	YOL067C	0.998630426088584
YJL095W	YOL089C	0.985855859370429
YJL095W	YOL108C	2.2556379936508e-06
YJL095W	YOL116W	0.816139815801018
YJL095W	YOR028C	0.012136895229173
YJL095W	YOR032C	0.940020814194413
YJL095W	YOR038C	0.633229306744722
YJL095W	YOR113W	0.257342535050888
YJL095W	YOR140W	0.530231804981674
YJL095W	YOR162C	0.99057962178713
YJL095W	YOR229W	0.927090454409306
YJL095W	YOR230W	0.99285968763493
YJL095W	YOR337W	0.00661474916003903
YJL095W	YOR344C	0.857833106662759
YJL095W	YOR358W	0.136008173419601
YJL095W	YOR363C	0.623331917147135
YJL095W	YOR380W	0.538864694455836
YJL095W	YPL038W	0.994536944127036
YJL095W	YPL049C	0.683480553756808
YJL095W	YPL075W	0.99883198421455
YJL095W	YPL089C	0.0125745946735398
YJL095W	YPL133C	2.19964807593335e-10
YJL095W	YPL139C	0.999613664067274
YJL095W	YPL177C	0.0603426803622199
YJL095W	YPL202C	0.994987692673877
YJL095W	YPL230W	0.610215549604069
YJL095W	YPL248C	0.97779922065351
YJL095W	YPR008W	0.768297746170014
YJL095W	YPR009W	0.374009530034774
YJL095W	YPR022C	0.69390327117181
YJL095W	YPR065W	0.000494472052668744
YJL095W	YPR196W	0.929109806508233
YJL095W	YPR199C	0.988273522940876
YJL106W	YAL051W	0.744671125952743
YJL106W	YBL005W	0.737901281620567
YJL106W	YBL008W	0.393976218501076
YJL106W	YBL021C	0.775869469590614
YJL106W	YBL054W	0.962562948457313
YJL106W	YBL103C	0.296539525771849
YJL106W	YBR033W	0.665916168595572
YJL106W	YBR049C	0.10776764021194
YJL106W	YBR083W	0.99815532071376
YJL106W	YBR112C	0.394132538567295
YJL106W	YBR150C	0.922926816750075
YJL106W	YBR182C	0.484079827366563
YJL106W	YBR239C	0.440765035103069
YJL106W	YBR240C	0.558168286404144
YJL106W	YBR297W	0.687581828629704
YJL106W	YCL055W	0.512856965271295
YJL106W	YCR065W	0.0985540047809556
YJL106W	YCR084C	0.670462500866583
YJL106W	YCR106W	0.52581549148066
YJL106W	YDL020C	0.918689661244149
YJL106W	YDL048C	0.942899407252591
YJL106W	YDL056W	4.89616275608147e-08
YJL106W	YDL106C	0.0075424796658699
YJL106W	YDL170W	0.845132640261871
YJL106W	YDR009W	0.99923112971969
YJL106W	YDR026C	0.597513611143448
YJL106W	YDR034C	0.323057738761945
YJL106W	YDR043C	0.0731242914168343
YJL106W	YDR049W	0.752794756807852
YJL106W	YDR123C	0.0135314879800862
YJL106W	YDR146C	0.922997483367353
YJL106W	YDR174W	0.794895815656154
YJL106W	YDR207C	0.0277610741540095
YJL106W	YDR213W	0.70995301606349
YJL106W	YDR216W	0.998815649731271
YJL106W	YDR253C	0.272792180246488
YJL106W	YDR259C	0.164550392345429
YJL106W	YDR266C	0.725127145782455
YJL106W	YDR277C	0.182592695562646
YJL106W	YDR310C	0.837904527614737
YJL106W	YDR421W	0.999704765314584
YJL106W	YDR423C	0.588456968954173
YJL106W	YDR451C	0.0344234149991956
YJL106W	YDR463W	0.400782642554093
YJL106W	YDR501W	0.259197703511744
YJL106W	YDR520C	0.774139363993183
YJL106W	YEL009C	0.000504633450184487
YJL106W	YER028C	0.999530766298803
YJL106W	YER040W	0.13178296722229
YJL106W	YER045C	0.768535265278929
YJL106W	YER051W	0.513015762306902
YJL106W	YER068W	0.753245474133475
YJL106W	YER088C	0.0200264405904268
YJL106W	YER109C	0.0779325459674819
YJL106W	YER111C	1.84801858585731e-05
YJL106W	YER130C	0.648689220896427
YJL106W	YER161C	0.994112843403024
YJL106W	YER169W	0.928024218429435
YJL106W	YER184C	0.980259235256754
YJL106W	YFL021W	0.595705481369052
YJL106W	YFL031W	0.984055526652501
YJL106W	YFL044C	0.976207481587754
YJL106W	YFL052W	0.584779416982687
YJL106W	YFR034C	0.950691152166891
YJL106W	YGL013C	0.954862364932646
YJL106W	YGL035C	0.517179240610861
YJL106W	YGL071W	0.84817525855195
YJL106W	YGL073W	0.0209795083962023
YJL106W	YGL096W	0.950320606329964
YJL106W	YGL131C	0.986903216731245
YJL106W	YGL162W	0.219771595360388
YJL106W	YGL166W	0.214755861815717
YJL106W	YGL181W	0.714692346527236
YJL106W	YGL192W	0.997371957473231
YJL106W	YGL197W	0.827150022058633
YJL106W	YGL209W	0.977911007337296
YJL106W	YGL237C	0.566716329293508
YJL106W	YGL252C	0.320707928959099
YJL106W	YGL254W	0.941915151912207
YJL106W	YGR044C	0.32079493928856
YJL106W	YGR067C	0.995376751170328
YJL106W	YGR089W	0.77603729178014
YJL106W	YGR097W	0.955731181847488
YJL106W	YGR249W	0.987006543294203
YJL106W	YGR288W	0.670942676686882
YJL106W	YHL009C	0.947680800844207
YJL106W	YHL020C	0.996094251649233
YJL106W	YHL027W	0.786278518075407
YJL106W	YHR006W	0.998498332714166
YJL106W	YHR084W	0.174859658913801
YJL106W	YHR124W	0.480208260890497
YJL106W	YHR178W	0.887105533408924
YJL106W	YHR206W	7.34481955146088e-08
YJL106W	YIL036W	0.999906483976386
YJL106W	YIL101C	0.326107208849879
YJL106W	YIL119C	0.994415397503261
YJL106W	YIL122W	0.52669503904409
YJL106W	YIL128W	0.999955937631688
YJL106W	YIL131C	0.310703922842759
YJL106W	YIR017C	0.678893973260491
YJL106W	YIR018W	0.888155588530841
YJL106W	YIR023W	7.4335392242564e-05
YJL106W	YIR033W	0.00957802597540611
YJL106W	YJL056C	0.999986737193186
YJL106W	YJL089W	0.716847893649395
YJL106W	YJL103C	0.390486710759425
YJL106W	YJL110C	0.999907124420153
YJL106W	YJL127C	0.725290485736626
YJL106W	YJL206C	0.957017191112771
YJL106W	YJR060W	4.44089362868495e-06
YJL106W	YJR094C	0.291917488063208
YJL106W	YJR127C	0.659800589700208
YJL106W	YJR140C	0.948653455357688
YJL106W	YJR147W	0.877845327466716
YJL106W	YKL005C	0.764168513669468
YJL106W	YKL015W	0.118894192501383
YJL106W	YKL020C	0.969519640049053
