loss	sse	Lt	Lp	epoch	time
105619.69517	99468.05822	505.34743	595.47628	190	2019-12-18T14:01:11.768
105503.37315	99410.99414	505.37287	598.57026	193	2019-12-18T14:42:09.408
105527.10098	99347.22667	505.38721	601.59101	196	2019-12-18T15:22:28.251
105418.25732	99284.01259	505.43906	604.82318	199	2019-12-18T16:00:14.321
105326.24210	99231.43183	505.43919	607.71437	202	2019-12-18T16:35:18.799
105205.34829	99176.71140	505.49061	610.78588	205	2019-12-18T17:09:04.994
105173.85044	99116.02090	505.60393	614.05123	208	2019-12-18T17:43:07.173
105070.91177	99065.57097	505.53561	616.95033	211	2019-12-18T18:17:13.088
105278.93231	99008.85552	505.38420	620.14392	214	2019-12-18T18:50:39.666
105194.58715	98959.95428	505.19488	623.05185	217	2019-12-18T19:23:45.467
105153.45772	98915.59018	505.05718	625.80874	220	2019-12-18T19:57:01.718
104884.12238	98868.10781	505.01383	628.72312	223	2019-12-18T20:31:04.27
104986.79312	98821.02722	505.01297	631.55407	226	2019-12-18T21:05:09.391
104857.29588	98774.24989	504.97016	634.57951	229	2019-12-18T21:38:48.444
104934.74116	98727.87178	504.82086	637.39349	232	2019-12-18T22:12:53.62
104936.67822	98693.12177	504.65504	640.01328	235	2019-12-18T22:46:54.994
104818.02658	98653.00795	504.65278	642.74302	238	2019-12-18T23:20:32.681
104732.99236	98607.57751	504.63403	645.54217	241	2019-12-18T23:54:07.373
104668.98858	98570.44097	504.55318	648.23834	244	2019-12-19T00:27:46.767
104488.10175	98530.46432	504.42120	650.91267	247	2019-12-19T01:01:35.1
104876.62812	98489.81600	504.19867	653.71322	250	2019-12-19T01:35:42.617
104743.13307	98456.12928	504.00184	656.27647	253	2019-12-19T02:09:18.55
104665.14665	98422.43415	503.81115	658.73988	256	2019-12-19T02:42:49.881
104460.16863	98389.15891	503.64193	661.23752	259	2019-12-19T03:16:35.245
104500.51203	98351.58338	503.55822	663.73010	262	2019-12-19T03:50:27.913
104525.42905	98318.40617	503.37022	666.37066	265	2019-12-19T04:24:45.275
104557.09642	98287.40842	503.13192	668.93794	268	2019-12-19T04:58:37.386
104483.36459	98254.84645	502.93511	671.34286	271	2019-12-19T05:32:46.018
104564.40432	98222.87048	502.73399	673.85906	274	2019-12-19T06:06:32.719
104309.31249	98198.95762	502.52561	676.10614	277	2019-12-19T06:39:59.924
104412.09429	98167.19641	502.38766	678.69620	280	2019-12-19T07:14:15.492
104241.26612	98136.37754	502.22070	681.16393	283	2019-12-19T07:48:20.434
104434.02671	98106.53828	502.06023	683.57179	286	2019-12-19T08:22:45.784
104431.43753	98079.74964	501.79147	685.98941	289	2019-12-19T08:56:37.427
104254.48454	98058.34633	501.59771	688.27930	292	2019-12-19T09:30:35.016
104164.69313	98026.66058	501.53886	690.75361	295	2019-12-19T10:04:09.278
104210.57870	97998.32749	501.35876	693.18588	298	2019-12-19T10:38:00.348
104173.08546	97978.66236	501.06126	695.32089	301	2019-12-19T11:12:12.735
104346.95449	97951.68181	500.85721	697.73399	304	2019-12-19T11:46:11.404
104125.19720	97932.22952	500.68999	699.94190	307	2019-12-19T12:20:13.276
104284.10592	97902.73044	500.59431	702.38992	310	2019-12-19T12:53:49.137
104081.14775	97877.99240	500.44098	704.68129	313	2019-12-19T13:27:21.154
103980.42102	97860.64013	500.19889	706.81442	316	2019-12-19T14:01:17.656
103954.08394	97836.58306	500.05707	709.22996	319	2019-12-19T14:35:08.741
104125.54126	97810.99088	499.93575	711.45499	322	2019-12-19T15:08:25.901
104147.97899	97787.97641	499.61147	713.73178	325	2019-12-19T15:41:51.398
104109.27406	97768.10996	499.24297	715.98802	328	2019-12-19T16:15:33.779
103945.15306	97753.23882	498.98042	718.03799	331	2019-12-19T16:49:22.389
104022.40348	97731.13215	498.88056	720.24387	334	2019-12-19T17:25:00.635
103902.00213	97708.79768	498.76493	722.42699	337	2019-12-19T18:05:58.747
104049.39287	97689.44205	498.55383	724.57888	340	2019-12-19T18:47:27.472
103907.92453	97672.15025	498.26905	726.70340	343	2019-12-19T19:29:19.521
104003.49814	97653.48992	498.05025	728.85699	346	2019-12-19T20:11:04.589
103908.84776	97634.38008	497.80260	731.02872	349	2019-12-19T20:52:24.112
103791.50401	97614.30912	497.62680	733.08810	352	2019-12-19T21:33:10.579
103791.59386	97595.94056	497.43261	735.35327	355	2019-12-19T22:15:12.195
103979.78371	97579.06407	497.17844	737.41534	358	2019-12-19T22:57:02.174
104037.07646	97560.24703	496.90520	739.47415	361	2019-12-19T23:37:49.076
103916.70934	97545.57960	496.62688	741.49448	364	2019-12-20T00:17:30.896
103673.27993	97530.66329	496.32358	743.44379	367	2019-12-20T00:58:11.013
103891.48876	97512.31882	496.03257	745.56116	370	2019-12-20T01:38:59.903
103698.97880	97499.58627	495.80286	747.52759	373	2019-12-20T02:19:33.365
103875.98875	97483.74869	495.67440	749.55712	376	2019-12-20T03:00:58.974
103815.84561	97463.41717	495.47401	751.65158	379	2019-12-20T03:41:55.797
103699.54778	97449.10543	495.04633	753.49668	382	2019-12-20T04:23:20.747
103738.61818	97435.34928	494.68489	755.38794	385	2019-12-20T05:04:17.306
103663.98865	97424.30253	494.42245	757.25752	388	2019-12-20T05:44:52.651
103604.98521	97407.86825	494.31435	759.15377	391	2019-12-20T06:25:21.832
103902.42257	97389.65295	494.08159	761.11190	394	2019-12-20T07:06:55.193
103767.17504	97381.25364	493.67250	762.82257	397	2019-12-20T07:48:34.475
103756.92859	97366.52792	493.40126	764.68902	400	2019-12-20T08:29:35.262
103542.61187	97355.33012	493.23011	766.44361	403	2019-12-20T09:09:30.473
103615.32098	97339.13707	493.09414	768.24851	406	2019-12-20T09:50:30.192
103619.62963	97327.23311	492.85811	770.15964	409	2019-12-20T10:31:18.655
103618.31898	97314.12562	492.61117	771.89294	412	2019-12-20T11:12:09.312
103668.63499	97300.24738	492.37885	773.72894	415	2019-12-20T11:52:56.621
103682.05577	97293.52367	492.05970	775.37692	418	2019-12-20T12:33:46.186
103591.57480	97278.98257	491.87191	777.17458	421	2019-12-20T13:15:22.852
103561.69274	97261.02964	491.68571	779.14670	424	2019-12-20T13:57:06.506
103385.73077	97254.38361	491.34466	780.69695	427	2019-12-20T14:36:34.253
103753.35185	97242.64937	491.06068	782.42572	430	2019-12-20T15:12:39.886
103687.42686	97229.42051	490.87053	784.21045	433	2019-12-20T15:48:40.639
103594.46255	97217.85688	490.62004	785.89494	436	2019-12-20T16:24:47.982
103427.57562	97208.97260	490.36725	787.62750	439	2019-12-20T17:01:21.72
103519.50089	97196.30436	490.06036	789.23448	442	2019-12-20T17:38:24.531
103524.50143	97186.82253	489.71631	790.81446	445	2019-12-20T18:14:41.284
103604.58550	97178.61168	489.51804	792.42918	448	2019-12-20T18:51:10.129
103578.67385	97170.95361	489.34557	794.00110	451	2019-12-20T19:27:44.368
103572.86190	97153.46418	489.28270	795.79577	454	2019-12-20T20:04:03.853
103387.21083	97146.90776	489.05028	797.39382	457	2019-12-20T20:40:29.469
103508.25709	97135.22537	488.83207	799.13978	460	2019-12-20T21:16:28.358
103341.71020	97123.38500	488.54682	800.74188	463	2019-12-20T21:52:45.804
103621.34924	97117.33939	488.23006	802.31803	466	2019-12-20T22:29:19.739
103601.09078	97107.77868	488.03636	803.99317	469	2019-12-20T23:06:12.454
103474.80125	97095.67812	487.79104	805.56332	472	2019-12-20T23:42:47.548
103347.96649	97086.71035	487.50756	807.09474	475	2019-12-21T00:18:37.67
103447.34045	97081.74998	487.25384	808.58763	478	2019-12-21T00:54:33.356
103452.89436	97072.49218	487.10010	810.13971	481	2019-12-21T01:30:15.861
103462.23129	97063.23061	486.96553	811.81107	484	2019-12-21T02:06:07.512
103353.32139	97051.30103	486.75718	813.36323	487	2019-12-21T02:41:50.435
103497.40407	97041.98293	486.41252	815.04406	490	2019-12-21T03:17:46.391
103303.49886	97035.86840	486.10089	816.51163	493	2019-12-21T03:53:10.504
103342.60120	97023.62132	485.89633	818.06496	496	2019-12-21T04:28:05.049
103323.91115	97015.02273	485.58642	819.66289	499	2019-12-21T05:03:28.155
