t	r_T1	r_T2	r_P1	r_P2	r_O1	p_T1	p_T2	p_P1	p_P2	p_O1	ψ_T1	ψ_T2	ψ_P1	ψ_P2
177.2869896138266	1.0	0.029741061735142973	1.0	0.540288395529979	0.08839363582900168	1.0	0.09273268944547186	1.0	0.5402901986879164	0.12195549266761857	0.626328700911313	0.058879099267501595	1.0	0.5402990806539307
178.2869896138266	1.0	0.029164351304877312	1.0	0.5402883955292199	0.08826376676850102	1.0	0.09110570634646754	1.0	0.5402901542166979	0.12119321259116372	0.6263287009113135	0.05787946397974116	1.0	0.5402988225592549
179.2869896138266	1.0	0.02859901588750776	1.0	0.5402883955284951	0.08813930427711225	1.0	0.08950587306946771	1.0	0.540290110842253	0.12044533014744714	0.6263287009113141	0.05689551067773022	1.0	0.5402985706725073
180.2869896138266	1.0	0.02804483112274604	1.0	0.5402883955278027	0.0880200390522746	1.0	0.08793278113839971	1.0	0.5402900685375327	0.11971163912874028	0.6263287009113147	0.05592703326394352	1.0	0.5402983248451452
181.2869896138266	1.0	0.027501577075577013	1.0	0.5402883955271416	0.08790576898404784	1.0	0.08638602686812437	1.0	0.5402900272761553	0.11899193333936088	0.6263287009113151	0.05497382708073913	1.0	0.5402980849321571
182.2869896138266	1.0	0.026969038148974753	1.0	0.5402883955265102	0.08779629896162339	1.0	0.08486521135390421	1.0	0.5402899870323895	0.11828600675624017	0.6263287009113155	0.05403568894789532	1.0	0.5402978507919798
183.2869896138266	1.0	0.026447002998340255	1.0	0.5402883955259072	0.08769144068167113	1.0	0.08336994045892074	1.0	0.5402899477811388	0.11759365368148451	0.626328700911316	0.05311241719779717	1.0	0.5402976222864163
184.2869896138266	1.0	0.025935264447626716	1.0	0.5402883955253315	0.08759101245875994	1.0	0.08189982479993468	1.0	0.5402899094979255	0.11691466888715753	0.6263287009113164	0.05220381170835584	1.0	0.5402973992805573
185.2869896138266	1.0	0.025433619407119197	1.0	0.5402883955247816	0.08749483903806718	1.0	0.08045447973117992	1.0	0.5402898721588757	0.1162488477525084	0.6263287009113168	0.05130967393374145	1.0	0.5402971816427029
186.2869896138266	1.0	0.024941868792835966	1.0	0.5402883955242564	0.08740275141057036	1.0	0.07903352532657862	1.0	0.5402898357407041	0.1155959863938718	0.6263287009113171	0.05042980693300783	1.0	0.5402969692442873
187.2869896138266	1.0	0.0244598174475196	1.0	0.540288395523755	0.08731458663089424	1.0	0.07763658636036208	1.0	0.5402898002206996	0.1149558817874637	0.6263287009113174	0.049564015396685486	1.0	0.5402967619598046
188.2869896138266	1.0	0.023987274063186414	1.0	0.5402883955232761	0.08723018763796728	1.0	0.07626329228617859	1.0	0.5402897655767115	0.11432833188529637	0.6263287009113178	0.04871210567141686	1.0	0.5402965596667367
189.2869896138266	1.0	0.023524051105203565	1.0	0.5402883955228188	0.08714940307862311	1.0	0.07491327721476702	1.0	0.540289731787135	0.11371313572443342	0.6263287009113181	0.047873885782705766	1.0	0.5402963622454826
190.2869896138266	1.0	0.02306996473786362	1.0	0.5402883955223821	0.08707208713426627	1.0	0.07358617989027186	1.0	0.5402896988308985	0.11311009352980435	0.6263287009113183	0.047049165455850854	1.0	0.5402961695792894
191.2869896138266	1.0	0.0226248347514271	1.0	0.540288395521965	0.08699809935070515	1.0	0.07228164366527266	1.0	0.5402896666874497	0.11251900681079502	0.6263287009113185	0.04623775613513096	1.0	0.5402959815541853
192.2869896138266	1.0	0.022188484490604055	1.0	0.5402883955215667	0.08692730447124043	1.0	0.07099931647459849	1.0	0.5402896353367435	0.1119396784518281	0.6263287009113188	0.04543947100130813	1.0	0.5402957980589136
193.2869896138266	1.0	0.021760740784446227	1.0	0.5402883955211863	0.0868595722730834	1.0	0.06973885080799504	1.0	0.5402896047592287	0.11137191279714435	0.626328700911319	0.04465412498751224	1.0	0.5402956189848686
194.2869896138266	1.0	0.02134143387762205	1.0	0.5402883955208231	0.08679477740716579	1.0	0.06849990368170995	1.0	0.5402895749358367	0.1108155157299924	0.6263287009113192	0.04388153479356919	1.0	0.5402954442260328
195.2869896138266	1.0	0.020930397363047165	1.0	0.5402883955204763	0.08673279924139042	1.0	0.06728213660905936	1.0	0.5402895458479691	0.11027029474643124	0.6263287009113194	0.04312151889883279	1.0	0.5402952736789162
196.2869896138266	1.0	0.020527468115843717	1.0	0.540288395520145	0.08667352170736094	1.0	0.06608521557003627	1.0	0.540289517477486	0.10973605902394598	0.6263287009113196	0.042373897573578755	1.0	0.5402951072424955
197.2869896138266	1.0	0.020132486228602264	1.0	0.5402883955198287	0.0866168331506187	1.0	0.06490881098001924	1.0	0.5402894898066949	0.10921261948507374	0.6263287009113199	0.04163849288901729	1.0	0.5402949448181568
198.2869896138266	1.0	0.019745294947920558	1.0	0.5402883955195266	0.08656262618440487	1.0	0.06375259765763779	1.0	0.5402894628183398	0.1086997888562324	0.62632870091132	0.04091512872597921	1.0	0.5402947863096378
199.2869896138266	1.0	0.01936574061219403	1.0	0.540288395519238	0.08651079754695729	1.0	0.06261625479184847	1.0	0.54028943649559	0.10819738172194099	0.6263287009113201	0.04020363078232871	1.0	0.5402946316229726
200.2869896138266	1.0	0.018993672590633302	1.0	0.5402883955189625	0.08646124796234328	1.0	0.0614994659082741	1.0	0.5402894108220302	0.10770521457461651	0.6263287009113202	0.03950382657915439	1.0	0.5402944806664373
201.2869896138266	1.0	0.01862894322348452	1.0	0.5402883955186993	0.08641388200482217	1.0	0.060401918834855906	1.0	0.5402893857816498	0.1072231058601273	0.6263287009113203	0.038815545465788436	1.0	0.5402943333504961
202.2869896138266	1.0	0.018271407763428758	1.0	0.5402883955184481	0.0863686079667242	1.0	0.059323305666867276	1.0	0.5402893613588328	0.1067508760192792	0.6263287009113204	0.03813861862370246	1.0	0.5402941895877509
203.2869896138266	1.0	0.01792092431813728	1.0	0.5402883955182082	0.08632533772982648	1.0	0.058263322731335256	1.0	0.5402893375383486	0.10628834752540613	0.6263287009113205	0.03747287906932676	1.0	0.5402940492928893
204.2869896138266	1.0	0.017577353793959832	1.0	0.540288395517979	0.08628398664020057	1.0	0.05722167055091458	1.0	0.5402893143053423	0.10583534491823249	0.6263287009113206	0.036818161655838566	1.0	0.5402939123826359
205.2869896138266	1.0	0.01724055984072361	1.0	0.5402883955177602	0.08624447338650125	1.0	0.05619805380725712	1.0	0.5402892916453251	0.10539169483417003	0.6263287009113208	0.036174303073963104	1.0	0.540293778775704
206.2869896138266	1.0	0.01691040879762104	1.0	0.5402883955175513	0.0862067198816613	1.0	0.05519218130391795	1.0	0.5402892695441658	0.10495722603320792	0.6263287009113209	0.03554114185183022	1.0	0.5402936483927478
207.2869896138266	1.0	0.016586769640164836	1.0	0.5402883955173517	0.08617065114795269	1.0	0.054203765928837765	1.0	0.5402892479880813	0.1045317694225497	0.626328700911321	0.034918518353927716	1.0	0.5402935211563173
