loss	sse	Lt	Lp	epoch	time
10149615.19391	10852141.41923	21304.49017	14377.70661	48	2020-02-07T14:12:41.918
9968236.08122	10655898.44170	21293.15118	14379.32177	49	2020-02-07T14:42:58.07
9792325.49465	10465616.23661	21281.69965	14380.89205	50	2020-02-07T15:12:22.521
9621638.40419	10281031.59386	21270.13557	14382.41988	51	2020-02-07T15:41:45.074
9455962.70111	10101913.56027	21258.45899	14383.90361	52	2020-02-07T16:11:30.361
9295110.07896	9928060.12891	21246.67007	14385.33486	53	2020-02-07T16:40:52.499
9138915.08314	9759294.19187	21234.76906	14386.71447	54	2020-02-07T17:10:31.026
8987235.30914	9595460.70206	21222.75630	14388.05089	55	2020-02-07T17:40:40.949
8839944.16950	9436423.48151	21210.63224	14389.34346	56	2020-02-07T18:10:39.44
8696931.18287	9282062.40061	21198.39744	14390.59844	57	2020-02-07T18:40:50.443
8558096.57360	9132270.42120	21186.05257	14391.80981	58	2020-02-07T19:10:26.851
8423349.71725	8986950.94023	21173.59843	14392.97691	59	2020-02-07T19:40:31.628
8292608.65349	8846015.16687	21161.03595	14394.10513	60	2020-02-07T20:10:08.738
8165796.87414	8709379.86347	21148.36623	14395.19707	61	2020-02-07T20:39:43.415
8042841.34499	8576965.08820	21135.59054	14396.25826	62	2020-02-07T21:09:10.777
7923668.31344	8448691.55026	21122.71031	14397.27657	63	2020-02-07T21:38:17.596
7808203.44109	8324478.58492	21109.72717	14398.24635	64	2020-02-07T22:07:49.882
7696369.35353	8204242.19972	21096.64297	14399.16679	65	2020-02-07T22:37:11.021
7588084.69344	8087893.39168	21083.45978	14400.04518	66	2020-02-07T23:05:58.962
7483263.61001	7975336.52589	21070.17993	14400.89033	67	2020-02-07T23:34:43.553
7381814.47035	7866468.41797	21056.80597	14401.71095	68	2020-02-08T00:03:11.933
7283635.01084	7761177.01658	21043.34076	14402.49128	69	2020-02-08T00:32:37.201
7188616.03748	7659340.76132	21029.78741	14403.23478	70	2020-02-08T01:02:03.648
7096641.46214	7560828.53567	21016.14933	14403.94979	71	2020-02-08T01:31:03.111
7007584.02786	7465499.92075	21002.43026	14404.63305	72	2020-02-08T01:59:30.197
6921310.06686	7373205.62650	20988.63422	14405.27861	73	2020-02-08T02:27:55.47
6837679.24201	7283788.87076	20974.76560	14405.89448	74	2020-02-08T02:56:05.569
6756546.82364	7197086.99609	20960.82906	14406.47302	75	2020-02-08T03:24:19.267
6677766.51130	7112933.78128	20946.82961	14407.03274	76	2020-02-08T03:52:49.393
6601187.87205	7031162.04756	20932.77257	14407.56105	77	2020-02-08T04:21:43.21
6526666.55288	6951606.53373	20918.66356	14408.06853	78	2020-02-08T04:50:29.831
6454062.31570	6874107.59681	20904.50848	14408.55551	79	2020-02-08T05:19:44.137
6383242.58995	6798514.82652	20890.31349	14409.04026	80	2020-02-08T05:49:15.126
6314083.84675	6724689.34920	20876.08499	14409.51118	81	2020-02-08T06:18:35.788
6246477.25227	6652507.35043	20861.82958	14409.96331	82	2020-02-08T06:47:43.816
6180328.25779	6581862.16053	20847.55399	14410.40945	83	2020-02-08T07:16:57.79
6115560.28632	6512665.99033	20833.26509	14410.85616	84	2020-02-08T07:46:32.536
6052113.97778	6444850.55134	20818.96977	14411.30952	85	2020-02-08T08:15:44.463
5989946.16534	6378366.74598	20804.67495	14411.76706	86	2020-02-08T08:44:50.953
5929031.52194	6313183.09375	20790.38749	14412.22204	87	2020-02-08T09:14:07.028
5869355.36722	6249283.92784	20776.11409	14412.68010	88	2020-02-08T09:43:55.05
5810913.71306	6186665.68974	20761.86133	14413.14206	89	2020-02-08T10:13:22.18
5753713.98693	6125334.12592	20747.63549	14413.61553	90	2020-02-08T10:42:21.015
5697764.35873	6065299.63721	20733.44261	14414.09421	91	2020-02-08T11:10:37.507
5643071.30131	6006574.63143	20719.28834	14414.58448	92	2020-02-08T11:38:32.2
5589640.11950	5949168.82098	20705.17796	14415.09027	93	2020-02-08T12:06:41.716
5537473.00514	5893087.53026	20691.11632	14415.59832	94	2020-02-08T12:34:45.579
5486565.19951	5838328.86607	20677.10781	14416.11199	95	2020-02-08T13:02:41.194
5436901.21720	5784883.11922	20663.15634	14416.62941	96	2020-02-08T13:30:30.643
5388461.75379	5732731.69716	20649.26533	14417.15611	97	2020-02-08T13:58:24.806
5341218.61825	5681847.86778	20635.43769	14417.71265	98	2020-02-08T14:27:01.486
5295138.10863	5632197.56159	20621.67582	14418.28044	99	2020-02-08T14:54:52.751
5250178.16504	5583740.38741	20607.98162	14418.86399	100	2020-02-08T15:22:37.604
5206295.08183	5536431.13130	20594.35653	14419.45439	101	2020-02-08T15:51:01.512
5163442.24689	5490221.80456	20580.80150	14420.04890	102	2020-02-08T16:19:04.855
5121571.52903	5445063.07283	20567.31703	14420.64602	103	2020-02-08T16:47:11.364
5080636.62603	5400905.93174	20553.90324	14421.24709	104	2020-02-08T17:15:11.633
5040591.34531	5357703.11419	20540.55986	14421.85131	105	2020-02-08T17:42:54.587
5001393.05334	5315409.91394	20527.28626	14422.45322	106	2020-02-08T18:10:17.75
4963003.06469	5273985.11880	20514.08154	14423.05417	107	2020-02-08T18:37:35.681
4925385.51488	5233391.37786	20500.94448	14423.65889	108	2020-02-08T19:05:05.088
4888508.32673	5193595.16357	20487.87366	14424.26704	109	2020-02-08T19:32:28.028
4852343.60709	5154566.54093	20474.86746	14424.86730	110	2020-02-08T20:00:21.779
4816865.28719	5116278.83032	20461.92412	14425.45779	111	2020-02-08T20:28:33.635
4782050.17031	5078707.83082	20449.04226	14426.03475	112	2020-02-08T20:56:41.283
4747876.36380	5041831.20140	20436.22102	14426.60113	113	2020-02-08T21:24:34.482
4714324.26983	5005627.55427	20423.45750	14427.16387	114	2020-02-08T21:52:53.326
4681375.85421	4970076.32113	20410.75099	14427.71763	115	2020-02-08T22:20:53.689
4649011.49955	4935156.75604	20398.09934	14428.25573	116	2020-02-08T22:48:36.012
4617211.77883	4900847.79260	20385.49880	14428.78432	117	2020-02-08T23:16:19.603
4585956.56394	4867127.85162	20372.94960	14429.30362	118	2020-02-08T23:43:53.678
4555230.75914	4833974.68023	20360.44755	14429.81606	119	2020-02-09T00:11:34.557
4525010.64266	4801366.61743	20347.99592	14430.31941	120	2020-02-09T00:39:50.91
4495275.23614	4769281.47915	20335.59439	14430.81416	121	2020-02-09T01:06:47.973
4466001.94142	4737697.51619	20323.23947	14431.29957	122	2020-02-09T01:34:32.801
4437172.66078	4706594.02261	20310.92756	14431.77407	123	2020-02-09T02:02:22.888
4408769.65582	4675952.03555	20298.65907	14432.24255	124	2020-02-09T02:30:30.293
4380776.26581	4645754.33061	20286.43113	14432.70194	125	2020-02-09T02:58:44.554
4353179.87948	4615985.93003	20274.24222	14433.15727	126	2020-02-09T03:27:22.287
4325967.81328	4586633.88398	20262.09770	14433.60346	127	2020-02-09T03:56:22.753
4299129.77102	4557687.24435	20249.99663	14434.04068	128	2020-02-09T04:24:58.049
4272656.90508	4529136.66854	20237.93145	14434.47240	129	2020-02-09T04:53:50.92
4246541.16082	4500974.10824	20225.90960	14434.89999	130	2020-02-09T05:22:27.44
4220776.07643	4473192.39328	20213.93400	14435.32701	131	2020-02-09T05:50:43.636
4195355.28707	4445784.99307	20201.99898	14435.74843	132	2020-02-09T06:18:22.91
4170271.51244	4418745.47916	20190.10795	14436.16493	133	2020-02-09T06:45:33.941
4145518.62255	4392067.43649	20178.25714	14436.58036	134	2020-02-09T07:13:34.102
4121090.81186	4365744.39722	20166.44433	14436.99725	135	2020-02-09T07:41:25.141
4096981.92654	4339769.91123	20154.67024	14437.41202	136	2020-02-09T08:08:48.728
4073186.03155	4314137.56045	20142.93821	14437.82729	137	2020-02-09T08:36:14.448
4049697.40492	4288840.94014	20131.25373	14438.24147	138	2020-02-09T09:03:30.451
4026509.19276	4263873.87643	20119.61221	14438.65918	139	2020-02-09T09:31:05.075
4003616.85615	4239230.50351	20108.01374	14439.07463	140	2020-02-09T09:57:49.327
3981015.54592	4214905.42548	20096.46163	14439.48739	141	2020-02-09T10:24:20.027
3958701.15547	4190893.68398	20084.95916	14439.90301	142	2020-02-09T10:50:54.102
3936667.16622	4167190.50849	20073.50411	14440.31928	143	2020-02-09T11:18:06.538
3914908.34857	4143791.66088	20062.09531	14440.73697	144	2020-02-09T11:45:00.598
3893427.94712	4120692.70332	20050.74138	14441.15461	145	2020-02-09T12:12:14.994
3872231.75241	4097891.25144	20039.44011	14441.57203	146	2020-02-09T12:40:01.319
3851308.61834	4075383.63135	20028.17777	14441.99019	147	2020-02-09T13:07:31.541
3830654.30350	4053165.91473	20016.95770	14442.40814	148	2020-02-09T13:34:10.865
3810265.10638	4031233.99322	20005.77942	14442.82332	149	2020-02-09T14:00:45.64
3790137.97869	4009583.56245	19994.64408	14443.23990	150	2020-02-09T14:28:11.434
3770268.96087	3988210.24839	19983.54310	14443.66049	151	2020-02-09T14:56:00.384
3750655.23140	3967109.65563	19972.48271	14444.08125	152	2020-02-09T15:23:15.481
3731292.64778	3946277.32475	19961.45959	14444.50288	153	2020-02-09T15:50:42.516
3712177.39979	3925708.84087	19950.49115	14444.92324	154	2020-02-09T16:17:25.711
3693305.70488	3905399.88765	19939.55672	14445.34212	155	2020-02-09T16:44:04.116
3674673.59500	3885346.26619	19928.66704	14445.76152	156	2020-02-09T17:10:39.711
3656277.54385	3865543.84667	19917.82401	14446.18219	157	2020-02-09T17:37:39.92
3638118.52098	3845989.19607	19907.02406	14446.60213	158	2020-02-09T18:04:19.17
3620187.81763	3826678.42342	19896.27060	14447.02370	159	2020-02-09T18:31:28.786
3602479.94649	3807607.30401	19885.57914	14447.44753	160	2020-02-09T18:58:33.846
3584993.06827	3788771.94002	19874.94255	14447.87162	161	2020-02-09T19:26:05.549
3567724.09972	3770168.37711	19864.36076	14448.29513	162	2020-02-09T19:53:52.799
3550669.57505	3751792.69522	19853.82809	14448.72052	163	2020-02-09T20:21:33.203
3533825.23440	3733640.83414	19843.33820	14449.14702	164	2020-02-09T20:48:48.261
3517188.06340	3715708.75068	19832.87936	14449.57195	165	2020-02-09T21:15:57.84
3500753.91550	3697992.33093	19822.44875	14449.99515	166	2020-02-09T21:42:35.617
3484516.59636	3680487.14646	19812.06234	14450.41811	167	2020-02-09T22:09:23.509
3468471.76785	3663188.78077	19801.73797	14450.84048	168	2020-02-09T22:36:33.165
3452615.82878	3646092.83948	19791.46359	14451.26317	169	2020-02-09T23:04:21.865
3436944.57726	3629194.94316	19781.23201	14451.68522	170	2020-02-09T23:31:52.273
3421454.23904	3612490.83299	19771.03904	14452.10715	171	2020-02-09T23:58:43.095
3406140.13169	3595976.20473	19760.90605	14452.52677	172	2020-02-10T00:25:56.457
3390998.11617	3579646.76228	19750.82205	14452.94641	173	2020-02-10T00:53:07.699
3376024.32896	3563498.32821	19740.79112	14453.36548	174	2020-02-10T01:20:48.602
3361217.29219	3547526.72672	19730.81172	14453.78336	175	2020-02-10T01:48:22.493
3346571.72312	3531728.15035	19720.88229	14454.19953	176	2020-02-10T02:15:50.189
3332083.36412	3516098.58883	19711.00509	14454.61232	177	2020-02-10T02:43:30.57
3317748.35822	3500634.11050	19701.17395	14455.02436	178	2020-02-10T03:11:10.782
3303564.56014	3485330.88474	19691.38726	14455.43639	179	2020-02-10T03:38:37.927
3289527.34827	3470185.36179	19681.64298	14455.84579	180	2020-02-10T04:06:04.523
3275633.23146	3455193.94370	19671.96416	14456.25324	181	2020-02-10T04:32:32.126
3261878.89084	3440353.17180	19662.35021	14456.65922	182	2020-02-10T04:58:57.044
3248260.90504	3425659.70754	19652.78629	14457.06375	183	2020-02-10T05:25:31.299
3234775.83148	3411110.27232	19643.26604	14457.46651	184	2020-02-10T05:52:57.914
3221420.94161	3396701.74737	19633.79084	14457.86965	185	2020-02-10T06:20:25.596
3208193.14678	3382431.08319	19624.37267	14458.27126	186	2020-02-10T06:47:17.45
3195089.44941	3368295.31373	19614.99490	14458.67055	187	2020-02-10T07:14:12.022
3182106.75842	3354291.54957	19605.65922	14459.06816	188	2020-02-10T07:40:52.679
3169242.52008	3340416.93657	19596.36519	14459.46380	189	2020-02-10T08:08:21.835
3156494.18316	3326668.76366	19587.10793	14459.85826	190	2020-02-10T08:35:59.844
3143859.03753	3313044.40300	19577.89873	14460.25006	191	2020-02-10T09:03:35.959
3131334.92897	3299541.29627	19568.73496	14460.64171	192	2020-02-10T09:31:01.425
3118919.40678	3286157.02800	19559.61978	14461.03220	193	2020-02-10T09:58:37.488
3106611.83071	3272889.32708	19550.55214	14461.42310	194	2020-02-10T10:26:05.05
3094408.94213	3259735.98822	19541.52134	14461.81538	195	2020-02-10T10:52:56.544
3082308.37087	3246694.81532	19532.53848	14462.20632	196	2020-02-10T11:20:15.666
3070307.93475	3233763.72170	19523.60344	14462.59480	197	2020-02-10T11:50:52.47
3058406.61790	3220940.78285	19514.70896	14462.98339	198	2020-02-10T12:22:11.08
3046602.36745	3208224.05250	19505.85459	14463.37023	199	2020-02-10T12:54:05.926
3034894.60729	3195611.82372	19497.04393	14463.75589	200	2020-02-10T13:25:23.112
