loss	sse	Lt	Lp	epoch	time
6382213.02920	6855193.77633	21314.33675	17039.68323	153	2020-02-09T15:59:16.472
6361189.99605	6832331.85257	21311.18719	17040.04849	154	2020-02-09T16:27:21.786
6340373.44821	6809691.80558	21308.04739	17040.40850	155	2020-02-09T16:54:46.395
6319759.63545	6787269.72042	21304.91677	17040.76420	156	2020-02-09T17:21:56.755
6299345.34355	6765061.76748	21301.79560	17041.11835	157	2020-02-09T17:49:06.097
6279126.96275	6743064.22068	21298.68365	17041.46814	158	2020-02-09T18:16:08.146
6259101.12168	6721273.39804	21295.57917	17041.81466	159	2020-02-09T18:43:14.362
6239264.45453	6699685.68045	21292.48184	17042.15722	160	2020-02-09T19:10:58.257
6219613.83368	6678297.53306	21289.39447	17042.49772	161	2020-02-09T19:37:40.406
6200146.09888	6657105.49795	21286.31407	17042.83548	162	2020-02-09T20:04:47.834
6180858.30739	6636106.16824	21283.24106	17043.16950	163	2020-02-09T20:31:36.757
6161747.70539	6615296.27532	21280.17488	17043.50264	164	2020-02-09T20:59:32.586
6142810.82701	6594672.58517	21277.11528	17043.83123	165	2020-02-09T21:26:53.259
6124044.58420	6574231.88509	21274.06444	17044.15466	166	2020-02-09T21:54:20.102
6105446.00019	6553971.01381	21271.02563	17044.47430	167	2020-02-09T22:21:46.113
6087012.12398	6533886.86363	21267.99386	17044.79024	168	2020-02-09T22:48:24.279
6068740.24347	6513976.39248	21264.97230	17045.10276	169	2020-02-09T23:15:49.897
6050627.46601	6494236.63382	21261.95912	17045.41128	170	2020-02-09T23:43:08.646
6032670.94463	6474664.66136	21258.95554	17045.71540	171	2020-02-10T00:10:45.523
6014868.38979	6455257.62977	21255.96026	17046.01479	172	2020-02-10T00:38:19.994
5997216.87436	6436012.72083	21252.97163	17046.30973	173	2020-02-10T01:06:00.915
5979713.92489	6416927.16746	21249.98965	17046.60032	174	2020-02-10T01:33:26.993
5962357.04474	6397998.27789	21247.01367	17046.88814	175	2020-02-10T02:00:25.689
5945143.66111	6379223.39505	21244.04527	17047.17299	176	2020-02-10T02:27:05.25
5928071.46306	6360599.91719	21241.08376	17047.45594	177	2020-02-10T02:54:12.454
5911137.97921	6342125.28830	21238.13342	17047.73731	178	2020-02-10T03:21:40.001
5894340.80234	6323796.98932	21235.19092	17048.01685	179	2020-02-10T03:48:07.936
5877676.04160	6305612.53633	21232.25403	17048.29417	180	2020-02-10T04:15:10.026
5861142.52755	6287569.26706	21229.32798	17048.56947	181	2020-02-10T04:42:35.896
5844738.66199	6269664.87883	21226.41445	17048.84080	182	2020-02-10T05:09:44.975
5828461.76534	6251897.01305	21223.50905	17049.11018	183	2020-02-10T05:37:36.666
5812309.64154	6234263.35503	21220.61182	17049.37484	184	2020-02-10T06:05:28.721
5796280.01998	6216761.61637	21217.72944	17049.63512	185	2020-02-10T06:33:00.743
5780370.86255	6199389.54989	21214.85771	17049.89193	186	2020-02-10T07:00:33.17
5764580.16442	6182144.95634	21211.99554	17050.14497	187	2020-02-10T07:28:09.564
5748905.87590	6165025.66409	21209.14503	17050.39498	188	2020-02-10T07:56:06.039
5733346.15193	6148029.53934	21206.29963	17050.64188	189	2020-02-10T08:22:48.336
5717898.91597	6131154.50257	21203.46335	17050.88476	190	2020-02-10T08:49:31.209
5702563.39351	6114398.50943	21200.63734	17051.12479	191	2020-02-10T09:16:16.574
5687336.42103	6097759.64909	21197.81513	17051.36047	192	2020-02-10T09:42:59.821
5672216.27401	6081235.87805	21194.99872	17051.59353	193	2020-02-10T10:09:42.365
5657201.26571	6064825.24413	21192.18420	17051.82612	194	2020-02-10T10:36:39.431
5642289.36599	6048525.78286	21189.37700	17052.05557	195	2020-02-10T11:03:28.569
5627479.16444	6032335.60690	21186.57633	17052.28472	196	2020-02-10T11:31:24.932
5612768.66079	6016252.82062	21183.78003	17052.51183	197	2020-02-10T12:02:53.953
5598155.90531	6000275.56354	21180.99043	17052.73465	198	2020-02-10T12:34:16.811
5583639.63439	5984402.03566	21178.20936	17052.95595	199	2020-02-10T13:05:49.549
5569218.06325	5968630.43882	21175.43822	17053.17897	200	2020-02-10T13:36:56.448
