"SUID","interaction","name","selected","shared interaction","shared name","WP","WT"
"283078","T","YAL051W (T) YDR072C","false","T","YAL051W (T) YDR072C",,"2.0"
"283079","T","YAL051W (T) YDL037C","false","T","YAL051W (T) YDL037C",,"2.0"
"283080","T","YAL051W (T) YJL044C","false","T","YAL051W (T) YJL044C",,"2.0"
"283081","T","YAL051W (T) YDR077W","false","T","YAL051W (T) YDR077W",,"2.0"
"283082","T","YAL051W (T) YJR113C","false","T","YAL051W (T) YJR113C",,"2.0"
"283083","T","YAL051W (T) YBR214W","false","T","YAL051W (T) YBR214W",,"2.0"
"283084","T","YAL051W (T) YER015W","false","T","YAL051W (T) YER015W",,"2.0"
"283085","T","YAL051W (T) YNR018W","false","T","YAL051W (T) YNR018W",,"2.0"
"283086","T","YAL051W (T) YOR363C","false","T","YAL051W (T) YOR363C",,"2.0"
"283087","T","YAL051W (T) YOR084W","false","T","YAL051W (T) YOR084W",,"2.0"
"283088","T","YAL051W (T) YPL177C","false","T","YAL051W (T) YPL177C",,"2.0"
"283089","T","YAL051W (T) YMR135C","false","T","YAL051W (T) YMR135C",,"2.0"
"283090","T","YAL051W (T) YGR052W","false","T","YAL051W (T) YGR052W",,"3.0"
"283091","T","YAL051W (T) YDR384C","false","T","YAL051W (T) YDR384C",,"3.0"
"283092","T","YAL051W (T) YPL016W","false","T","YAL051W (T) YPL016W",,"2.0"
"283093","T","YAL051W (T) YPL017C","false","T","YAL051W (T) YPL017C",,"1.0"
"283094","T","YAL051W (T) YOR100C","false","T","YAL051W (T) YOR100C",,"2.0"
"283095","T","YAL051W (T) YOR101W","false","T","YAL051W (T) YOR101W",,"2.0"
"283096","T","YAL051W (T) YLR174W","false","T","YAL051W (T) YLR174W",,"1.0"
"283097","T","YAL051W (T) YLR175W","false","T","YAL051W (T) YLR175W",,"1.0"
"283098","T","YAL051W (T) YBL089W","false","T","YAL051W (T) YBL089W",,"1.0"
"283099","T","YAL051W (T) YLR177W","false","T","YAL051W (T) YLR177W",,"1.0"
"283100","T","YAL051W (T) YML004C","false","T","YAL051W (T) YML004C",,"3.0"
"283101","T","YAL051W (T) YHL017W","false","T","YAL051W (T) YHL017W",,"1.0"
"283102","T","YAL051W (T) YGR035C","false","T","YAL051W (T) YGR035C",,"2.0"
"283103","T","YAL051W (T) YKR080W","false","T","YAL051W (T) YKR080W",,"2.0"
"283104","T","YAL051W (T) YIL113W","false","T","YAL051W (T) YIL113W",,"1.0"
"283105","T","YAL051W (T) YOL002C","false","T","YAL051W (T) YOL002C",,"2.0"
"283106","T","YAL051W (T) YNL117W","false","T","YAL051W (T) YNL117W",,"3.0"
"283107","T","YAL051W (T) YKR093W","false","T","YAL051W (T) YKR093W",,"2.0"
"283108","T","YAL051W (T) YER065C","false","T","YAL051W (T) YER065C",,"3.0"
"283109","T","YAL051W (T) YOR153W","false","T","YAL051W (T) YOR153W",,"3.0"
"283110","T","YAL051W (T) YBR019C","false","T","YAL051W (T) YBR019C",,"1.0"
"283111","T","YAL051W (T) YBR020W","false","T","YAL051W (T) YBR020W",,"1.0"
"283112","T","YAL051W (T) YIL069C","false","T","YAL051W (T) YIL069C",,"1.0"
"283113","T","YAL051W (T) YML063W","false","T","YAL051W (T) YML063W",,"2.0"
"283114","T","YAL051W (T) YPL095C","false","T","YAL051W (T) YPL095C",,"2.0"
"283115","T","YAL051W (T) YMR210W","false","T","YAL051W (T) YMR210W",,"2.0"
"283116","T","YAL051W (T) YKL052C","false","T","YAL051W (T) YKL052C",,"2.0"
"283117","T","YAL051W (T) YGL045W","false","T","YAL051W (T) YGL045W",,"3.0"
"283118","T","YAL051W (T) YJL153C","false","T","YAL051W (T) YJL153C",,"2.0"
"283119","T","YAL051W (T) YPR128C","false","T","YAL051W (T) YPR128C",,"2.0"
"283120","T","YAL051W (T) YML072C","false","T","YAL051W (T) YML072C",,"2.0"
"283121","T","YAL051W (T) YPL112C","false","T","YAL051W (T) YPL112C",,"2.0"
"283122","T","YAL051W (T) YBR053C","false","T","YAL051W (T) YBR053C",,"3.0"
"283123","T","YAL051W (T) YGR109WA","false","T","YAL051W (T) YGR109WA",,"1.0"
"283124","T","YAL051W (T) YHR041C","false","T","YAL051W (T) YHR041C",,"1.0"
"283125","T","YAL051W (T) YGR109WB","false","T","YAL051W (T) YGR109WB",,"1.0"
"283126","T","YAL051W (T) YHR042W","false","T","YAL051W (T) YHR042W",,"1.0"
"283127","T","YAL051W (T) YKL085W","false","T","YAL051W (T) YKL085W",,"2.0"
"283128","T","YAL051W (T) YPR148C","false","T","YAL051W (T) YPR148C",,"1.0"
"283129","T","YAL051W (T) YDR208W","false","T","YAL051W (T) YDR208W",,"1.0"
"283130","T","YAL051W (T) YKL087C","false","T","YAL051W (T) YKL087C",,"2.0"
"283131","T","YAL051W (T) YAL016W","false","T","YAL051W (T) YAL016W",,"1.0"
"283132","T","YAL051W (T) YGR117C","false","T","YAL051W (T) YGR117C",,"2.0"
"283133","T","YAL051W (T) YDR207C","false","T","YAL051W (T) YDR207C",,"2.0"
"283134","T","YAL051W (T) YLR284C","false","T","YAL051W (T) YLR284C",,"2.0"
"283135","T","YAL051W (T) YOR220W","false","T","YAL051W (T) YOR220W",,"2.0"
"283136","T","YAL051W (T) YBR072W","false","T","YAL051W (T) YBR072W",,"3.0"
"283137","T","YAL051W (T) YIL114C","false","T","YAL051W (T) YIL114C",,"1.0"
"283138","T","YAL051W (T) YOL083W","false","T","YAL051W (T) YOL083W",,"3.0"
"283139","T","YAL051W (T) YIL118W","false","T","YAL051W (T) YIL118W",,"2.0"
"283140","T","YAL051W (T) YOL084W","false","T","YAL051W (T) YOL084W",,"3.0"
"283141","T","YAL051W (T) YKL096W-A","false","T","YAL051W (T) YKL096W-A",,"2.0"
"283142","T","YAL051W (T) YIL120W","false","T","YAL051W (T) YIL120W",,"2.0"
"283143","T","YAL051W (T) YJL196C","false","T","YAL051W (T) YJL196C",,"2.0"
"283144","T","YAL051W (T) YAL034WA","false","T","YAL051W (T) YAL034WA",,"1.0"
"283145","T","YAL051W (T) YAL035CA","false","T","YAL051W (T) YAL035CA",,"1.0"
"283146","T","YAL051W (T) YAL035W","false","T","YAL051W (T) YAL035W",,"2.0"
"283147","T","YAL051W (T) YAL036C","false","T","YAL051W (T) YAL036C",,"1.0"
"283148","T","YAL051W (T) YCR010C","false","T","YAL051W (T) YCR010C",,"3.0"
"283149","T","YAL051W (T) YOL101C","false","T","YAL051W (T) YOL101C",,"3.0"
"283150","T","YBL005W (T) YGR281W","false","T","YBL005W (T) YGR281W",,"1.0"
"283151","T","YBL005W (T) YNL231C","false","T","YBL005W (T) YNL231C",,"1.0"
"283152","T","YBL005W (T) YJL219W","false","T","YBL005W (T) YJL219W",,"1.0"
"283153","T","YBL005W (T) YGR017W","false","T","YBL005W (T) YGR017W",,"1.0"
"283154","T","YBL005W (T) YGL209W","false","T","YBL005W (T) YGL209W",,"1.0"
"283155","T","YBL005W (T) YJL082W","false","T","YBL005W (T) YJL082W",,"1.0"
"283156","T","YBL005W (T) YJR007W","false","T","YBL005W (T) YJR007W",,"1.0"
"283157","T","YBL005W (T) YDR406W","false","T","YBL005W (T) YDR406W",,"1.0"
"283158","T","YBL005W (T) YNL258C","false","T","YBL005W (T) YNL258C",,"3.0"
"283159","T","YBL005W (T) YDR415C","false","T","YBL005W (T) YDR415C",,"1.0"
"283160","T","YBL005W (T) YKL007W","false","T","YBL005W (T) YKL007W",,"1.0"
"283161","T","YBL005W (T) YDR416W","false","T","YBL005W (T) YDR416W",,"3.0"
"283162","T","YBL005W (T) YIR018W","false","T","YBL005W (T) YIR018W",,"1.0"
"283163","T","YBL005W (T) YLR346C","false","T","YBL005W (T) YLR346C",,"1.0"
"283164","T","YBL005W (T) YOR148C","false","T","YBL005W (T) YOR148C",,"1.0"
"283165","T","YBL005W (T) YPL061W","false","T","YBL005W (T) YPL061W",,"1.0"
"283166","T","YBL005W (T) YBR008C","false","T","YBL005W (T) YBR008C",,"1.0"
"283167","T","YBL005W (T) YOL156W","false","T","YBL005W (T) YOL156W",,"1.0"
"283168","T","YBL005W (T) YOR152C","false","T","YBL005W (T) YOR152C",,"1.0"
"283169","T","YBL005W (T) YOR153W","false","T","YBL005W (T) YOR153W",,"1.0"
"283170","T","YBL005W (T) YPL066W","false","T","YBL005W (T) YPL066W",,"1.0"
"283171","T","YBL005W (T) YDR011W","false","T","YBL005W (T) YDR011W",,"1.0"
"283172","T","YBL005W (T) YPL068C","false","T","YBL005W (T) YPL068C",,"1.0"
"283173","T","YBL005W (T) YMR193W","false","T","YBL005W (T) YMR193W",,"1.0"
"283174","T","YBL005W (T) YOR163W","false","T","YBL005W (T) YOR163W",,"1.0"
"283175","T","YBL005W (T) YIL056W","false","T","YBL005W (T) YIL056W",,"1.0"
"283176","T","YBL005W (T) YMR195W","false","T","YBL005W (T) YMR195W",,"1.0"
"283177","T","YBL005W (T) YHR140W","false","T","YBL005W (T) YHR140W",,"1.0"
"283178","T","YBL005W (T) YIL057C","false","T","YBL005W (T) YIL057C",,"1.0"
"283179","T","YBL005W (T) YFL017W-A","false","T","YBL005W (T) YFL017W-A",,"1.0"
"283180","T","YBL005W (T) YKL039W","false","T","YBL005W (T) YKL039W",,"1.0"
"283181","T","YBL005W (T) YFL018C","false","T","YBL005W (T) YFL018C",,"1.0"
"283182","T","YBL005W (T) YBL006C","false","T","YBL005W (T) YBL006C",,"1.0"
"283183","T","YBL005W (T) YBL007C","false","T","YBL005W (T) YBL007C",,"1.0"
"283184","T","YBL005W (T) YOR179C","false","T","YBL005W (T) YOR179C",,"1.0"
"283185","T","YBL005W (T) YBL005W","false","T","YBL005W (T) YBL005W",,"1.0"
"283186","T","YBL005W (T) YLR250W","false","T","YBL005W (T) YLR250W",,"1.0"
"283187","T","YBL005W (T) YOR328W","false","T","YBL005W (T) YOR328W",,"1.0"
"283188","T","YBL005W (T) YBR034C","false","T","YBL005W (T) YBR034C",,"1.0"
"283189","T","YBL005W (T) YDR468C","false","T","YBL005W (T) YDR468C",,"1.0"
"283190","T","YBL005W (T) YDR322C-A","false","T","YBL005W (T) YDR322C-A",,"1.0"
"283191","T","YBL005W (T) YDR469W","false","T","YBL005W (T) YDR469W",,"1.0"
"283192","T","YBL005W (T) YLR099C","false","T","YBL005W (T) YLR099C",,"1.0"
"283193","T","YBL005W (T) YNL160W","false","T","YBL005W (T) YNL160W",,"1.0"
"283194","T","YBL005W (T) YHR029C","false","T","YBL005W (T) YHR029C",,"1.0"
"283195","T","YBL005W (T) YKL077W","false","T","YBL005W (T) YKL077W",,"1.0"
"283196","T","YBL005W (T) YOR049C","false","T","YBL005W (T) YOR049C",,"1.0"
"283197","T","YBL005W (T) YER115C","false","T","YBL005W (T) YER115C",,"1.0"
"283198","T","YBL005W (T) YML093W","false","T","YBL005W (T) YML093W",,"2.0"
"283199","T","YBL005W (T) YDR345C","false","T","YBL005W (T) YDR345C",,"1.0"
"283200","T","YBL005W (T) YML095CA","false","T","YBL005W (T) YML095CA",,"1.0"
"283201","T","YBL005W (T) YPR149W","false","T","YBL005W (T) YPR149W",,"1.0"
"283202","T","YBL005W (T) YML096W","false","T","YBL005W (T) YML096W",,"3.0"
"283203","T","YBL005W (T) YML097C","false","T","YBL005W (T) YML097C",,"1.0"
"283204","T","YBL005W (T) YPL137C","false","T","YBL005W (T) YPL137C",,"1.0"
"283205","T","YBL005W (T) YNR007C","false","T","YBL005W (T) YNR007C",,"1.0"
"283206","T","YBL005W (T) YOR233W","false","T","YBL005W (T) YOR233W",,"2.0"
"283207","T","YBL005W (T) YDR072C","false","T","YBL005W (T) YDR072C",,"1.0"
"283208","T","YBL005W (T) YNR008W","false","T","YBL005W (T) YNR008W",,"2.0"
"283209","T","YBL005W (T) YDR073W","false","T","YBL005W (T) YDR073W",,"1.0"
"283210","T","YBL005W (T) YOL083W","false","T","YBL005W (T) YOL083W",,"1.0"
"283211","T","YBL005W (T) YOR162C","false","T","YBL005W (T) YOR162C",,"1.0"
"283212","T","YBL005W (T) YHR064C","false","T","YBL005W (T) YHR064C",,"1.0"
"283213","T","YBL005W (T) YMR258C","false","T","YBL005W (T) YMR258C",,"3.0"
"283214","T","YBL005W (T) YML125C","false","T","YBL005W (T) YML125C",,"1.0"
"283215","T","YBL008W (T) YPR110C","false","T","YBL008W (T) YPR110C",,"1.0"
"283216","T","YBL008W (T) YLR167W","false","T","YBL008W (T) YLR167W",,"1.0"
"283217","T","YBL008W (T) YDR386W","false","T","YBL008W (T) YDR386W",,"1.0"
"283218","T","YBL008W (T) YPL253C","false","T","YBL008W (T) YPL253C",,"1.0"
"283219","T","YBL008W (T) YEL056W","false","T","YBL008W (T) YEL056W",,"1.0"
"283220","T","YBL008W (T) YJL081C","false","T","YBL008W (T) YJL081C",,"1.0"
"283221","T","YBL008W (T) YCL067C","false","T","YBL008W (T) YCL067C",,"1.0"
"283222","T","YBL008W (T) YEL001C","false","T","YBL008W (T) YEL001C",,"1.0"
"283223","T","YBL008W (T) YEL002C","false","T","YBL008W (T) YEL002C",,"1.0"
"283224","T","YBL008W (T) YLR185W","false","T","YBL008W (T) YLR185W",,"1.0"
"283225","T","YBL008W (T) YNL030W","false","T","YBL008W (T) YNL030W",,"1.0"
"283226","T","YBL008W (T) YNL031C","false","T","YBL008W (T) YNL031C",,"1.0"
"283227","T","YBL008W (T) YLR340W","false","T","YBL008W (T) YLR340W",,"1.0"
"283228","T","YBL008W (T) YMR308C","false","T","YBL008W (T) YMR308C",,"1.0"
"283229","T","YBL008W (T) YFR001W","false","T","YBL008W (T) YFR001W",,"1.0"
"283230","T","YBL008W (T) YFR002W","false","T","YBL008W (T) YFR002W",,"1.0"
"283231","T","YBL008W (T) YBR009C","false","T","YBL008W (T) YBR009C",,"1.0"
"283232","T","YBL008W (T) YCL059C","false","T","YBL008W (T) YCL059C",,"1.0"
"283233","T","YBL008W (T) YLR061W","false","T","YBL008W (T) YLR061W",,"1.0"
"283234","T","YBL008W (T) YBR010W","false","T","YBL008W (T) YBR010W",,"1.0"
"283235","T","YBL008W (T) YLR063W","false","T","YBL008W (T) YLR063W",,"1.0"
"283236","T","YBL008W (T) YBL063W","false","T","YBL008W (T) YBL063W",,"1.0"
"283237","T","YBL008W (T) YDR300C","false","T","YBL008W (T) YDR300C",,"1.0"
"283238","T","YBL008W (T) YDR224C","false","T","YBL008W (T) YDR224C",,"1.0"
"283239","T","YBL008W (T) YDR225W","false","T","YBL008W (T) YDR225W",,"1.0"
"283240","T","YBL008W (T) YLR002C","false","T","YBL008W (T) YLR002C",,"1.0"
"283241","T","YBL008W (T) YDR227W","false","T","YBL008W (T) YDR227W",,"1.0"
"283242","T","YBL008W (T) YBL002W","false","T","YBL008W (T) YBL002W",,"1.0"
"283243","T","YBL008W (T) YBL003C","false","T","YBL008W (T) YBL003C",,"1.0"
"283244","T","YBL021C (T) YGL189C","false","T","YBL021C (T) YGL189C",,"1.0"
"283245","T","YBL021C (T) YBR244W","false","T","YBL021C (T) YBR244W",,"2.0"
"283246","T","YBL021C (T) YPL018W","false","T","YBL021C (T) YPL018W",,"3.0"
"283247","T","YBL021C (T) YJR078W","false","T","YBL021C (T) YJR078W",,"3.0"
"283248","T","YBL021C (T) YLL026W","false","T","YBL021C (T) YLL026W",,"1.0"
"283249","T","YBL021C (T) YOR027W","false","T","YBL021C (T) YOR027W",,"1.0"
"283250","T","YBL021C (T) YLL027W","false","T","YBL021C (T) YLL027W",,"1.0"
"283251","T","YBL021C (T) YPR191W","false","T","YBL021C (T) YPR191W",,"2.0"
"283252","T","YBL021C (T) YER174C","false","T","YBL021C (T) YER174C",,"1.0"
"283253","T","YBL021C (T) YGL220W","false","T","YBL021C (T) YGL220W",,"1.0"
"283254","T","YBL021C (T) YER175W-A","false","T","YBL021C (T) YER175W-A",,"1.0"
"283255","T","YBL021C (T) YLR196W","false","T","YBL021C (T) YLR196W",,"1.0"
"283256","T","YBL021C (T) YML091C","false","T","YBL021C (T) YML091C",,"2.0"
"283257","T","YBL021C (T) YPL207W","false","T","YBL021C (T) YPL207W",,"1.0"
"283258","T","YBL021C (T) YNR001C","false","T","YBL021C (T) YNR001C",,"2.0"
"283259","T","YBL021C (T) YGR183C","false","T","YBL021C (T) YGR183C",,"3.0"
"283260","T","YBL021C (T) YHR051W","false","T","YBL021C (T) YHR051W",,"2.0"
"283261","T","YBL021C (T) YOR065W","false","T","YBL021C (T) YOR065W",,"2.0"
"283262","T","YBL021C (T) YGR262C","false","T","YBL021C (T) YGR262C",,"1.0"
"283263","T","YBL021C (T) YKL027W","false","T","YBL021C (T) YKL027W",,"1.0"
"283264","T","YBL021C (T) YLR220W","false","T","YBL021C (T) YLR220W",,"1.0"
"283265","T","YBL021C (T) YJR048W","false","T","YBL021C (T) YJR048W",,"2.0"
"283266","T","YBL021C (T) YHR001W-A","false","T","YBL021C (T) YHR001W-A",,"1.0"
"283267","T","YBL021C (T) YDR519W","false","T","YBL021C (T) YDR519W",,"1.0"
"283268","T","YBL021C (T) YHR002W","false","T","YBL021C (T) YHR002W",,"1.0"
"283269","T","YBL021C (T) YPL235W","false","T","YBL021C (T) YPL235W",,"1.0"
"283270","T","YBL021C (T) YGL187C","false","T","YBL021C (T) YGL187C",,"1.0"
"283271","T","YBL021C (T) YDR232W","false","T","YBL021C (T) YDR232W",,"2.0"
"283272","T","YBL021C (T) YGL188C-A","false","T","YBL021C (T) YGL188C-A",,"1.0"
"283273","T","YBL054W (T) YIR030C","false","T","YBL054W (T) YIR030C",,"1.0"
"283274","T","YBL103C (T) YGR142W","false","T","YBL103C (T) YGR142W",,"2.0"
"283275","T","YBL103C (T) YCR018CA","false","T","YBL103C (T) YCR018CA",,"1.0"
"283276","T","YBL103C (T) YCR019W","false","T","YBL103C (T) YCR019W",,"2.0"
"283277","T","YBL103C (T) YBR104W","false","T","YBL103C (T) YBR104W",,"2.0"
"283278","T","YBL103C (T) YCR020CA","false","T","YBL103C (T) YCR020CA",,"1.0"
"283279","T","YBL103C (T) YLR316C","false","T","YBL103C (T) YLR316C",,"1.0"
"283280","T","YBL103C (T) YCR021C","false","T","YBL103C (T) YCR021C",,"1.0"
"283281","T","YBL103C (T) YLR318W","false","T","YBL103C (T) YLR318W",,"1.0"
"283282","T","YBL103C (T) YDR540C","false","T","YBL103C (T) YDR540C",,"1.0"
"283283","T","YBL103C (T) YAL062W","false","T","YBL103C (T) YAL062W",,"1.0"
"283284","T","YBL103C (T) YPR198W","false","T","YBL103C (T) YPR198W",,"2.0"
"283285","T","YBL103C (T) YJR011C","false","T","YBL103C (T) YJR011C",,"1.0"
"283286","T","YBL103C (T) YEL010W","false","T","YBL103C (T) YEL010W",,"1.0"
"283287","T","YBL103C (T) YER129W","false","T","YBL103C (T) YER129W",,"1.0"
"283288","T","YBL103C (T) YLR049C","false","T","YBL103C (T) YLR049C",,"2.0"
"283289","T","YBL103C (T) YDR279W","false","T","YBL103C (T) YDR279W",,"2.0"
"283290","T","YBL103C (T) YOR302W","false","T","YBL103C (T) YOR302W",,"1.0"
"283291","T","YBL103C (T) YOL159C","false","T","YBL103C (T) YOL159C",,"1.0"
"283292","T","YBL103C (T) YOR303W","false","T","YBL103C (T) YOR303W",,"2.0"
"283293","T","YBL103C (T) YPL224C","false","T","YBL103C (T) YPL224C",,"1.0"
"283294","T","YBL103C (T) YNL001W","false","T","YBL103C (T) YNL001W",,"1.0"
"283295","T","YBL103C (T) YNL002C","false","T","YBL103C (T) YNL002C",,"1.0"
"283296","T","YBL103C (T) YDR314C","false","T","YBL103C (T) YDR314C",,"1.0"
"283297","T","YBL103C (T) YLR082C","false","T","YBL103C (T) YLR082C",,"1.0"
"283298","T","YBL103C (T) YIR029W","false","T","YBL103C (T) YIR029W",,"1.0"
"283299","T","YBL103C (T) YCR090C","false","T","YBL103C (T) YCR090C",,"1.0"
"283300","T","YBL103C (T) YDR317W","false","T","YBL103C (T) YDR317W",,"1.0"
"283301","T","YBL103C (T) YEL050C","false","T","YBL103C (T) YEL050C",,"1.0"
"283302","T","YBL103C (T) YCR095C","false","T","YBL103C (T) YCR095C",,"1.0"
"283303","T","YBL103C (T) YGR218W","false","T","YBL103C (T) YGR218W",,"1.0"
"283304","T","YBL103C (T) YDR040C","false","T","YBL103C (T) YDR040C",,"1.0"
"283305","T","YBL103C (T) YDR041W","false","T","YBL103C (T) YDR041W",,"1.0"
"283306","T","YBL103C (T) YDR042C","false","T","YBL103C (T) YDR042C",,"1.0"
"283307","T","YBL103C (T) YHR161C","false","T","YBL103C (T) YHR161C",,"2.0"
"283308","T","YBL103C (T) YMR019W","false","T","YBL103C (T) YMR019W",,"1.0"
"283309","T","YBL103C (T) YCR105W","false","T","YBL103C (T) YCR105W",,"2.0"
"283310","T","YBL103C (T) YHR162W","false","T","YBL103C (T) YHR162W",,"1.0"
"283311","T","YBL103C (T) YKL216W","false","T","YBL103C (T) YKL216W",,"2.0"
"283312","T","YBL103C (T) YCR107W","false","T","YBL103C (T) YCR107W",,"2.0"
"283313","T","YBL103C (T) YLR397C","false","T","YBL103C (T) YLR397C",,"1.0"
"283314","T","YBL103C (T) YPL268W","false","T","YBL103C (T) YPL268W",,"1.0"
"283315","T","YBL103C (T) YEL071W","false","T","YBL103C (T) YEL071W",,"2.0"
"283316","T","YBL103C (T) YMR098C","false","T","YBL103C (T) YMR098C",,"1.0"
"283317","T","YBL103C (T) YNL036W","false","T","YBL103C (T) YNL036W",,"2.0"
"283318","T","YBL103C (T) YMR099C","false","T","YBL103C (T) YMR099C",,"1.0"
"283319","T","YBL103C (T) YNL037C","false","T","YBL103C (T) YNL037C",,"2.0"
"283320","T","YBL103C (T) YDL013W","false","T","YBL103C (T) YDL013W",,"1.0"
"283321","T","YBL103C (T) YKR004C","false","T","YBL103C (T) YKR004C",,"1.0"
"283322","T","YBL103C (T) YLR130C","false","T","YBL103C (T) YLR130C",,"1.0"
"283323","T","YBL103C (T) YBL043W","false","T","YBL103C (T) YBL043W",,"2.0"
"283324","T","YBL103C (T) YNR001C","false","T","YBL103C (T) YNR001C",,"2.0"
"283325","T","YBL103C (T) YOL128C","false","T","YBL103C (T) YOL128C",,"1.0"
"283326","T","YBL103C (T) YDR067C","false","T","YBL103C (T) YDR067C",,"1.0"
"283327","T","YBL103C (T) YER002W","false","T","YBL103C (T) YER002W",,"1.0"
"283328","T","YBL103C (T) YDR068W","false","T","YBL103C (T) YDR068W",,"1.0"
"283329","T","YBL103C (T) YPR001W","false","T","YBL103C (T) YPR001W",,"2.0"
"283330","T","YBL103C (T) YLR140W","false","T","YBL103C (T) YLR140W",,"1.0"
"283331","T","YBL103C (T) YLR141W","false","T","YBL103C (T) YLR141W",,"1.0"
"283332","T","YBL103C (T) YJR109C","false","T","YBL103C (T) YJR109C",,"2.0"
"283333","T","YBL103C (T) YJR110W","false","T","YBL103C (T) YJR110W",,"2.0"
"283334","T","YBL103C (T) YMR117C","false","T","YBL103C (T) YMR117C",,"1.0"
"283335","T","YBL103C (T) YDR077W","false","T","YBL103C (T) YDR077W",,"2.0"
"283336","T","YBL103C (T) YDR078C","false","T","YBL103C (T) YDR078C",,"1.0"
"283337","T","YBL103C (T) YDR079W","false","T","YBL103C (T) YDR079W",,"1.0"
"283338","T","YBL103C (T) YER013W","false","T","YBL103C (T) YER013W",,"2.0"
"283339","T","YBL103C (T) YDL044C","false","T","YBL103C (T) YDL044C",,"1.0"
"283340","T","YBL103C (T) YNR017W","false","T","YBL103C (T) YNR017W",,"1.0"
"283341","T","YBL103C (T) YDR084C","false","T","YBL103C (T) YDR084C",,"1.0"
"283342","T","YBL103C (T) YGR271CA","false","T","YBL103C (T) YGR271CA",,"1.0"
"283343","T","YBL103C (T) YFR017C","false","T","YBL103C (T) YFR017C",,"2.0"
"283344","T","YBL103C (T) YGL255W","false","T","YBL103C (T) YGL255W",,"1.0"
"283345","T","YBL103C (T) YGR272C","false","T","YBL103C (T) YGR272C",,"1.0"
"283346","T","YBL103C (T) YDR380W","false","T","YBL103C (T) YDR380W",,"1.0"
"283347","T","YBL103C (T) YMR135WA","false","T","YBL103C (T) YMR135WA",,"1.0"
"283348","T","YBL103C (T) YDL066W","false","T","YBL103C (T) YDL066W",,"2.0"
"283349","T","YBL103C (T) YDL067C","false","T","YBL103C (T) YDL067C",,"2.0"
"283350","T","YBL103C (T) YDL069C","false","T","YBL103C (T) YDL069C",,"1.0"
"283351","T","YBL103C (T) YJR148W","false","T","YBL103C (T) YJR148W",,"3.0"
"283352","T","YBL103C (T) YPR038W","false","T","YBL103C (T) YPR038W",,"1.0"
"283353","T","YBL103C (T) YPR039W","false","T","YBL103C (T) YPR039W",,"1.0"
"283354","T","YBL103C (T) YPR040W","false","T","YBL103C (T) YPR040W",,"2.0"
"283355","T","YBL103C (T) YER044CA","false","T","YBL103C (T) YER044CA",,"1.0"
"283356","T","YBL103C (T) YJL088W","false","T","YBL103C (T) YJL088W",,"2.0"
"283357","T","YBL103C (T) YKR072C","false","T","YBL103C (T) YKR072C",,"1.0"
"283358","T","YBL103C (T) YDR127W","false","T","YBL103C (T) YDR127W",,"1.0"
"283359","T","YBL103C (T) YOR136W","false","T","YBL103C (T) YOR136W",,"2.0"
"283360","T","YBL103C (T) YMR178W","false","T","YBL103C (T) YMR178W",,"2.0"
"283361","T","YBL103C (T) TK(CUU)C","false","T","YBL103C (T) TK(CUU)C",,"1.0"
